,emg_max_0,emg_max_1,emg_max_2,emg_0,emg_1,emg_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2
0,572.0,563.0,669.0,572.0,326.0,547.0,498.0,498.0,498.0,498.0,533.0,533.0,533.0,496.0,496.0,496.0,476.0,476.0,476.0,476.0,528.0,528.0,528.0,528.0,572.0,572.0,563.0,563.0,563.0,563.0,381.0,381.0,381.0,496.0,496.0,496.0,424.0,424.0,424.0,424.0,427.0,427.0,427.0,427.0,326.0,326.0,669.0,669.0,669.0,669.0,610.0,610.0,610.0,281.0,281.0,281.0,642.0,642.0,642.0,642.0,639.0,639.0,639.0,639.0,547.0,547.0,141.0,393.0,470.0,502.5111111111111,542.1777777777778,611.9111111111112,476.0,326.0,281.0
0,589.0,496.0,642.0,589.0,352.0,537.0,533.0,533.0,533.0,496.0,496.0,496.0,476.0,476.0,476.0,476.0,528.0,528.0,528.0,528.0,572.0,572.0,572.0,572.0,589.0,589.0,381.0,381.0,381.0,496.0,496.0,496.0,424.0,424.0,424.0,424.0,427.0,427.0,427.0,427.0,326.0,326.0,326.0,326.0,352.0,352.0,610.0,610.0,610.0,281.0,281.0,281.0,642.0,642.0,642.0,642.0,639.0,639.0,639.0,639.0,547.0,547.0,547.0,547.0,537.0,537.0,158.0,386.0,470.0,512.3333333333334,508.7111111111111,608.4,476.0,326.0,281.0
0,589.0,496.0,642.0,532.0,392.0,588.0,496.0,496.0,496.0,476.0,476.0,476.0,476.0,528.0,528.0,528.0,528.0,572.0,572.0,572.0,572.0,589.0,589.0,589.0,532.0,532.0,496.0,496.0,496.0,424.0,424.0,424.0,424.0,427.0,427.0,427.0,427.0,326.0,326.0,326.0,326.0,352.0,352.0,352.0,392.0,392.0,281.0,281.0,281.0,642.0,642.0,642.0,642.0,639.0,639.0,639.0,639.0,547.0,547.0,547.0,547.0,537.0,537.0,537.0,588.0,588.0,158.0,386.0,470.0,516.6,485.6,601.7333333333333,476.0,326.0,281.0
0,589.0,491.0,642.0,497.0,491.0,595.0,476.0,476.0,528.0,528.0,528.0,528.0,572.0,572.0,572.0,572.0,589.0,589.0,589.0,589.0,532.0,532.0,532.0,497.0,497.0,497.0,424.0,424.0,427.0,427.0,427.0,427.0,326.0,326.0,326.0,326.0,352.0,352.0,352.0,352.0,392.0,392.0,392.0,491.0,491.0,491.0,642.0,642.0,639.0,639.0,639.0,639.0,547.0,547.0,547.0,547.0,537.0,537.0,537.0,537.0,588.0,588.0,588.0,595.0,595.0,595.0,158.0,279.0,470.0,514.4,466.15555555555557,590.8666666666667,476.0,326.0,537.0
0,589.0,491.0,639.0,437.0,490.0,566.0,528.0,528.0,528.0,572.0,572.0,572.0,572.0,589.0,589.0,589.0,589.0,532.0,532.0,532.0,497.0,497.0,497.0,497.0,437.0,437.0,427.0,427.0,427.0,326.0,326.0,326.0,326.0,352.0,352.0,352.0,352.0,392.0,392.0,392.0,491.0,491.0,491.0,491.0,490.0,490.0,639.0,639.0,639.0,547.0,547.0,547.0,547.0,537.0,537.0,537.0,537.0,588.0,588.0,588.0,595.0,595.0,595.0,595.0,566.0,566.0,158.0,265.0,470.0,510.44444444444446,459.1333333333333,586.6,437.0,326.0,537.0
0,589.0,496.0,595.0,575.0,496.0,438.0,572.0,572.0,572.0,589.0,589.0,589.0,589.0,532.0,532.0,532.0,497.0,497.0,497.0,497.0,437.0,437.0,437.0,437.0,575.0,575.0,326.0,326.0,326.0,352.0,352.0,352.0,352.0,392.0,392.0,392.0,491.0,491.0,491.0,491.0,490.0,490.0,490.0,490.0,496.0,496.0,547.0,547.0,547.0,537.0,537.0,537.0,537.0,588.0,588.0,588.0,595.0,595.0,595.0,595.0,566.0,566.0,566.0,566.0,438.0,438.0,158.0,237.0,470.0,510.1333333333333,452.73333333333335,583.0888888888888,437.0,326.0,438.0
0,589.0,528.0,595.0,545.0,528.0,360.0,589.0,589.0,589.0,589.0,532.0,532.0,532.0,497.0,497.0,497.0,497.0,437.0,437.0,437.0,437.0,575.0,575.0,575.0,575.0,545.0,352.0,352.0,352.0,352.0,392.0,392.0,392.0,491.0,491.0,491.0,491.0,490.0,490.0,490.0,490.0,496.0,496.0,496.0,496.0,528.0,537.0,537.0,537.0,537.0,588.0,588.0,588.0,595.0,595.0,595.0,595.0,566.0,566.0,566.0,566.0,438.0,438.0,438.0,360.0,360.0,158.0,237.0,470.0,517.2444444444444,450.31111111111113,566.6666666666666,437.0,352.0,360.0
0,575.0,653.0,619.0,467.0,653.0,619.0,532.0,532.0,532.0,497.0,497.0,497.0,437.0,437.0,437.0,437.0,575.0,575.0,575.0,575.0,545.0,545.0,545.0,545.0,467.0,467.0,392.0,392.0,392.0,491.0,491.0,491.0,490.0,490.0,490.0,490.0,496.0,496.0,496.0,496.0,528.0,528.0,528.0,528.0,653.0,653.0,588.0,588.0,588.0,595.0,595.0,595.0,566.0,566.0,566.0,566.0,438.0,438.0,438.0,438.0,360.0,360.0,360.0,360.0,619.0,619.0,152.0,327.0,388.0,522.6666666666666,450.77777777777777,541.3111111111111,437.0,392.0,360.0
0,575.0,653.0,619.0,495.0,582.0,596.0,497.0,497.0,497.0,437.0,437.0,437.0,437.0,575.0,575.0,575.0,575.0,545.0,545.0,545.0,545.0,467.0,467.0,467.0,467.0,495.0,491.0,491.0,491.0,490.0,490.0,490.0,490.0,496.0,496.0,496.0,496.0,528.0,528.0,528.0,528.0,653.0,653.0,653.0,582.0,582.0,595.0,595.0,595.0,566.0,566.0,566.0,566.0,438.0,438.0,438.0,438.0,360.0,360.0,360.0,360.0,619.0,619.0,619.0,596.0,596.0,152.0,327.0,361.0,519.7555555555556,461.24444444444447,537.6666666666666,437.0,490.0,360.0
0,575.0,705.0,619.0,557.0,705.0,596.0,437.0,437.0,575.0,575.0,575.0,575.0,545.0,545.0,545.0,545.0,467.0,467.0,467.0,467.0,495.0,495.0,495.0,495.0,557.0,557.0,490.0,490.0,496.0,496.0,496.0,496.0,528.0,528.0,528.0,528.0,653.0,653.0,653.0,653.0,582.0,582.0,582.0,582.0,705.0,705.0,566.0,566.0,438.0,438.0,438.0,438.0,360.0,360.0,360.0,360.0,619.0,619.0,619.0,619.0,596.0,596.0,596.0,596.0,596.0,596.0,152.0,379.0,282.0,520.7555555555556,481.3777777777778,558.0444444444445,437.0,490.0,360.0
0,575.0,705.0,619.0,464.0,680.0,490.0,575.0,575.0,575.0,545.0,545.0,545.0,545.0,467.0,467.0,467.0,467.0,495.0,495.0,495.0,495.0,557.0,557.0,557.0,557.0,464.0,496.0,496.0,496.0,528.0,528.0,528.0,528.0,653.0,653.0,653.0,653.0,582.0,582.0,582.0,582.0,705.0,705.0,705.0,705.0,680.0,438.0,438.0,438.0,360.0,360.0,360.0,360.0,619.0,619.0,619.0,619.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,490.0,152.0,379.0,282.0,524.0888888888888,499.55555555555554,552.6222222222223,464.0,496.0,360.0
0,557.0,705.0,720.0,472.0,511.0,720.0,545.0,545.0,545.0,467.0,467.0,467.0,467.0,495.0,495.0,495.0,495.0,557.0,557.0,557.0,557.0,464.0,464.0,464.0,472.0,472.0,528.0,528.0,528.0,653.0,653.0,653.0,653.0,582.0,582.0,582.0,582.0,705.0,705.0,705.0,705.0,680.0,680.0,680.0,511.0,511.0,360.0,360.0,360.0,619.0,619.0,619.0,619.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,490.0,490.0,490.0,720.0,720.0,152.0,379.0,360.0,519.9111111111112,514.6,549.5333333333333,464.0,511.0,360.0
0,557.0,705.0,720.0,517.0,591.0,559.0,467.0,467.0,467.0,495.0,495.0,495.0,495.0,557.0,557.0,557.0,557.0,464.0,464.0,464.0,472.0,472.0,472.0,472.0,517.0,517.0,653.0,653.0,653.0,582.0,582.0,582.0,582.0,705.0,705.0,705.0,705.0,680.0,680.0,680.0,511.0,511.0,511.0,511.0,591.0,591.0,619.0,619.0,619.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,490.0,490.0,490.0,720.0,720.0,720.0,720.0,559.0,559.0,152.0,379.0,360.0,514.0,532.3555555555556,555.7111111111111,464.0,511.0,490.0
0,557.0,705.0,720.0,547.0,486.0,707.0,495.0,495.0,495.0,495.0,557.0,557.0,557.0,557.0,464.0,464.0,464.0,472.0,472.0,472.0,472.0,517.0,517.0,517.0,517.0,547.0,582.0,582.0,582.0,582.0,705.0,705.0,705.0,705.0,680.0,680.0,680.0,511.0,511.0,511.0,511.0,591.0,591.0,591.0,591.0,486.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,490.0,490.0,490.0,720.0,720.0,720.0,720.0,559.0,559.0,559.0,707.0,707.0,152.0,353.0,360.0,510.24444444444447,546.5333333333333,560.2444444444444,464.0,486.0,490.0
0,557.0,705.0,720.0,512.0,590.0,630.0,557.0,557.0,557.0,464.0,464.0,464.0,472.0,472.0,472.0,472.0,517.0,517.0,517.0,517.0,547.0,547.0,547.0,547.0,512.0,512.0,705.0,705.0,705.0,680.0,680.0,680.0,511.0,511.0,511.0,511.0,591.0,591.0,591.0,591.0,486.0,486.0,486.0,486.0,590.0,590.0,596.0,596.0,596.0,490.0,490.0,490.0,720.0,720.0,720.0,720.0,559.0,559.0,559.0,559.0,707.0,707.0,707.0,707.0,630.0,630.0,138.0,219.0,360.0,507.8222222222222,563.3777777777777,572.3111111111111,464.0,486.0,490.0
0,547.0,680.0,720.0,468.0,480.0,647.0,464.0,464.0,472.0,472.0,472.0,472.0,517.0,517.0,517.0,517.0,547.0,547.0,547.0,547.0,512.0,512.0,512.0,512.0,468.0,468.0,680.0,680.0,511.0,511.0,511.0,511.0,591.0,591.0,591.0,591.0,486.0,486.0,486.0,486.0,590.0,590.0,590.0,590.0,480.0,480.0,490.0,490.0,720.0,720.0,720.0,720.0,559.0,559.0,559.0,559.0,707.0,707.0,707.0,707.0,630.0,630.0,630.0,630.0,647.0,647.0,138.0,225.0,360.0,507.2,567.2888888888889,576.1777777777778,464.0,480.0,490.0
0,547.0,591.0,720.0,466.0,548.0,532.0,472.0,472.0,517.0,517.0,517.0,517.0,547.0,547.0,547.0,547.0,512.0,512.0,512.0,512.0,468.0,468.0,468.0,466.0,466.0,466.0,511.0,511.0,591.0,591.0,591.0,591.0,486.0,486.0,486.0,486.0,590.0,590.0,590.0,590.0,480.0,480.0,480.0,548.0,548.0,548.0,720.0,720.0,559.0,559.0,559.0,559.0,707.0,707.0,707.0,707.0,630.0,630.0,630.0,630.0,647.0,647.0,647.0,532.0,532.0,532.0,111.0,225.0,360.0,509.8666666666667,569.4222222222222,578.2666666666667,466.0,480.0,532.0
0,547.0,591.0,707.0,466.0,562.0,676.0,517.0,517.0,547.0,547.0,547.0,547.0,512.0,512.0,512.0,512.0,468.0,468.0,468.0,468.0,466.0,466.0,466.0,466.0,466.0,466.0,591.0,591.0,486.0,486.0,486.0,486.0,590.0,590.0,590.0,590.0,480.0,480.0,480.0,480.0,548.0,548.0,548.0,548.0,548.0,562.0,559.0,559.0,707.0,707.0,707.0,707.0,630.0,630.0,630.0,630.0,647.0,647.0,647.0,647.0,532.0,532.0,532.0,532.0,532.0,676.0,93.0,225.0,360.0,500.1777777777778,574.3555555555556,589.8222222222222,466.0,480.0,532.0
0,547.0,590.0,707.0,534.0,501.0,658.0,547.0,547.0,512.0,512.0,512.0,512.0,468.0,468.0,468.0,468.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,534.0,486.0,486.0,590.0,590.0,590.0,590.0,480.0,480.0,480.0,480.0,548.0,548.0,548.0,548.0,548.0,562.0,562.0,562.0,562.0,501.0,707.0,707.0,630.0,630.0,630.0,630.0,647.0,647.0,647.0,647.0,532.0,532.0,532.0,532.0,532.0,676.0,676.0,676.0,676.0,658.0,93.0,225.0,230.0,494.6666666666667,576.0222222222222,617.5111111111111,466.0,480.0,532.0
0,534.0,590.0,676.0,521.0,484.0,527.0,512.0,468.0,468.0,468.0,468.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,534.0,534.0,534.0,534.0,521.0,521.0,590.0,480.0,480.0,480.0,480.0,548.0,548.0,548.0,548.0,548.0,562.0,562.0,562.0,562.0,501.0,501.0,501.0,501.0,484.0,484.0,630.0,647.0,647.0,647.0,647.0,532.0,532.0,532.0,532.0,532.0,676.0,676.0,676.0,676.0,658.0,658.0,658.0,658.0,527.0,527.0,93.0,225.0,230.0,500.9111111111111,559.9555555555555,616.5333333333333,466.0,480.0,527.0
0,534.0,562.0,676.0,509.0,333.0,543.0,468.0,468.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,534.0,534.0,534.0,534.0,521.0,521.0,521.0,509.0,509.0,480.0,480.0,548.0,548.0,548.0,548.0,548.0,562.0,562.0,562.0,562.0,501.0,501.0,501.0,501.0,484.0,484.0,484.0,333.0,333.0,647.0,647.0,532.0,532.0,532.0,532.0,532.0,676.0,676.0,676.0,676.0,658.0,658.0,658.0,658.0,527.0,527.0,527.0,543.0,543.0,93.0,372.0,230.0,502.1111111111111,546.7111111111111,612.6444444444444,466.0,333.0,527.0
0,534.0,562.0,676.0,514.0,391.0,547.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,534.0,534.0,534.0,534.0,521.0,521.0,521.0,509.0,509.0,509.0,509.0,514.0,514.0,548.0,548.0,548.0,562.0,562.0,562.0,562.0,501.0,501.0,501.0,501.0,484.0,484.0,484.0,333.0,333.0,333.0,333.0,391.0,391.0,532.0,532.0,532.0,676.0,676.0,676.0,676.0,658.0,658.0,658.0,658.0,527.0,527.0,527.0,543.0,543.0,543.0,543.0,547.0,547.0,83.0,347.0,230.0,498.06666666666666,516.2222222222222,608.1111111111111,466.0,333.0,527.0
0,641.0,562.0,676.0,641.0,469.0,573.0,466.0,466.0,466.0,534.0,534.0,534.0,534.0,521.0,521.0,521.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,641.0,641.0,562.0,562.0,562.0,501.0,501.0,501.0,501.0,484.0,484.0,484.0,333.0,333.0,333.0,333.0,391.0,391.0,391.0,391.0,469.0,469.0,676.0,676.0,676.0,658.0,658.0,658.0,658.0,527.0,527.0,527.0,543.0,543.0,543.0,543.0,547.0,547.0,547.0,547.0,573.0,573.0,175.0,258.0,193.0,507.97777777777776,497.75555555555553,609.2222222222222,466.0,333.0,527.0
0,641.0,501.0,658.0,549.0,448.0,527.0,534.0,534.0,534.0,521.0,521.0,521.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,641.0,641.0,641.0,641.0,549.0,549.0,501.0,501.0,501.0,484.0,484.0,484.0,333.0,333.0,333.0,333.0,391.0,391.0,391.0,391.0,469.0,469.0,469.0,469.0,448.0,448.0,658.0,658.0,658.0,527.0,527.0,527.0,543.0,543.0,543.0,543.0,547.0,547.0,547.0,547.0,573.0,573.0,573.0,573.0,527.0,527.0,175.0,258.0,180.0,517.9111111111112,491.31111111111113,597.6888888888889,509.0,333.0,527.0
0,641.0,490.0,573.0,378.0,490.0,511.0,521.0,521.0,521.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,641.0,641.0,641.0,641.0,549.0,549.0,549.0,378.0,378.0,484.0,484.0,484.0,333.0,333.0,333.0,333.0,391.0,391.0,391.0,391.0,469.0,469.0,469.0,469.0,448.0,448.0,448.0,490.0,490.0,527.0,527.0,527.0,543.0,543.0,543.0,543.0,547.0,547.0,547.0,547.0,573.0,573.0,573.0,573.0,527.0,527.0,527.0,511.0,511.0,263.0,257.0,196.0,512.4444444444445,483.64444444444445,594.8444444444444,378.0,333.0,511.0
0,641.0,498.0,662.0,532.0,498.0,662.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,641.0,641.0,641.0,641.0,549.0,549.0,549.0,378.0,378.0,378.0,532.0,532.0,532.0,333.0,333.0,333.0,391.0,391.0,391.0,391.0,469.0,469.0,469.0,469.0,448.0,448.0,448.0,490.0,490.0,490.0,498.0,498.0,498.0,543.0,543.0,543.0,547.0,547.0,547.0,547.0,573.0,573.0,573.0,573.0,527.0,527.0,527.0,511.0,511.0,511.0,662.0,662.0,662.0,263.0,257.0,165.0,507.68888888888887,484.53333333333336,587.4888888888889,378.0,333.0,511.0
0,641.0,548.0,662.0,522.0,548.0,499.0,514.0,514.0,514.0,514.0,641.0,641.0,641.0,641.0,549.0,549.0,549.0,378.0,378.0,378.0,532.0,532.0,532.0,532.0,522.0,522.0,391.0,391.0,391.0,391.0,469.0,469.0,469.0,469.0,448.0,448.0,448.0,490.0,490.0,490.0,498.0,498.0,498.0,498.0,548.0,548.0,547.0,547.0,547.0,547.0,573.0,573.0,573.0,573.0,527.0,527.0,527.0,511.0,511.0,511.0,662.0,662.0,662.0,662.0,499.0,499.0,263.0,257.0,177.0,508.5777777777778,480.6222222222222,582.3777777777777,378.0,391.0,499.0
0,641.0,553.0,662.0,515.0,553.0,565.0,641.0,641.0,641.0,641.0,549.0,549.0,549.0,378.0,378.0,378.0,532.0,532.0,532.0,532.0,522.0,522.0,522.0,522.0,515.0,515.0,469.0,469.0,469.0,469.0,448.0,448.0,448.0,490.0,490.0,490.0,498.0,498.0,498.0,498.0,548.0,548.0,548.0,548.0,553.0,553.0,573.0,573.0,573.0,573.0,527.0,527.0,527.0,511.0,511.0,511.0,662.0,662.0,662.0,662.0,499.0,499.0,499.0,499.0,565.0,565.0,263.0,229.0,177.0,512.0888888888888,484.44444444444446,572.5333333333333,378.0,448.0,499.0
0,560.0,611.0,662.0,560.0,611.0,503.0,549.0,549.0,549.0,378.0,378.0,378.0,532.0,532.0,532.0,532.0,522.0,522.0,522.0,522.0,515.0,515.0,515.0,515.0,560.0,560.0,448.0,448.0,448.0,490.0,490.0,490.0,498.0,498.0,498.0,498.0,548.0,548.0,548.0,548.0,553.0,553.0,553.0,553.0,611.0,611.0,527.0,527.0,527.0,511.0,511.0,511.0,662.0,662.0,662.0,662.0,499.0,499.0,499.0,499.0,565.0,565.0,565.0,565.0,503.0,503.0,263.0,278.0,177.0,518.4,488.97777777777776,570.1555555555556,378.0,448.0,499.0
0,560.0,670.0,662.0,426.0,670.0,595.0,378.0,378.0,532.0,532.0,532.0,532.0,522.0,522.0,522.0,522.0,515.0,515.0,515.0,515.0,560.0,560.0,560.0,560.0,426.0,426.0,490.0,490.0,498.0,498.0,498.0,498.0,548.0,548.0,548.0,548.0,553.0,553.0,553.0,553.0,611.0,611.0,611.0,611.0,670.0,670.0,511.0,511.0,662.0,662.0,662.0,662.0,499.0,499.0,499.0,499.0,565.0,565.0,565.0,565.0,503.0,503.0,503.0,503.0,595.0,595.0,263.0,337.0,177.0,520.8,496.5777777777778,565.2666666666667,378.0,490.0,499.0
0,560.0,670.0,662.0,477.0,574.0,527.0,532.0,522.0,522.0,522.0,522.0,515.0,515.0,515.0,515.0,560.0,560.0,560.0,560.0,426.0,426.0,426.0,426.0,426.0,477.0,477.0,498.0,548.0,548.0,548.0,548.0,553.0,553.0,553.0,553.0,611.0,611.0,611.0,611.0,670.0,670.0,670.0,670.0,670.0,574.0,574.0,662.0,499.0,499.0,499.0,499.0,565.0,565.0,565.0,565.0,503.0,503.0,503.0,503.0,595.0,595.0,595.0,595.0,595.0,527.0,527.0,263.0,337.0,163.0,514.0888888888888,508.3777777777778,554.4444444444445,426.0,498.0,499.0
0,615.0,670.0,621.0,615.0,416.0,621.0,522.0,515.0,515.0,515.0,515.0,560.0,560.0,560.0,560.0,426.0,426.0,426.0,426.0,426.0,477.0,477.0,477.0,477.0,615.0,615.0,548.0,553.0,553.0,553.0,553.0,611.0,611.0,611.0,611.0,670.0,670.0,670.0,670.0,670.0,574.0,574.0,574.0,574.0,416.0,416.0,499.0,565.0,565.0,565.0,565.0,503.0,503.0,503.0,503.0,595.0,595.0,595.0,595.0,595.0,527.0,527.0,527.0,527.0,621.0,621.0,263.0,337.0,163.0,516.0222222222222,508.97777777777776,555.7111111111111,426.0,416.0,499.0
0,615.0,670.0,624.0,550.0,634.0,624.0,515.0,560.0,560.0,560.0,560.0,426.0,426.0,426.0,426.0,426.0,477.0,477.0,477.0,477.0,615.0,615.0,615.0,615.0,550.0,550.0,553.0,611.0,611.0,611.0,611.0,670.0,670.0,670.0,670.0,670.0,574.0,574.0,574.0,574.0,416.0,416.0,416.0,416.0,634.0,634.0,565.0,503.0,503.0,503.0,503.0,595.0,595.0,595.0,595.0,595.0,527.0,527.0,527.0,527.0,621.0,621.0,621.0,621.0,624.0,624.0,263.0,279.0,163.0,522.5555555555555,526.0444444444445,562.7777777777778,426.0,416.0,503.0
0,615.0,670.0,624.0,490.0,525.0,620.0,560.0,426.0,426.0,426.0,426.0,426.0,477.0,477.0,477.0,477.0,615.0,615.0,615.0,615.0,550.0,550.0,550.0,550.0,490.0,490.0,611.0,670.0,670.0,670.0,670.0,670.0,574.0,574.0,574.0,574.0,416.0,416.0,416.0,416.0,634.0,634.0,634.0,634.0,525.0,525.0,503.0,595.0,595.0,595.0,595.0,595.0,527.0,527.0,527.0,527.0,621.0,621.0,621.0,621.0,624.0,624.0,624.0,624.0,620.0,620.0,263.0,254.0,163.0,523.0888888888888,542.8,569.4444444444445,426.0,416.0,503.0
0,615.0,670.0,711.0,456.0,516.0,711.0,426.0,426.0,477.0,477.0,477.0,477.0,615.0,615.0,615.0,615.0,550.0,550.0,550.0,550.0,490.0,490.0,490.0,490.0,456.0,456.0,670.0,670.0,574.0,574.0,574.0,574.0,416.0,416.0,416.0,416.0,634.0,634.0,634.0,634.0,525.0,525.0,525.0,525.0,516.0,516.0,595.0,595.0,527.0,527.0,527.0,527.0,621.0,621.0,621.0,621.0,624.0,624.0,624.0,624.0,620.0,620.0,620.0,620.0,711.0,711.0,237.0,254.0,212.0,508.15555555555557,547.3777777777777,577.6666666666666,426.0,416.0,527.0
0,615.0,663.0,711.0,496.0,663.0,647.0,477.0,477.0,615.0,615.0,615.0,615.0,550.0,550.0,550.0,550.0,490.0,490.0,490.0,490.0,456.0,456.0,456.0,456.0,496.0,496.0,574.0,574.0,416.0,416.0,416.0,416.0,634.0,634.0,634.0,634.0,525.0,525.0,525.0,525.0,516.0,516.0,516.0,516.0,663.0,663.0,527.0,527.0,621.0,621.0,621.0,621.0,624.0,624.0,624.0,624.0,620.0,620.0,620.0,620.0,711.0,711.0,711.0,711.0,647.0,647.0,237.0,254.0,212.0,505.46666666666664,559.0222222222222,591.5333333333333,456.0,416.0,527.0
0,615.0,663.0,711.0,477.0,592.0,654.0,615.0,615.0,550.0,550.0,550.0,550.0,490.0,490.0,490.0,490.0,456.0,456.0,456.0,456.0,496.0,496.0,496.0,496.0,477.0,477.0,416.0,416.0,634.0,634.0,634.0,634.0,525.0,525.0,525.0,525.0,516.0,516.0,516.0,516.0,663.0,663.0,663.0,663.0,592.0,592.0,621.0,621.0,624.0,624.0,624.0,624.0,620.0,620.0,620.0,620.0,711.0,711.0,711.0,711.0,647.0,647.0,647.0,647.0,654.0,654.0,189.0,254.0,212.0,508.26666666666665,570.8888888888889,597.2222222222222,456.0,416.0,620.0
0,597.0,663.0,711.0,597.0,557.0,641.0,550.0,550.0,490.0,490.0,490.0,490.0,456.0,456.0,456.0,456.0,496.0,496.0,496.0,496.0,477.0,477.0,477.0,477.0,477.0,597.0,634.0,634.0,525.0,525.0,525.0,525.0,516.0,516.0,516.0,516.0,663.0,663.0,663.0,663.0,592.0,592.0,592.0,592.0,592.0,557.0,624.0,624.0,620.0,620.0,620.0,620.0,711.0,711.0,711.0,711.0,647.0,647.0,647.0,647.0,654.0,654.0,654.0,654.0,654.0,641.0,189.0,254.0,212.0,506.4888888888889,576.2444444444444,603.4666666666667,456.0,516.0,620.0
0,597.0,663.0,711.0,519.0,512.0,673.0,490.0,490.0,456.0,456.0,456.0,456.0,496.0,496.0,496.0,496.0,477.0,477.0,477.0,477.0,477.0,597.0,597.0,597.0,519.0,519.0,525.0,525.0,516.0,516.0,516.0,516.0,663.0,663.0,663.0,663.0,592.0,592.0,592.0,592.0,592.0,557.0,557.0,557.0,512.0,512.0,620.0,620.0,711.0,711.0,711.0,711.0,647.0,647.0,647.0,647.0,654.0,654.0,654.0,654.0,654.0,641.0,641.0,641.0,673.0,673.0,189.0,254.0,208.0,510.0,574.8222222222222,614.5777777777778,456.0,512.0,620.0
0,597.0,663.0,711.0,469.0,453.0,613.0,456.0,496.0,496.0,496.0,496.0,477.0,477.0,477.0,477.0,477.0,597.0,597.0,597.0,519.0,519.0,519.0,519.0,519.0,469.0,469.0,516.0,663.0,663.0,663.0,663.0,592.0,592.0,592.0,592.0,592.0,557.0,557.0,557.0,512.0,512.0,512.0,512.0,512.0,453.0,453.0,711.0,647.0,647.0,647.0,647.0,654.0,654.0,654.0,654.0,654.0,641.0,641.0,641.0,673.0,673.0,673.0,673.0,673.0,613.0,613.0,189.0,254.0,208.0,505.22222222222223,563.7777777777778,628.0444444444445,456.0,453.0,613.0
0,597.0,663.0,673.0,543.0,453.0,501.0,496.0,477.0,477.0,477.0,477.0,477.0,597.0,597.0,597.0,519.0,519.0,519.0,519.0,519.0,469.0,469.0,469.0,469.0,543.0,543.0,663.0,592.0,592.0,592.0,592.0,592.0,557.0,557.0,557.0,512.0,512.0,512.0,512.0,512.0,453.0,453.0,453.0,453.0,453.0,453.0,647.0,654.0,654.0,654.0,654.0,654.0,641.0,641.0,641.0,673.0,673.0,673.0,673.0,673.0,613.0,613.0,613.0,613.0,501.0,501.0,189.0,254.0,210.0,509.35555555555555,545.8,626.7111111111111,469.0,453.0,501.0
0,597.0,592.0,673.0,534.0,552.0,349.0,477.0,477.0,597.0,597.0,597.0,519.0,519.0,519.0,519.0,519.0,469.0,469.0,469.0,469.0,543.0,543.0,543.0,543.0,543.0,534.0,592.0,592.0,557.0,557.0,557.0,512.0,512.0,512.0,512.0,512.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,453.0,552.0,654.0,654.0,641.0,641.0,641.0,673.0,673.0,673.0,673.0,673.0,613.0,613.0,613.0,613.0,501.0,501.0,501.0,501.0,501.0,349.0,159.0,247.0,362.0,517.2888888888889,532.9777777777778,618.0,469.0,453.0,349.0
