,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2,emg_max_0,emg_max_1,emg_max_2
0,510.0,505.0,505.0,505.0,505.0,505.0,503.0,503.0,503.0,503.0,503.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,507.0,510.0,522.0,522.0,522.0,522.0,522.0,534.0,534.0,534.0,534.0,534.0,532.0,532.0,532.0,532.0,535.0,535.0,535.0,535.0,540.0,563.0,530.0,530.0,530.0,530.0,530.0,487.0,487.0,487.0,487.0,487.0,471.0,471.0,471.0,471.0,479.0,479.0,479.0,479.0,501.0,9.0,57.0,170.0,507.0,540.0,501.0,508.46666666666664,511.06666666666666,491.8222222222222,503.0,510.0,471.0,511.0,540.0,563.0
0,505.0,505.0,503.0,503.0,503.0,503.0,503.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,510.0,510.0,522.0,522.0,534.0,534.0,534.0,534.0,534.0,532.0,532.0,532.0,535.0,535.0,535.0,535.0,540.0,540.0,540.0,540.0,530.0,530.0,530.0,530.0,487.0,487.0,487.0,487.0,487.0,471.0,471.0,471.0,479.0,479.0,479.0,479.0,501.0,501.0,501.0,501.0,533.0,533.0,9.0,57.0,145.0,510.0,530.0,533.0,508.35555555555555,514.8444444444444,501.02222222222224,503.0,522.0,471.0,511.0,540.0,533.0
0,503.0,503.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,508.0,508.0,534.0,534.0,532.0,532.0,532.0,532.0,535.0,535.0,535.0,535.0,540.0,540.0,540.0,540.0,530.0,530.0,530.0,530.0,529.0,529.0,487.0,487.0,471.0,471.0,471.0,471.0,479.0,479.0,479.0,479.0,501.0,501.0,501.0,501.0,533.0,533.0,533.0,533.0,550.0,550.0,9.0,57.0,116.0,508.0,529.0,550.0,508.2888888888889,519.8444444444444,512.6222222222223,503.0,529.0,471.0,511.0,540.0,550.0
0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,510.0,510.0,532.0,532.0,532.0,535.0,535.0,535.0,535.0,540.0,540.0,540.0,540.0,530.0,530.0,530.0,529.0,529.0,529.0,529.0,503.0,503.0,471.0,471.0,471.0,479.0,479.0,479.0,479.0,501.0,501.0,501.0,501.0,533.0,533.0,533.0,550.0,550.0,550.0,550.0,573.0,573.0,9.0,54.0,102.0,510.0,503.0,573.0,508.22222222222223,522.2,518.6222222222223,507.0,503.0,471.0,511.0,540.0,573.0
0,511.0,511.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,506.0,506.0,535.0,535.0,540.0,540.0,540.0,540.0,530.0,530.0,530.0,530.0,529.0,529.0,529.0,529.0,503.0,503.0,503.0,503.0,515.0,515.0,479.0,479.0,501.0,501.0,501.0,501.0,533.0,533.0,533.0,533.0,550.0,550.0,550.0,550.0,573.0,573.0,573.0,573.0,574.0,574.0,9.0,40.0,103.0,506.0,515.0,574.0,507.9111111111111,523.0222222222222,526.3555555555556,506.0,503.0,479.0,511.0,540.0,574.0
0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,510.0,510.0,540.0,540.0,540.0,530.0,530.0,530.0,530.0,529.0,529.0,529.0,529.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,502.0,502.0,501.0,501.0,501.0,533.0,533.0,533.0,533.0,550.0,550.0,550.0,550.0,573.0,573.0,573.0,573.0,574.0,574.0,574.0,540.0,540.0,8.0,40.0,103.0,510.0,502.0,540.0,507.8666666666667,523.2222222222222,526.5111111111111,506.0,502.0,501.0,510.0,540.0,574.0
0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,506.0,506.0,530.0,530.0,530.0,529.0,529.0,529.0,529.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,502.0,502.0,502.0,502.0,517.0,517.0,533.0,533.0,533.0,550.0,550.0,550.0,550.0,573.0,573.0,573.0,573.0,574.0,574.0,574.0,540.0,540.0,540.0,540.0,495.0,495.0,8.0,38.0,103.0,506.0,517.0,495.0,507.77777777777777,523.6222222222223,522.4666666666667,506.0,502.0,495.0,510.0,530.0,574.0
0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,508.0,508.0,529.0,529.0,529.0,529.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,502.0,502.0,502.0,502.0,517.0,517.0,517.0,501.0,501.0,550.0,550.0,550.0,550.0,573.0,573.0,573.0,573.0,574.0,574.0,574.0,540.0,540.0,540.0,540.0,495.0,495.0,495.0,444.0,444.0,8.0,39.0,130.0,508.0,501.0,444.0,507.7111111111111,523.1111111111111,516.4,506.0,501.0,444.0,510.0,529.0,574.0
0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,505.0,505.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,502.0,502.0,502.0,502.0,517.0,517.0,517.0,501.0,501.0,501.0,501.0,508.0,508.0,573.0,573.0,573.0,573.0,574.0,574.0,574.0,540.0,540.0,540.0,540.0,495.0,495.0,495.0,444.0,444.0,444.0,444.0,369.0,369.0,8.0,39.0,205.0,505.0,508.0,369.0,507.84444444444443,521.5555555555555,505.4222222222222,505.0,501.0,369.0,510.0,517.0,574.0
0,510.0,510.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,507.0,503.0,503.0,515.0,515.0,515.0,502.0,502.0,502.0,502.0,517.0,517.0,517.0,501.0,501.0,501.0,501.0,508.0,508.0,508.0,494.0,573.0,573.0,574.0,574.0,574.0,540.0,540.0,540.0,540.0,495.0,495.0,495.0,444.0,444.0,444.0,444.0,369.0,369.0,369.0,344.0,8.0,46.0,230.0,507.0,494.0,344.0,507.97777777777776,520.0888888888888,499.6222222222222,505.0,494.0,344.0,510.0,517.0,574.0
0,506.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,515.0,502.0,502.0,502.0,502.0,517.0,517.0,517.0,501.0,501.0,501.0,501.0,508.0,508.0,508.0,494.0,494.0,494.0,483.0,483.0,574.0,540.0,540.0,540.0,540.0,495.0,495.0,495.0,444.0,444.0,444.0,444.0,369.0,369.0,369.0,344.0,344.0,344.0,368.0,368.0,6.0,57.0,230.0,507.0,483.0,368.0,508.2,516.0888888888888,488.3333333333333,505.0,483.0,344.0,510.0,517.0,574.0
0,510.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,502.0,502.0,502.0,517.0,517.0,517.0,501.0,501.0,501.0,501.0,508.0,508.0,508.0,494.0,494.0,494.0,483.0,483.0,483.0,483.0,500.0,500.0,540.0,495.0,495.0,495.0,444.0,444.0,444.0,444.0,369.0,369.0,369.0,344.0,344.0,344.0,368.0,368.0,368.0,368.0,380.0,380.0,9.0,57.0,230.0,502.0,500.0,380.0,507.75555555555553,512.4222222222222,479.53333333333336,502.0,483.0,344.0,510.0,517.0,540.0
0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,502.0,502.0,502.0,502.0,507.0,507.0,501.0,501.0,501.0,501.0,508.0,508.0,508.0,494.0,494.0,494.0,483.0,483.0,483.0,483.0,500.0,500.0,500.0,500.0,486.0,486.0,444.0,444.0,444.0,444.0,369.0,369.0,369.0,344.0,344.0,344.0,368.0,368.0,368.0,368.0,380.0,380.0,380.0,380.0,407.0,407.0,8.0,57.0,230.0,507.0,486.0,407.0,507.26666666666665,508.5777777777778,471.44444444444446,502.0,483.0,344.0,508.0,508.0,444.0
0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,502.0,502.0,502.0,502.0,507.0,507.0,507.0,507.0,514.0,514.0,508.0,508.0,508.0,494.0,494.0,494.0,483.0,483.0,483.0,483.0,500.0,500.0,500.0,500.0,486.0,486.0,486.0,486.0,481.0,481.0,369.0,369.0,369.0,344.0,344.0,344.0,368.0,368.0,368.0,368.0,380.0,380.0,380.0,380.0,407.0,407.0,407.0,407.0,423.0,423.0,12.0,49.0,230.0,514.0,481.0,423.0,507.5111111111111,503.77777777777777,463.0888888888889,502.0,481.0,344.0,514.0,508.0,423.0
0,507.0,507.0,507.0,507.0,507.0,507.0,502.0,502.0,502.0,502.0,507.0,507.0,507.0,507.0,514.0,514.0,514.0,514.0,509.0,509.0,494.0,494.0,483.0,483.0,483.0,483.0,500.0,500.0,500.0,500.0,486.0,486.0,486.0,486.0,481.0,481.0,481.0,481.0,494.0,494.0,344.0,344.0,368.0,368.0,368.0,368.0,380.0,380.0,380.0,380.0,407.0,407.0,407.0,407.0,423.0,423.0,423.0,423.0,428.0,428.0,12.0,48.0,230.0,509.0,494.0,428.0,507.68888888888887,500.02222222222224,453.15555555555557,502.0,481.0,344.0,514.0,500.0,428.0
0,507.0,507.0,507.0,502.0,502.0,502.0,502.0,507.0,507.0,507.0,507.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,511.0,483.0,483.0,483.0,500.0,500.0,500.0,500.0,486.0,486.0,486.0,486.0,481.0,481.0,481.0,481.0,494.0,494.0,494.0,494.0,480.0,368.0,368.0,368.0,380.0,380.0,380.0,380.0,407.0,407.0,407.0,407.0,423.0,423.0,423.0,423.0,428.0,428.0,428.0,428.0,464.0,12.0,37.0,230.0,511.0,480.0,464.0,507.8,497.3777777777778,445.8222222222222,502.0,480.0,368.0,514.0,500.0,464.0
0,502.0,502.0,507.0,507.0,507.0,507.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,500.0,500.0,486.0,486.0,486.0,486.0,481.0,481.0,481.0,481.0,494.0,494.0,494.0,494.0,480.0,480.0,480.0,480.0,498.0,498.0,380.0,380.0,407.0,407.0,407.0,407.0,423.0,423.0,423.0,423.0,428.0,428.0,428.0,428.0,464.0,464.0,464.0,464.0,518.0,518.0,12.0,37.0,230.0,511.0,498.0,518.0,508.0,495.35555555555555,436.0888888888889,502.0,480.0,380.0,514.0,500.0,518.0
0,507.0,507.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,486.0,486.0,481.0,481.0,481.0,481.0,494.0,494.0,494.0,494.0,480.0,480.0,480.0,480.0,498.0,498.0,498.0,498.0,500.0,500.0,407.0,407.0,423.0,423.0,423.0,423.0,428.0,428.0,428.0,428.0,464.0,464.0,464.0,464.0,518.0,518.0,518.0,518.0,454.0,454.0,12.0,37.0,196.0,512.0,500.0,454.0,508.31111111111113,494.5111111111111,429.77777777777777,507.0,480.0,407.0,514.0,500.0,518.0
0,514.0,514.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,518.0,518.0,481.0,481.0,494.0,494.0,494.0,494.0,480.0,480.0,480.0,480.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,512.0,512.0,423.0,423.0,428.0,428.0,428.0,428.0,464.0,464.0,464.0,464.0,518.0,518.0,518.0,518.0,454.0,454.0,454.0,454.0,466.0,466.0,16.0,37.0,174.0,518.0,512.0,466.0,508.93333333333334,494.2,424.6666666666667,509.0,480.0,423.0,518.0,512.0,518.0
0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,518.0,518.0,518.0,518.0,508.0,508.0,494.0,494.0,480.0,480.0,480.0,480.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,512.0,512.0,512.0,512.0,531.0,531.0,428.0,428.0,464.0,464.0,464.0,464.0,518.0,518.0,518.0,518.0,454.0,454.0,454.0,454.0,466.0,466.0,466.0,466.0,509.0,509.0,16.0,51.0,174.0,508.0,531.0,509.0,509.4222222222222,495.6666666666667,427.4,508.0,480.0,428.0,518.0,531.0,518.0
0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,518.0,518.0,518.0,518.0,508.0,508.0,508.0,508.0,507.0,507.0,480.0,480.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,512.0,512.0,512.0,512.0,531.0,531.0,531.0,531.0,529.0,529.0,464.0,464.0,518.0,518.0,518.0,518.0,454.0,454.0,454.0,454.0,466.0,466.0,466.0,466.0,509.0,509.0,509.0,509.0,523.0,523.0,16.0,51.0,179.0,507.0,529.0,523.0,509.5777777777778,497.77777777777777,438.8,507.0,480.0,454.0,518.0,531.0,523.0
0,511.0,511.0,512.0,512.0,512.0,512.0,518.0,518.0,518.0,518.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,510.0,510.0,498.0,498.0,500.0,500.0,500.0,500.0,512.0,512.0,512.0,512.0,531.0,531.0,531.0,531.0,529.0,529.0,529.0,529.0,532.0,532.0,518.0,518.0,454.0,454.0,454.0,454.0,466.0,466.0,466.0,466.0,509.0,509.0,509.0,509.0,523.0,523.0,523.0,523.0,552.0,552.0,16.0,52.0,184.0,510.0,532.0,552.0,509.7111111111111,501.26666666666665,455.46666666666664,507.0,498.0,454.0,518.0,532.0,552.0
0,512.0,512.0,518.0,518.0,518.0,518.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,507.0,507.0,500.0,500.0,512.0,512.0,512.0,512.0,531.0,531.0,531.0,531.0,529.0,529.0,529.0,529.0,532.0,532.0,532.0,532.0,516.0,516.0,454.0,454.0,466.0,466.0,466.0,466.0,509.0,509.0,509.0,509.0,523.0,523.0,523.0,523.0,552.0,552.0,552.0,552.0,597.0,597.0,16.0,52.0,217.0,507.0,516.0,597.0,509.9555555555556,504.53333333333336,473.55555555555554,507.0,500.0,454.0,518.0,532.0,597.0
0,518.0,518.0,518.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,509.0,509.0,512.0,512.0,512.0,531.0,531.0,531.0,531.0,529.0,529.0,529.0,529.0,532.0,532.0,532.0,532.0,516.0,516.0,516.0,538.0,538.0,466.0,466.0,466.0,509.0,509.0,509.0,509.0,523.0,523.0,523.0,523.0,552.0,552.0,552.0,552.0,597.0,597.0,597.0,619.0,619.0,11.0,58.0,212.0,509.0,538.0,619.0,510.3777777777778,506.5777777777778,489.0,507.0,512.0,466.0,518.0,538.0,619.0
0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,509.0,509.0,531.0,531.0,531.0,529.0,529.0,529.0,529.0,532.0,532.0,532.0,532.0,516.0,516.0,516.0,538.0,538.0,538.0,538.0,522.0,522.0,509.0,509.0,509.0,523.0,523.0,523.0,523.0,552.0,552.0,552.0,552.0,597.0,597.0,597.0,619.0,619.0,619.0,619.0,586.0,586.0,11.0,58.0,196.0,509.0,522.0,586.0,510.55555555555554,510.4888888888889,506.3777777777778,507.0,516.0,509.0,510.0,538.0,619.0
0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,529.0,529.0,529.0,529.0,532.0,532.0,532.0,532.0,516.0,516.0,516.0,538.0,538.0,538.0,538.0,522.0,522.0,522.0,522.0,515.0,523.0,523.0,523.0,523.0,552.0,552.0,552.0,552.0,597.0,597.0,597.0,619.0,619.0,619.0,619.0,586.0,586.0,586.0,586.0,500.0,11.0,58.0,196.0,509.0,515.0,500.0,510.22222222222223,513.0666666666667,515.3333333333334,507.0,515.0,500.0,510.0,538.0,619.0
0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,532.0,532.0,532.0,532.0,516.0,516.0,516.0,538.0,538.0,538.0,538.0,522.0,522.0,522.0,522.0,515.0,515.0,515.0,524.0,524.0,552.0,552.0,552.0,552.0,597.0,597.0,597.0,619.0,619.0,619.0,619.0,586.0,586.0,586.0,586.0,500.0,500.0,500.0,401.0,401.0,11.0,58.0,218.0,509.0,524.0,401.0,510.1111111111111,515.6222222222223,517.4444444444445,507.0,515.0,401.0,510.0,538.0,619.0
0,507.0,507.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,516.0,516.0,538.0,538.0,538.0,538.0,522.0,522.0,522.0,522.0,515.0,515.0,515.0,524.0,524.0,524.0,524.0,516.0,516.0,516.0,597.0,597.0,619.0,619.0,619.0,619.0,586.0,586.0,586.0,586.0,500.0,500.0,500.0,401.0,401.0,401.0,401.0,307.0,307.0,307.0,11.0,40.0,312.0,511.0,516.0,307.0,510.06666666666666,519.6666666666666,504.97777777777776,507.0,515.0,307.0,511.0,538.0,619.0
0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,538.0,522.0,522.0,522.0,522.0,515.0,515.0,515.0,524.0,524.0,524.0,524.0,516.0,516.0,516.0,516.0,516.0,516.0,507.0,507.0,619.0,586.0,586.0,586.0,586.0,500.0,500.0,500.0,401.0,401.0,401.0,401.0,307.0,307.0,307.0,307.0,307.0,307.0,326.0,326.0,11.0,38.0,312.0,512.0,507.0,326.0,510.0888888888889,521.0666666666667,486.64444444444445,509.0,507.0,307.0,512.0,538.0,619.0
0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,504.0,504.0,522.0,515.0,515.0,515.0,524.0,524.0,524.0,524.0,516.0,516.0,516.0,516.0,516.0,516.0,507.0,507.0,507.0,507.0,507.0,507.0,586.0,500.0,500.0,500.0,401.0,401.0,401.0,401.0,307.0,307.0,307.0,307.0,307.0,307.0,326.0,326.0,326.0,326.0,393.0,393.0,14.0,31.0,312.0,504.0,507.0,393.0,509.6,521.5777777777778,475.1333333333333,504.0,507.0,307.0,512.0,524.0,586.0
0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,504.0,504.0,504.0,504.0,498.0,498.0,524.0,524.0,524.0,524.0,516.0,516.0,516.0,516.0,516.0,516.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,523.0,523.0,401.0,401.0,401.0,401.0,307.0,307.0,307.0,307.0,307.0,307.0,326.0,326.0,326.0,326.0,393.0,393.0,393.0,393.0,444.0,444.0,14.0,31.0,312.0,498.0,523.0,444.0,508.31111111111113,521.4222222222222,469.9555555555556,498.0,507.0,307.0,512.0,524.0,444.0
0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,504.0,504.0,504.0,504.0,498.0,498.0,498.0,498.0,500.0,500.0,516.0,516.0,516.0,516.0,516.0,516.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,523.0,523.0,523.0,523.0,511.0,511.0,307.0,307.0,307.0,307.0,307.0,307.0,326.0,326.0,326.0,326.0,393.0,393.0,393.0,393.0,444.0,444.0,444.0,444.0,462.0,462.0,14.0,31.0,312.0,500.0,511.0,462.0,507.53333333333336,520.2222222222222,464.6666666666667,498.0,507.0,307.0,512.0,523.0,462.0
0,511.0,511.0,512.0,512.0,512.0,512.0,504.0,504.0,504.0,504.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,504.0,504.0,516.0,516.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,523.0,523.0,523.0,523.0,511.0,511.0,511.0,511.0,502.0,502.0,307.0,307.0,326.0,326.0,326.0,326.0,393.0,393.0,393.0,393.0,444.0,444.0,444.0,444.0,462.0,462.0,462.0,462.0,482.0,482.0,14.0,36.0,312.0,504.0,502.0,482.0,507.02222222222224,518.1555555555556,459.4888888888889,498.0,502.0,307.0,512.0,523.0,482.0
0,512.0,512.0,504.0,504.0,504.0,504.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,509.0,509.0,507.0,507.0,507.0,507.0,507.0,507.0,523.0,523.0,523.0,523.0,511.0,511.0,511.0,511.0,502.0,502.0,502.0,502.0,491.0,491.0,326.0,326.0,393.0,393.0,393.0,393.0,444.0,444.0,444.0,444.0,462.0,462.0,462.0,462.0,482.0,482.0,482.0,482.0,501.0,501.0,14.0,47.0,312.0,509.0,491.0,501.0,506.77777777777777,515.3555555555556,453.1111111111111,498.0,491.0,326.0,512.0,523.0,501.0
0,504.0,504.0,504.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,514.0,507.0,507.0,507.0,523.0,523.0,523.0,523.0,511.0,511.0,511.0,511.0,502.0,502.0,502.0,502.0,491.0,491.0,491.0,491.0,486.0,393.0,393.0,393.0,444.0,444.0,444.0,444.0,462.0,462.0,462.0,462.0,482.0,482.0,482.0,482.0,501.0,501.0,501.0,501.0,497.0,16.0,52.0,312.0,514.0,486.0,497.0,506.97777777777776,513.0888888888888,446.1333333333333,498.0,486.0,393.0,514.0,523.0,501.0
0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,502.0,502.0,523.0,523.0,523.0,511.0,511.0,511.0,511.0,502.0,502.0,502.0,502.0,491.0,491.0,491.0,491.0,486.0,486.0,486.0,483.0,483.0,444.0,444.0,444.0,462.0,462.0,462.0,462.0,482.0,482.0,482.0,482.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,493.0,493.0,16.0,41.0,279.0,502.0,483.0,493.0,506.8888888888889,508.68888888888887,435.84444444444443,498.0,483.0,444.0,514.0,523.0,501.0
0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,512.0,512.0,511.0,511.0,511.0,502.0,502.0,502.0,502.0,491.0,491.0,491.0,491.0,486.0,486.0,486.0,483.0,483.0,483.0,483.0,478.0,478.0,462.0,462.0,462.0,482.0,482.0,482.0,482.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,493.0,493.0,493.0,493.0,486.0,486.0,16.0,46.0,194.0,512.0,478.0,486.0,506.7111111111111,505.15555555555557,429.1777777777778,500.0,478.0,462.0,514.0,511.0,501.0
0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,514.0,514.0,502.0,502.0,502.0,502.0,491.0,491.0,491.0,491.0,486.0,486.0,486.0,483.0,483.0,483.0,483.0,478.0,478.0,478.0,476.0,476.0,482.0,482.0,482.0,482.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,493.0,493.0,493.0,493.0,486.0,486.0,486.0,510.0,510.0,16.0,48.0,203.0,514.0,476.0,510.0,507.0,502.4,431.5111111111111,502.0,476.0,482.0,514.0,502.0,510.0
0,504.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,514.0,514.0,514.0,508.0,508.0,502.0,491.0,491.0,491.0,491.0,486.0,486.0,486.0,483.0,483.0,483.0,483.0,478.0,478.0,478.0,476.0,476.0,476.0,503.0,503.0,482.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,493.0,493.0,493.0,493.0,486.0,486.0,486.0,510.0,510.0,510.0,566.0,566.0,16.0,47.0,259.0,508.0,503.0,566.0,507.06666666666666,500.4,441.26666666666665,502.0,476.0,482.0,514.0,503.0,566.0
0,514.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,514.0,514.0,514.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,512.0,512.0,486.0,483.0,483.0,483.0,483.0,478.0,478.0,478.0,476.0,476.0,476.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,508.0,508.0,497.0,493.0,493.0,493.0,493.0,486.0,486.0,486.0,510.0,510.0,510.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,612.0,612.0,16.0,47.0,286.0,512.0,508.0,612.0,506.75555555555553,498.8,483.1777777777778,502.0,476.0,486.0,514.0,508.0,612.0
0,502.0,502.0,512.0,512.0,512.0,514.0,514.0,514.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,512.0,512.0,512.0,509.0,509.0,483.0,483.0,478.0,478.0,478.0,476.0,476.0,476.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,508.0,508.0,508.0,504.0,504.0,493.0,493.0,486.0,486.0,486.0,510.0,510.0,510.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,612.0,612.0,612.0,648.0,648.0,16.0,47.0,255.0,509.0,504.0,648.0,506.6222222222222,498.68888888888887,503.84444444444443,502.0,476.0,486.0,514.0,508.0,648.0
0,512.0,514.0,514.0,514.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,509.0,478.0,476.0,476.0,476.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,508.0,508.0,508.0,504.0,504.0,504.0,504.0,515.0,515.0,486.0,510.0,510.0,510.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,612.0,612.0,612.0,648.0,648.0,648.0,648.0,684.0,684.0,16.0,47.0,240.0,509.0,515.0,684.0,507.06666666666666,498.9111111111111,528.1111111111111,508.0,476.0,486.0,514.0,515.0,684.0
