,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2
0,510.0,549.0,518.0,509.4,511.64444444444445,528.7777777777778,520.0,568.0,572.0,512.0,510.0,510.0,510.0,510.0,510.0,520.0,520.0,520.0,512.0,512.0,512.0,514.0,514.0,514.0,506.0,506.0,506.0,510.0,510.0,515.0,525.0,525.0,525.0,525.0,525.0,538.0,538.0,538.0,546.0,546.0,546.0,550.0,550.0,550.0,568.0,568.0,568.0,549.0,549.0,509.0,572.0,572.0,572.0,572.0,572.0,569.0,569.0,569.0,524.0,524.0,476.0,476.0,476.0,476.0,459.0,459.0,459.0,518.0,518.0,16.0,99.0,113.0,506.0,515.0,459.0
0,510.0,549.0,518.0,509.93333333333334,520.4,526.9333333333333,520.0,568.0,572.0,510.0,520.0,520.0,520.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,510.0,510.0,525.0,538.0,538.0,538.0,546.0,546.0,546.0,550.0,550.0,550.0,550.0,568.0,568.0,568.0,549.0,549.0,549.0,549.0,549.0,549.0,572.0,569.0,569.0,569.0,524.0,524.0,524.0,476.0,476.0,476.0,476.0,459.0,459.0,459.0,518.0,518.0,518.0,518.0,518.0,518.0,15.0,97.0,113.0,506.0,525.0,459.0
0,512.0,543.0,519.0,510.35555555555555,524.9777777777778,525.2222222222222,520.0,568.0,569.0,520.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,538.0,546.0,546.0,546.0,550.0,550.0,550.0,550.0,568.0,568.0,568.0,549.0,549.0,549.0,549.0,549.0,549.0,543.0,543.0,543.0,569.0,524.0,524.0,524.0,476.0,476.0,476.0,476.0,459.0,459.0,459.0,518.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,15.0,87.0,113.0,506.0,538.0,459.0
0,519.0,523.0,434.0,510.93333333333334,528.3111111111111,518.6,519.0,568.0,524.0,512.0,514.0,514.0,514.0,514.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,511.0,511.0,519.0,546.0,550.0,550.0,550.0,550.0,568.0,568.0,568.0,549.0,549.0,549.0,549.0,549.0,549.0,543.0,543.0,543.0,535.0,535.0,523.0,524.0,476.0,476.0,476.0,476.0,459.0,459.0,459.0,518.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,480.0,480.0,434.0,15.0,87.0,138.0,506.0,523.0,434.0
0,511.0,511.0,418.0,511.3333333333333,530.2666666666667,510.68888888888887,519.0,568.0,519.0,514.0,514.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,511.0,511.0,519.0,519.0,511.0,511.0,550.0,550.0,568.0,568.0,568.0,549.0,549.0,549.0,549.0,549.0,549.0,543.0,543.0,543.0,535.0,535.0,523.0,523.0,511.0,511.0,476.0,476.0,459.0,459.0,459.0,518.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,480.0,480.0,434.0,434.0,418.0,418.0,14.0,80.0,154.0,506.0,511.0,418.0
0,508.0,505.0,446.0,511.3333333333333,531.5333333333333,504.4,519.0,568.0,519.0,506.0,506.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,511.0,511.0,519.0,519.0,511.0,511.0,511.0,508.0,508.0,568.0,568.0,549.0,549.0,549.0,549.0,549.0,549.0,543.0,543.0,543.0,535.0,535.0,523.0,523.0,511.0,511.0,511.0,505.0,505.0,459.0,459.0,518.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,480.0,480.0,434.0,434.0,418.0,418.0,418.0,446.0,446.0,14.0,80.0,154.0,506.0,505.0,418.0
0,519.0,492.0,550.0,511.8666666666667,531.5333333333333,502.3333333333333,519.0,549.0,550.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,511.0,511.0,519.0,519.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,519.0,519.0,549.0,549.0,549.0,549.0,543.0,543.0,543.0,535.0,535.0,523.0,523.0,511.0,511.0,511.0,505.0,505.0,505.0,505.0,492.0,492.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,480.0,480.0,434.0,434.0,418.0,418.0,418.0,446.0,446.0,446.0,446.0,550.0,550.0,14.0,76.0,154.0,508.0,492.0,418.0
0,514.0,476.0,540.0,512.3777777777777,529.0666666666667,505.3333333333333,519.0,543.0,550.0,512.0,512.0,512.0,511.0,511.0,519.0,519.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,514.0,514.0,543.0,543.0,543.0,535.0,535.0,523.0,523.0,511.0,511.0,511.0,505.0,505.0,505.0,505.0,492.0,492.0,492.0,492.0,476.0,476.0,519.0,519.0,519.0,480.0,480.0,434.0,434.0,418.0,418.0,418.0,446.0,446.0,446.0,446.0,550.0,550.0,550.0,550.0,540.0,540.0,14.0,92.0,154.0,508.0,476.0,418.0
0,503.0,471.0,407.0,511.9555555555556,524.6,495.02222222222224,519.0,535.0,550.0,511.0,519.0,519.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,514.0,514.0,514.0,503.0,503.0,503.0,535.0,523.0,523.0,511.0,511.0,511.0,505.0,505.0,505.0,505.0,492.0,492.0,492.0,492.0,476.0,476.0,476.0,471.0,471.0,471.0,480.0,434.0,434.0,418.0,418.0,418.0,446.0,446.0,446.0,446.0,550.0,550.0,550.0,550.0,540.0,540.0,540.0,407.0,407.0,407.0,17.0,97.0,165.0,503.0,471.0,407.0
0,503.0,468.0,268.0,511.26666666666665,520.5777777777778,477.9111111111111,519.0,511.0,550.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,514.0,514.0,514.0,503.0,503.0,503.0,503.0,503.0,503.0,511.0,511.0,511.0,505.0,505.0,505.0,505.0,492.0,492.0,492.0,492.0,476.0,476.0,476.0,471.0,471.0,471.0,471.0,468.0,468.0,418.0,418.0,418.0,446.0,446.0,446.0,446.0,550.0,550.0,550.0,550.0,540.0,540.0,540.0,407.0,407.0,407.0,407.0,268.0,268.0,17.0,100.0,301.0,503.0,468.0,268.0
0,505.0,464.0,449.0,510.4,515.5555555555555,466.8888888888889,519.0,505.0,550.0,508.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,514.0,514.0,514.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,505.0,505.0,492.0,492.0,492.0,492.0,476.0,476.0,476.0,471.0,471.0,471.0,471.0,468.0,468.0,468.0,464.0,464.0,446.0,446.0,446.0,446.0,550.0,550.0,550.0,550.0,540.0,540.0,540.0,407.0,407.0,407.0,407.0,268.0,268.0,268.0,449.0,449.0,16.0,104.0,282.0,503.0,464.0,268.0
0,504.0,468.0,565.0,509.8666666666667,510.0888888888889,465.53333333333336,519.0,505.0,565.0,508.0,519.0,519.0,519.0,519.0,514.0,514.0,514.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,504.0,505.0,492.0,492.0,492.0,492.0,476.0,476.0,476.0,471.0,471.0,471.0,471.0,468.0,468.0,468.0,464.0,464.0,464.0,464.0,468.0,446.0,550.0,550.0,550.0,550.0,540.0,540.0,540.0,407.0,407.0,407.0,407.0,268.0,268.0,268.0,449.0,449.0,449.0,449.0,565.0,16.0,104.0,297.0,503.0,464.0,268.0
0,507.0,472.0,686.0,509.24444444444447,500.35555555555555,481.55555555555554,514.0,476.0,686.0,514.0,514.0,514.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,507.0,507.0,476.0,476.0,476.0,471.0,471.0,471.0,471.0,468.0,468.0,468.0,464.0,464.0,464.0,464.0,468.0,468.0,468.0,468.0,472.0,472.0,540.0,540.0,540.0,407.0,407.0,407.0,407.0,268.0,268.0,268.0,449.0,449.0,449.0,449.0,565.0,565.0,565.0,565.0,686.0,686.0,16.0,104.0,418.0,503.0,464.0,268.0
0,510.0,477.0,647.0,509.2,493.31111111111113,496.06666666666666,510.0,477.0,686.0,503.0,503.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,510.0,510.0,471.0,471.0,471.0,468.0,468.0,468.0,464.0,464.0,464.0,464.0,468.0,468.0,468.0,468.0,472.0,472.0,472.0,472.0,477.0,477.0,407.0,407.0,407.0,268.0,268.0,268.0,449.0,449.0,449.0,449.0,565.0,565.0,565.0,565.0,686.0,686.0,686.0,686.0,647.0,647.0,16.0,85.0,418.0,503.0,464.0,268.0
0,507.0,485.0,546.0,509.06666666666666,488.8666666666667,500.1777777777778,510.0,485.0,686.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,507.0,507.0,468.0,468.0,468.0,464.0,464.0,464.0,464.0,468.0,468.0,468.0,468.0,472.0,472.0,472.0,472.0,477.0,477.0,477.0,485.0,485.0,268.0,268.0,268.0,449.0,449.0,449.0,449.0,565.0,565.0,565.0,565.0,686.0,686.0,686.0,686.0,647.0,647.0,647.0,546.0,546.0,16.0,79.0,418.0,503.0,464.0,268.0
0,507.0,496.0,550.0,508.73333333333335,485.24444444444447,502.06666666666666,510.0,496.0,686.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,507.0,464.0,464.0,464.0,464.0,468.0,468.0,468.0,468.0,472.0,472.0,472.0,472.0,477.0,477.0,477.0,485.0,485.0,485.0,485.0,496.0,449.0,449.0,449.0,449.0,565.0,565.0,565.0,565.0,686.0,686.0,686.0,686.0,647.0,647.0,647.0,546.0,546.0,546.0,546.0,550.0,16.0,71.0,418.0,504.0,464.0,449.0
0,507.0,496.0,550.0,508.55555555555554,483.5111111111111,505.1777777777778,510.0,496.0,686.0,505.0,505.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,464.0,464.0,468.0,468.0,468.0,468.0,472.0,472.0,472.0,472.0,477.0,477.0,477.0,485.0,485.0,485.0,485.0,496.0,496.0,496.0,449.0,449.0,565.0,565.0,565.0,565.0,686.0,686.0,686.0,686.0,647.0,647.0,647.0,546.0,546.0,546.0,546.0,550.0,550.0,550.0,16.0,59.0,418.0,504.0,464.0,449.0
0,508.0,510.0,577.0,508.06666666666666,482.93333333333334,511.53333333333336,510.0,510.0,686.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,468.0,468.0,468.0,468.0,472.0,472.0,472.0,472.0,477.0,477.0,477.0,485.0,485.0,485.0,485.0,496.0,496.0,496.0,510.0,510.0,565.0,565.0,565.0,565.0,686.0,686.0,686.0,686.0,647.0,647.0,647.0,546.0,546.0,546.0,546.0,550.0,550.0,550.0,577.0,577.0,16.0,47.0,418.0,504.0,468.0,546.0
0,517.0,529.0,542.0,508.1111111111111,483.8666666666667,521.4,517.0,529.0,686.0,504.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,509.0,517.0,517.0,468.0,472.0,472.0,472.0,472.0,477.0,477.0,477.0,485.0,485.0,485.0,485.0,496.0,496.0,496.0,510.0,510.0,523.0,529.0,529.0,565.0,686.0,686.0,686.0,686.0,647.0,647.0,647.0,546.0,546.0,546.0,546.0,550.0,550.0,550.0,577.0,577.0,578.0,542.0,542.0,16.0,65.0,418.0,504.0,468.0,542.0
0,521.0,534.0,457.0,508.9555555555556,486.93333333333334,527.8666666666667,521.0,534.0,647.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,509.0,509.0,517.0,517.0,517.0,517.0,517.0,521.0,477.0,477.0,477.0,485.0,485.0,485.0,485.0,496.0,496.0,496.0,510.0,510.0,523.0,523.0,529.0,529.0,529.0,529.0,529.0,534.0,647.0,647.0,647.0,546.0,546.0,546.0,546.0,550.0,550.0,550.0,577.0,577.0,578.0,578.0,542.0,542.0,542.0,542.0,542.0,457.0,18.0,70.0,418.0,507.0,477.0,457.0
0,514.0,547.0,420.0,508.93333333333334,491.6,518.1777777777778,521.0,547.0,578.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,509.0,509.0,517.0,517.0,517.0,517.0,517.0,521.0,521.0,521.0,514.0,514.0,485.0,485.0,485.0,496.0,496.0,496.0,510.0,510.0,523.0,523.0,529.0,529.0,529.0,529.0,529.0,534.0,534.0,534.0,547.0,547.0,546.0,546.0,546.0,550.0,550.0,550.0,577.0,577.0,578.0,578.0,542.0,542.0,542.0,542.0,542.0,457.0,457.0,457.0,420.0,420.0,18.0,83.0,418.0,507.0,485.0,420.0
0,507.0,553.0,459.0,509.02222222222224,496.5777777777778,514.0,521.0,553.0,578.0,507.0,507.0,507.0,508.0,508.0,509.0,509.0,517.0,517.0,517.0,517.0,517.0,521.0,521.0,521.0,514.0,514.0,514.0,514.0,507.0,496.0,496.0,496.0,510.0,510.0,523.0,523.0,529.0,529.0,529.0,529.0,529.0,534.0,534.0,534.0,547.0,547.0,547.0,547.0,553.0,550.0,550.0,550.0,577.0,577.0,578.0,578.0,542.0,542.0,542.0,542.0,542.0,457.0,457.0,457.0,420.0,420.0,420.0,420.0,459.0,18.0,89.0,418.0,507.0,496.0,420.0
0,507.0,553.0,459.0,509.2,500.22222222222223,516.3111111111111,521.0,553.0,578.0,507.0,508.0,508.0,509.0,509.0,517.0,517.0,517.0,517.0,517.0,521.0,521.0,521.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,496.0,510.0,510.0,523.0,523.0,529.0,529.0,529.0,529.0,529.0,534.0,534.0,534.0,547.0,547.0,547.0,547.0,553.0,553.0,553.0,550.0,577.0,577.0,578.0,578.0,542.0,542.0,542.0,542.0,542.0,457.0,457.0,457.0,420.0,420.0,420.0,420.0,459.0,459.0,459.0,18.0,89.0,418.0,507.0,496.0,420.0
0,509.0,555.0,486.0,509.6,505.9555555555556,527.7555555555556,521.0,555.0,578.0,509.0,509.0,517.0,517.0,517.0,517.0,517.0,521.0,521.0,521.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,509.0,509.0,509.0,523.0,523.0,529.0,529.0,529.0,529.0,529.0,534.0,534.0,534.0,547.0,547.0,547.0,547.0,553.0,553.0,553.0,555.0,555.0,555.0,578.0,578.0,542.0,542.0,542.0,542.0,542.0,457.0,457.0,457.0,420.0,420.0,420.0,420.0,459.0,459.0,459.0,486.0,486.0,486.0,18.0,91.0,418.0,507.0,523.0,420.0
0,510.0,540.0,485.0,509.77777777777777,509.5111111111111,533.3777777777777,521.0,555.0,542.0,517.0,517.0,517.0,517.0,517.0,521.0,521.0,521.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,509.0,509.0,509.0,506.0,510.0,529.0,529.0,529.0,529.0,529.0,534.0,534.0,534.0,547.0,547.0,547.0,547.0,553.0,553.0,553.0,555.0,555.0,555.0,552.0,540.0,542.0,542.0,542.0,542.0,542.0,457.0,457.0,457.0,420.0,420.0,420.0,420.0,459.0,459.0,459.0,486.0,486.0,486.0,485.0,485.0,17.0,91.0,266.0,506.0,529.0,420.0
0,505.0,529.0,487.0,509.8888888888889,512.6444444444444,535.0222222222222,521.0,555.0,542.0,517.0,517.0,517.0,521.0,521.0,521.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,509.0,509.0,509.0,506.0,510.0,510.0,505.0,529.0,529.0,529.0,534.0,534.0,534.0,547.0,547.0,547.0,547.0,553.0,553.0,553.0,555.0,555.0,555.0,552.0,540.0,540.0,529.0,542.0,542.0,542.0,457.0,457.0,457.0,420.0,420.0,420.0,420.0,459.0,459.0,459.0,486.0,486.0,486.0,485.0,485.0,485.0,487.0,17.0,91.0,266.0,505.0,529.0,420.0
0,505.0,529.0,487.0,509.9111111111111,515.4444444444445,534.1333333333333,521.0,555.0,542.0,517.0,521.0,521.0,521.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,509.0,509.0,509.0,506.0,510.0,510.0,505.0,505.0,505.0,529.0,534.0,534.0,534.0,547.0,547.0,547.0,547.0,553.0,553.0,553.0,555.0,555.0,555.0,552.0,540.0,540.0,529.0,529.0,529.0,542.0,457.0,457.0,457.0,420.0,420.0,420.0,420.0,459.0,459.0,459.0,486.0,486.0,486.0,485.0,485.0,485.0,487.0,487.0,487.0,17.0,87.0,266.0,505.0,529.0,420.0
0,510.0,512.0,515.0,510.02222222222224,519.7555555555556,526.5555555555555,514.0,555.0,515.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,509.0,509.0,509.0,506.0,510.0,510.0,505.0,505.0,505.0,502.0,502.0,510.0,510.0,547.0,547.0,547.0,547.0,553.0,553.0,553.0,555.0,555.0,555.0,552.0,540.0,540.0,529.0,529.0,529.0,523.0,523.0,512.0,512.0,420.0,420.0,420.0,420.0,459.0,459.0,459.0,486.0,486.0,486.0,485.0,485.0,485.0,487.0,487.0,487.0,505.0,505.0,515.0,515.0,19.0,83.0,266.0,502.0,512.0,420.0
0,513.0,497.0,519.0,510.35555555555555,521.7555555555556,515.3333333333334,514.0,555.0,519.0,514.0,507.0,507.0,507.0,509.0,509.0,509.0,506.0,510.0,510.0,505.0,505.0,505.0,502.0,502.0,510.0,510.0,510.0,513.0,513.0,547.0,553.0,553.0,553.0,555.0,555.0,555.0,552.0,540.0,540.0,529.0,529.0,529.0,523.0,523.0,512.0,512.0,512.0,497.0,497.0,420.0,459.0,459.0,459.0,486.0,486.0,486.0,485.0,485.0,485.0,487.0,487.0,487.0,505.0,505.0,515.0,515.0,515.0,519.0,519.0,19.0,78.0,227.0,502.0,497.0,420.0
0,508.0,490.0,512.0,510.3333333333333,522.7777777777778,506.4888888888889,513.0,555.0,519.0,507.0,509.0,509.0,509.0,506.0,510.0,510.0,505.0,505.0,505.0,502.0,502.0,510.0,510.0,510.0,513.0,513.0,513.0,508.0,508.0,553.0,555.0,555.0,555.0,552.0,540.0,540.0,529.0,529.0,529.0,523.0,523.0,512.0,512.0,512.0,497.0,497.0,497.0,490.0,490.0,459.0,486.0,486.0,486.0,485.0,485.0,485.0,487.0,487.0,487.0,505.0,505.0,515.0,515.0,515.0,519.0,519.0,519.0,512.0,512.0,19.0,70.0,158.0,502.0,490.0,459.0
0,508.0,490.0,512.0,510.4,523.1111111111111,504.22222222222223,513.0,555.0,519.0,509.0,506.0,510.0,510.0,505.0,505.0,505.0,502.0,502.0,510.0,510.0,510.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,555.0,552.0,540.0,540.0,529.0,529.0,529.0,523.0,523.0,512.0,512.0,512.0,497.0,497.0,497.0,490.0,490.0,490.0,490.0,490.0,486.0,485.0,485.0,485.0,487.0,487.0,487.0,505.0,505.0,515.0,515.0,515.0,519.0,519.0,519.0,512.0,512.0,512.0,512.0,512.0,19.0,70.0,158.0,502.0,490.0,485.0
0,510.0,467.0,527.0,510.6222222222222,521.6222222222223,502.35555555555555,513.0,540.0,527.0,510.0,505.0,505.0,505.0,502.0,502.0,510.0,510.0,510.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,511.0,510.0,510.0,540.0,529.0,529.0,529.0,523.0,523.0,512.0,512.0,512.0,497.0,497.0,497.0,490.0,490.0,490.0,490.0,490.0,476.0,467.0,467.0,485.0,487.0,487.0,487.0,505.0,505.0,515.0,515.0,515.0,519.0,519.0,519.0,512.0,512.0,512.0,512.0,512.0,508.0,527.0,527.0,19.0,88.0,158.0,502.0,467.0,485.0
0,502.0,465.0,527.0,510.4222222222222,518.9777777777778,499.6222222222222,513.0,529.0,527.0,505.0,502.0,502.0,510.0,510.0,510.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,511.0,510.0,510.0,510.0,502.0,502.0,529.0,523.0,523.0,512.0,512.0,512.0,497.0,497.0,497.0,490.0,490.0,490.0,490.0,490.0,476.0,467.0,467.0,467.0,465.0,465.0,487.0,505.0,505.0,515.0,515.0,515.0,519.0,519.0,519.0,512.0,512.0,512.0,512.0,512.0,508.0,527.0,527.0,527.0,527.0,527.0,19.0,90.0,158.0,502.0,465.0,487.0
0,503.0,464.0,495.0,509.8222222222222,514.9333333333333,495.6,513.0,512.0,527.0,510.0,510.0,510.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,511.0,510.0,510.0,510.0,502.0,502.0,502.0,503.0,503.0,512.0,512.0,512.0,497.0,497.0,497.0,490.0,490.0,490.0,490.0,490.0,476.0,467.0,467.0,467.0,465.0,465.0,465.0,464.0,464.0,515.0,515.0,515.0,519.0,519.0,519.0,512.0,512.0,512.0,512.0,512.0,508.0,527.0,527.0,527.0,527.0,527.0,527.0,495.0,495.0,19.0,91.0,122.0,502.0,464.0,495.0
0,506.0,472.0,446.0,509.02222222222224,510.9555555555556,490.2888888888889,513.0,497.0,527.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,511.0,510.0,510.0,510.0,502.0,502.0,502.0,503.0,503.0,503.0,506.0,506.0,497.0,497.0,497.0,490.0,490.0,490.0,490.0,490.0,476.0,467.0,467.0,467.0,465.0,465.0,465.0,464.0,464.0,464.0,472.0,472.0,519.0,519.0,519.0,512.0,512.0,512.0,512.0,512.0,508.0,527.0,527.0,527.0,527.0,527.0,527.0,495.0,495.0,495.0,446.0,446.0,19.0,91.0,122.0,502.0,464.0,446.0
0,506.0,474.0,475.0,508.1111111111111,506.97777777777776,488.31111111111113,511.0,490.0,527.0,508.0,508.0,508.0,508.0,508.0,511.0,510.0,510.0,510.0,502.0,502.0,502.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,506.0,490.0,490.0,490.0,490.0,490.0,476.0,467.0,467.0,467.0,465.0,465.0,465.0,464.0,464.0,464.0,472.0,472.0,472.0,472.0,474.0,512.0,512.0,512.0,512.0,512.0,508.0,527.0,527.0,527.0,527.0,527.0,527.0,495.0,495.0,495.0,446.0,446.0,446.0,446.0,475.0,19.0,91.0,107.0,502.0,464.0,446.0
0,520.0,482.0,555.0,508.0444444444444,502.75555555555553,494.7111111111111,520.0,490.0,555.0,508.0,508.0,511.0,510.0,510.0,510.0,502.0,502.0,502.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,506.0,506.0,520.0,520.0,490.0,490.0,476.0,467.0,467.0,467.0,465.0,465.0,465.0,464.0,464.0,464.0,472.0,472.0,472.0,472.0,474.0,474.0,482.0,482.0,512.0,512.0,508.0,527.0,527.0,527.0,527.0,527.0,527.0,495.0,495.0,495.0,446.0,446.0,446.0,446.0,475.0,475.0,555.0,555.0,18.0,91.0,135.0,502.0,464.0,446.0
0,506.0,494.0,575.0,507.97777777777776,498.8222222222222,503.73333333333335,520.0,494.0,575.0,510.0,510.0,510.0,502.0,502.0,502.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,506.0,506.0,520.0,520.0,520.0,506.0,506.0,467.0,467.0,467.0,465.0,465.0,465.0,464.0,464.0,464.0,472.0,472.0,472.0,472.0,474.0,474.0,482.0,482.0,482.0,494.0,494.0,527.0,527.0,527.0,527.0,527.0,527.0,495.0,495.0,495.0,446.0,446.0,446.0,446.0,475.0,475.0,555.0,555.0,555.0,575.0,575.0,18.0,91.0,129.0,502.0,464.0,446.0
0,507.0,504.0,519.0,507.9111111111111,495.2888888888889,508.3777777777778,520.0,504.0,575.0,502.0,502.0,502.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,506.0,506.0,520.0,520.0,520.0,506.0,506.0,506.0,507.0,507.0,465.0,465.0,465.0,464.0,464.0,464.0,472.0,472.0,472.0,472.0,474.0,474.0,482.0,482.0,482.0,494.0,494.0,494.0,504.0,504.0,527.0,527.0,527.0,495.0,495.0,495.0,446.0,446.0,446.0,446.0,475.0,475.0,555.0,555.0,555.0,575.0,575.0,575.0,519.0,519.0,18.0,91.0,129.0,502.0,464.0,446.0
0,519.0,513.0,462.0,508.3777777777778,492.35555555555555,508.06666666666666,520.0,513.0,575.0,503.0,503.0,503.0,506.0,506.0,506.0,506.0,506.0,506.0,520.0,520.0,520.0,506.0,506.0,506.0,507.0,507.0,507.0,519.0,519.0,464.0,464.0,464.0,472.0,472.0,472.0,472.0,474.0,474.0,482.0,482.0,482.0,494.0,494.0,494.0,504.0,504.0,504.0,513.0,513.0,495.0,495.0,495.0,446.0,446.0,446.0,446.0,475.0,475.0,555.0,555.0,555.0,575.0,575.0,575.0,519.0,519.0,519.0,462.0,462.0,18.0,76.0,129.0,503.0,464.0,446.0
0,519.0,513.0,462.0,509.0888888888889,490.8,506.4888888888889,520.0,513.0,575.0,506.0,506.0,506.0,506.0,506.0,506.0,520.0,520.0,520.0,506.0,506.0,506.0,507.0,507.0,507.0,519.0,519.0,519.0,519.0,519.0,472.0,472.0,472.0,472.0,474.0,474.0,482.0,482.0,482.0,494.0,494.0,494.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,513.0,446.0,446.0,446.0,446.0,475.0,475.0,555.0,555.0,555.0,575.0,575.0,575.0,519.0,519.0,519.0,462.0,462.0,462.0,462.0,462.0,18.0,65.0,129.0,506.0,472.0,446.0
0,515.0,539.0,505.0,509.7111111111111,491.3333333333333,506.1111111111111,520.0,539.0,575.0,506.0,506.0,506.0,520.0,520.0,520.0,506.0,506.0,506.0,507.0,507.0,507.0,519.0,519.0,519.0,519.0,519.0,510.0,515.0,515.0,472.0,474.0,474.0,482.0,482.0,482.0,494.0,494.0,494.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,513.0,527.0,539.0,539.0,446.0,475.0,475.0,555.0,555.0,555.0,575.0,575.0,575.0,519.0,519.0,519.0,462.0,462.0,462.0,462.0,462.0,452.0,505.0,505.0,18.0,75.0,129.0,506.0,472.0,446.0
