,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_min_0,emg_min_1,emg_min_2,emg_max_0,emg_max_1,emg_max_2
0,5.0,19.0,7.0,505.5,522.5,500.5,500,500,500,508.0,508.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,513.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,497.0,497.0,497.0,497.0,497.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,513.0,497.0,508.0,532.0,504.0
0,9.0,27.0,11.0,509.0,514.8,508.53333333333336,500,500,500,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,512.0,505.0,508.0,512.0,508.0,515.0
0,5.0,7.0,1.0,510.5,502.9,507.7,500,500,500,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,498.0,507.0,512.0,505.0,508.0
0,4.0,6.0,6.0,509.6666666666667,494.0,511.0,500,500,500,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,511.0,492.0,513.0,511.0,492.0,513.0
0,4.0,14.0,9.0,513.4333333333333,501.1333333333333,508.9,500,500,500,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,514.0,504.0,504.0,515.0,506.0,510.0
0,1.0,17.0,7.0,514.7333333333333,507.53333333333336,504.2,500,500,500,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,514.0,504.0,503.0,515.0,521.0,504.0
0,2.0,13.0,12.0,512.4,515.6,509.6,500,500,500,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,512.0,508.0,509.0,512.0,518.0,515.0
0,5.0,10.0,8.0,511.6666666666667,506.23333333333335,511.9,500,500,500,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,498.0,498.0,515.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,498.0,507.0,512.0,508.0,515.0
0,5.0,13.0,6.0,508.1333333333333,497.26666666666665,508.26666666666665,500,500,500,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,507.0,492.0,507.0,511.0,498.0,513.0
0,4.0,6.0,6.0,510.3333333333333,493.0,512.0,500,500,500,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,511.0,492.0,513.0,511.0,492.0,513.0
0,4.0,14.0,9.0,514.1333333333333,503.06666666666666,507.2,500,500,500,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,510.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,514.0,504.0,504.0,515.0,506.0,510.0
0,3.0,17.0,6.0,513.0,517.0333333333333,506.53333333333336,500,500,500,514.0,514.0,514.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,521.0,521.0,521.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,503.0,503.0,503.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,512.0,518.0,503.0,514.0,521.0,509.0
0,0.0,13.0,7.0,512.0,509.23333333333335,511.03333333333336,500,500,500,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,498.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,512.0,505.0,508.0,512.0,508.0,515.0
0,5.0,16.0,8.0,509.93333333333334,501.8333333333333,509.1,500,500,500,512.0,512.0,512.0,512.0,512.0,512.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,511.0,511.0,505.0,505.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,492.0,492.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,513.0,513.0,507.0,492.0,507.0,512.0,505.0,513.0
0,5.0,17.0,6.0,509.1333333333333,496.06666666666666,510.4,500,500,500,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,506.0,506.0,506.0,506.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,507.0,507.0,507.0,507.0,506.0,492.0,507.0,511.0,509.0,513.0
0,5.0,17.0,6.0,507.6,503.8,508.73333333333335,500,500,500,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,506.0,504.0,507.0,508.0,509.0,508.0
0,3.0,5.0,6.0,507.5,505.8333333333333,508.8,500,500,500,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,506.0,504.0,507.0,509.0,509.0,513.0
0,1.0,4.0,6.0,508.6333333333333,504.53333333333336,511.96666666666664,500,500,500,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,514.0,514.0,508.0,504.0,513.0,509.0,508.0,514.0
0,1.0,4.0,1.0,508.46666666666664,506.1333333333333,513.5333333333333,500,500,500,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,503.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,516.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,506.0,508.0,504.0,513.0,509.0,508.0,514.0
0,5.0,8.0,8.0,505.3333333333333,512.2666666666667,509.73333333333335,500,500,500,508.0,508.0,508.0,508.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,508.0,508.0,508.0,508.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,514.0,514.0,514.0,514.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,503.0,508.0,506.0,508.0,516.0,514.0
0,1.0,13.0,7.0,503.03333333333336,523.4333333333333,506.8,500,500,500,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,504.0,516.0,516.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,518.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,513.0,503.0,516.0,506.0,504.0,529.0,513.0
0,1.0,13.0,7.0,503.4,524.1666666666666,509.3666666666667,500,500,500,503.0,503.0,503.0,503.0,503.0,503.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,501.0,501.0,501.0,501.0,501.0,501.0,529.0,529.0,529.0,529.0,529.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,516.0,516.0,516.0,516.0,516.0,516.0,507.0,507.0,507.0,507.0,507.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,507.0,507.0,507.0,507.0,507.0,507.0,501.0,516.0,507.0,504.0,529.0,513.0
0,2.0,1.0,1.0,501.46666666666664,515.7666666666667,507.23333333333335,500,500,500,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,501.0,515.0,507.0,503.0,516.0,508.0
0,6.0,7.0,2.0,503.93333333333334,512.9333333333333,506.8666666666667,500,500,500,503.0,503.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,515.0,515.0,515.0,515.0,515.0,515.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,503.0,509.0,506.0,507.0,515.0,508.0
0,6.0,16.0,4.0,507.2,506.76666666666665,505.3666666666667,500,500,500,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,507.0,499.0,504.0,509.0,509.0,506.0
0,4.0,4.0,2.0,511.3333333333333,499.06666666666666,503.2,500,500,500,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,511.0,497.0,502.0,513.0,501.0,504.0
0,2.0,18.0,4.0,512.6666666666666,509.0,504.93333333333334,500,500,500,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,513.0,510.0,504.0,513.0,515.0,508.0
0,3.0,15.0,4.0,512.4,516.3333333333334,507.26666666666665,500,500,500,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,510.0,515.0,507.0,513.0,525.0,508.0
0,4.0,10.0,2.0,511.46666666666664,521.8333333333334,507.1,500,500,500,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,510.0,522.0,506.0,514.0,525.0,507.0
0,1.0,13.0,1.0,513.6,516.8,505.6,500,500,500,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,513.0,509.0,505.0,514.0,522.0,506.0
0,5.0,9.0,8.0,510.8333333333333,505.93333333333334,505.7,500,500,500,513.0,513.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,510.0,510.0,510.0,510.0,510.0,510.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,508.0,501.0,502.0,513.0,510.0,510.0
0,6.0,13.0,8.0,508.03333333333336,500.8666666666667,502.56666666666666,500,500,500,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,497.0,497.0,497.0,497.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,503.0,503.0,503.0,503.0,507.0,497.0,502.0,508.0,501.0,503.0
0,0.0,7.0,6.0,508.0,492.46666666666664,504.1333333333333,500,500,500,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,494.0,494.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,499.0,499.0,508.0,490.0,499.0,508.0,494.0,505.0
0,3.0,4.0,8.0,508.6,492.8666666666667,499.4,500,500,500,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,491.0,491.0,491.0,491.0,491.0,491.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,497.0,497.0,497.0,497.0,497.0,497.0,508.0,491.0,497.0,511.0,494.0,499.0
0,3.0,3.0,2.0,510.2,491.8,497.53333333333336,500,500,500,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,513.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,513.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,501.0,511.0,491.0,497.0,511.0,491.0,497.0
0,10.0,22.0,18.0,510.6,503.93333333333334,501.8666666666667,500,500,500,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,503.0,503.0,503.0,503.0,503.0,491.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,507.0,507.0,507.0,507.0,507.0,497.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,515.0,515.0,515.0,515.0,515.0,503.0,491.0,497.0,513.0,513.0,515.0
0,11.0,13.0,14.0,504.6333333333333,512.3333333333334,508.8,500,500,500,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,502.0,507.0,501.0,505.0,520.0,515.0
0,5.0,12.0,4.0,504.7,512.2,502.6,500,500,500,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,508.0,501.0,507.0,510.0,505.0
0,2.0,8.0,11.0,504.0,504.0,510.5,500,500,500,505.0,505.0,505.0,505.0,505.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,508.0,508.0,508.0,508.0,508.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,505.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,503.0,500.0,505.0,505.0,508.0,516.0
0,5.0,8.0,11.0,503.96666666666664,500.7,514.6,500,500,500,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,508.0,508.0,508.0,508.0,508.0,504.0,504.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,501.0,501.0,501.0,501.0,501.0,500.0,500.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,503.0,500.0,512.0,508.0,501.0,516.0
0,5.0,4.0,2.0,506.1666666666667,501.73333333333335,511.8666666666667,500,500,500,504.0,504.0,504.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,504.0,500.0,511.0,509.0,504.0,513.0
0,1.0,11.0,1.0,509.26666666666665,508.26666666666665,513.2666666666667,500,500,500,510.0,510.0,510.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,502.0,502.0,502.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,509.0,502.0,513.0,510.0,513.0,514.0
0,1.0,8.0,6.0,508.3333333333333,517.6,511.46666666666664,500,500,500,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,508.0,519.0,508.0,508.0,521.0,514.0
