,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_max_0,emg_max_1,emg_max_2,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2
0,509.23333333333335,498.6666666666667,502.2,508.0,491.0,501.0,510.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,503.0,503.0,503.0,503.0,503.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,507.0,507.0,507.0,511.0,503.0,507.0,500,500,500,3.0,20.0,6.0
0,510.6,493.1333333333333,508.8,511.0,487.0,507.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,501.0,501.0,501.0,501.0,501.0,501.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,507.0,507.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,501.0,512.0,500,500,500,3.0,14.0,9.0
0,509.93333333333334,487.5,509.1333333333333,506.0,484.0,504.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,487.0,487.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,511.0,487.0,512.0,500,500,500,5.0,17.0,8.0
0,505.06666666666666,495.76666666666665,504.1,504.0,487.0,504.0,506.0,506.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,487.0,487.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,506.0,503.0,504.0,500,500,500,4.0,19.0,1.0
0,502.6666666666667,514.9,504.96666666666664,500.0,503.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,503.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,504.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,504.0,527.0,506.0,500,500,500,4.0,24.0,2.0
0,498.1666666666667,538.3666666666667,503.43333333333334,497.0,539.0,502.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,498.0,546.0,503.0,500,500,500,3.0,19.0,4.0
0,498.53333333333336,532.6666666666666,501.0,497.0,520.0,499.0,497.0,497.0,497.0,497.0,497.0,497.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,535.0,535.0,535.0,535.0,535.0,535.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,502.0,502.0,502.0,502.0,502.0,502.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,500.0,535.0,502.0,500,500,500,3.0,26.0,4.0
0,500.6333333333333,524.5,500.2,500.0,520.0,499.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,541.0,505.0,500,500,500,8.0,21.0,6.0
0,505.0,544.4666666666667,505.8666666666667,505.0,541.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,541.0,541.0,541.0,541.0,541.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,549.0,505.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,505.0,549.0,507.0,500,500,500,0.0,8.0,2.0
0,506.3,534.7666666666667,508.1,506.0,526.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,508.0,527.0,510.0,500,500,500,3.0,23.0,3.0
0,508.5,526.2,510.1,508.0,519.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,519.0,519.0,519.0,519.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,511.0,510.0,527.0,511.0,500,500,500,2.0,8.0,1.0
0,509.06666666666666,523.8333333333334,511.3333333333333,509.0,519.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,532.0,532.0,532.0,532.0,532.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,515.0,509.0,532.0,515.0,500,500,500,2.0,13.0,5.0
0,509.0,527.8,513.6666666666666,509.0,520.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,520.0,520.0,520.0,520.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,511.0,511.0,511.0,511.0,509.0,532.0,515.0,500,500,500,0.0,13.0,4.0
0,509.73333333333335,520.2666666666667,513.1666666666666,509.0,512.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,511.0,520.0,514.0,500,500,500,2.0,20.0,4.0
0,512.3333333333334,506.06666666666666,512.4,511.0,477.0,510.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,516.0,516.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,516.0,512.0,514.0,500,500,500,7.0,43.0,4.0
0,513.8666666666667,480.8666666666667,512.1333333333333,513.0,477.0,512.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,506.0,513.0,500,500,500,1.0,29.0,1.0
0,513.3333333333334,501.0,510.73333333333335,507.0,497.0,509.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,507.0,506.0,506.0,506.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,500.0,513.0,513.0,513.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,514.0,506.0,513.0,500,500,500,7.0,9.0,4.0
0,510.93333333333334,497.43333333333334,509.5,507.0,493.0,509.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,511.0,497.0,497.0,497.0,497.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,493.0,493.0,493.0,493.0,493.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,512.0,512.0,512.0,512.0,512.0,514.0,500.0,512.0,500,500,500,7.0,7.0,3.0
0,510.5,510.0,509.5,510.0,493.0,507.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,493.0,493.0,493.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,544.0,544.0,512.0,512.0,512.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,497.0,497.0,511.0,527.0,512.0,500,500,500,1.0,34.0,5.0
0,504.6666666666667,544.4333333333333,497.8333333333333,502.0,544.0,497.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,505.0,550.0,500.0,500,500,500,8.0,23.0,10.0
0,502.1666666666667,549.9,499.76666666666665,498.0,550.0,500.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,498.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,565.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,502.0,502.0,565.0,502.0,500,500,500,7.0,21.0,5.0
0,498.4,561.1,502.3333333333333,498.0,547.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,547.0,547.0,547.0,547.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,506.0,506.0,506.0,506.0,498.0,565.0,506.0,500,500,500,4.0,18.0,6.0
0,498.5,551.2333333333333,505.46666666666664,498.0,540.0,506.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,501.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,540.0,540.0,540.0,540.0,540.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,510.0,510.0,510.0,510.0,510.0,501.0,547.0,510.0,500,500,500,3.0,25.0,8.0
0,500.0,542.3333333333334,508.6666666666667,501.0,540.0,510.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,501.0,540.0,510.0,500,500,500,3.0,7.0,4.0
0,501.8,530.3333333333334,505.93333333333334,500.0,528.0,504.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,503.0,530.0,508.0,500,500,500,3.0,12.0,6.0
0,503.3333333333333,510.6,510.6,505.0,501.0,511.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,505.0,503.0,513.0,500,500,500,5.0,27.0,5.0
0,505.8666666666667,499.46666666666664,511.6666666666667,505.0,498.0,509.0,505.0,505.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,501.0,501.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,511.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,507.0,501.0,516.0,500,500,500,2.0,3.0,7.0
0,506.73333333333335,500.1333333333333,515.1333333333333,506.0,499.0,516.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,512.0,512.0,512.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,519.0,519.0,519.0,507.0,512.0,519.0,500,500,500,1.0,14.0,10.0
0,506.3,508.1,518.1,506.0,512.0,519.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,506.0,512.0,519.0,500,500,500,1.0,13.0,3.0
0,508.26666666666665,509.93333333333334,516.3,506.0,500.0,511.0,506.0,506.0,511.0,511.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,512.0,512.0,500.0,500.0,500.0,500.0,500.0,500.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,519.0,519.0,520.0,520.0,520.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,514.0,520.0,500,500,500,5.0,14.0,9.0
0,510.4,510.8,510.23333333333335,509.0,508.0,508.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,514.0,514.0,514.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,513.0,514.0,513.0,500,500,500,4.0,6.0,5.0
0,510.6333333333333,508.53333333333336,512.1666666666666,510.0,503.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,511.0,514.0,515.0,500,500,500,1.0,11.0,7.0
0,508.8666666666667,510.46666666666664,511.53333333333336,507.0,511.0,508.0,509.0,509.0,509.0,509.0,509.0,509.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,515.0,513.0,500,500,500,4.0,12.0,7.0
0,509.5,511.53333333333336,512.6333333333333,510.0,502.0,512.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,510.0,519.0,515.0,500,500,500,3.0,17.0,7.0
0,505.1,536.8333333333334,514.0,503.0,536.0,511.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,505.0,546.0,516.0,500,500,500,7.0,27.0,5.0
0,501.7,554.6666666666666,512.7333333333333,500.0,546.0,511.0,503.0,503.0,503.0,503.0,503.0,503.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,546.0,546.0,546.0,546.0,546.0,546.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,566.0,511.0,511.0,511.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,503.0,566.0,515.0,500,500,500,3.0,20.0,4.0
0,499.9,550.8666666666667,516.2666666666667,498.0,524.0,515.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,498.0,498.0,498.0,566.0,566.0,566.0,566.0,566.0,566.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,524.0,524.0,524.0,515.0,515.0,515.0,515.0,515.0,515.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,500.0,566.0,518.0,500,500,500,5.0,42.0,7.0
0,499.0,527.6666666666666,518.0,498.0,524.0,518.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,500.0,528.0,518.0,500,500,500,2.0,14.0,0.0
0,503.03333333333336,503.9,513.7,500.0,487.0,511.0,500.0,503.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,528.0,515.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,518.0,513.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,505.0,528.0,518.0,500,500,500,5.0,41.0,7.0
0,509.6,486.3333333333333,505.93333333333334,508.0,483.0,503.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,494.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,491.0,491.0,511.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,495.0,495.0,511.0,494.0,511.0,500,500,500,6.0,11.0,8.0
0,511.7,489.2,497.46666666666664,512.0,491.0,495.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,509.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,497.0,512.0,509.0,497.0,500,500,500,1.0,26.0,8.0
0,515.0,517.5,500.0,512.0,509.0,497.0,512.0,512.0,512.0,512.0,512.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,509.0,509.0,509.0,509.0,509.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,497.0,497.0,497.0,497.0,497.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,518.0,526.0,503.0,500,500,500,6.0,17.0,6.0
0,515.1666666666666,508.3666666666667,501.0,512.0,484.0,498.0,518.0,518.0,518.0,518.0,512.0,512.0,512.0,512.0,512.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,526.0,526.0,526.0,526.0,484.0,484.0,484.0,484.0,484.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,503.0,503.0,503.0,503.0,502.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,518.0,526.0,503.0,500,500,500,6.0,42.0,5.0
