,emg_min_0,emg_min_1,emg_min_2,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_med_0,emg_med_1,emg_med_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19
0,508.0,473.0,509.0,500,500,500,16.0,45.0,41.0,517.8333333333334,492.8,517.5,524.0,518.0,536.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,473.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0
0,504.0,518.0,507.0,500,500,500,20.0,48.0,29.0,511.73333333333335,506.4,524.9333333333333,508.0,521.0,536.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,504.0,504.0,504.0,504.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,521.0,521.0,521.0,521.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,507.0,507.0,507.0,507.0
0,504.0,519.0,497.0,500,500,500,4.0,3.0,39.0,504.26666666666665,519.7333333333333,503.6,504.0,521.0,507.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,521.0,521.0,521.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
0,499.0,519.0,497.0,500,500,500,12.0,17.0,20.0,502.3666666666667,522.1,506.73333333333335,511.0,536.0,517.0,504.0,504.0,504.0,511.0,511.0,511.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,519.0,519.0,519.0,536.0,536.0,536.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,497.0,497.0,497.0,501.0,501.0,501.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0
0,492.0,522.0,517.0,500,500,500,7.0,1.0,3.0,496.43333333333334,522.3666666666667,518.1,499.0,523.0,520.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0
0,492.0,505.0,480.0,500,500,500,7.0,18.0,40.0,494.03333333333336,520.9666666666667,515.3,496.0,523.0,520.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,496.0,496.0,496.0,496.0,496.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,505.0,505.0,505.0,505.0,505.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,480.0,480.0,480.0,480.0,480.0
0,496.0,504.0,480.0,500,500,500,7.0,19.0,40.0,495.4,510.2,494.6,499.0,505.0,493.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0
0,499.0,487.0,491.0,500,500,500,6.0,17.0,2.0,501.8,496.06666666666666,492.06666666666666,505.0,504.0,493.0,499.0,499.0,499.0,499.0,499.0,499.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,504.0,504.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,493.0,493.0,493.0,493.0,493.0,493.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0
0,504.0,487.0,491.0,500,500,500,1.0,9.0,22.0,504.56666666666666,490.9,500.53333333333336,505.0,496.0,513.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0
0,504.0,490.0,513.0,500,500,500,22.0,6.0,3.0,511.3333333333333,494.0,514.0,526.0,496.0,516.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0
0,526.0,490.0,516.0,500,500,500,22.0,6.0,3.0,521.6,491.2,515.4,526.0,490.0,516.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,524.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,507.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,511.0
0,524.0,507.0,492.0,500,500,500,2.0,33.0,24.0,524.9333333333333,508.8666666666667,504.73333333333335,525.0,523.0,511.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0
0,491.0,523.0,492.0,500,500,500,34.0,32.0,20.0,516.4666666666667,533.8,496.6666666666667,525.0,555.0,512.0,525.0,525.0,525.0,525.0,525.0,525.0,491.0,491.0,491.0,491.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,523.0,523.0,523.0,523.0,523.0,523.0,524.0,524.0,524.0,524.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,492.0,492.0,492.0,492.0,492.0,492.0,512.0,512.0,512.0,512.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0
0,505.0,555.0,496.0,500,500,500,34.0,35.0,20.0,510.2,546.2333333333333,498.4,513.0,558.0,498.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,508.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,543.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,504.0
0,501.0,528.0,504.0,500,500,500,7.0,30.0,11.0,506.06666666666666,546.0,501.73333333333335,508.0,543.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0
0,501.0,509.0,504.0,500,500,500,7.0,15.0,3.0,504.03333333333336,534.5,505.9,508.0,543.0,510.0,508.0,508.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,543.0,543.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,509.0,509.0,509.0,504.0,504.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0
0,489.0,509.0,504.0,500,500,500,12.0,29.0,6.0,496.2,523.1333333333333,507.2,501.0,538.0,510.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0
0,489.0,488.0,504.0,500,500,500,12.0,50.0,6.0,492.4,528.6,505.8,495.0,538.0,510.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,495.0,495.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,488.0,488.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0
0,495.0,487.0,510.0,500,500,500,10.0,51.0,21.0,495.4,497.6,514.8,499.0,488.0,525.0,495.0,495.0,495.0,495.0,495.0,495.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,488.0,488.0,488.0,488.0,488.0,488.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,510.0,510.0,510.0,510.0,510.0,510.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0
0,509.0,493.0,508.0,500,500,500,11.0,23.0,17.0,508.23333333333335,501.8333333333333,510.8666666666667,510.0,510.0,510.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,493.0,493.0,493.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0
0,509.0,524.0,512.0,500,500,500,5.0,24.0,22.0,510.6333333333333,524.1333333333333,518.6,514.0,534.0,530.0,514.0,514.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,496.0,524.0,524.0,524.0,524.0,524.0,524.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,519.0,512.0,512.0,512.0,512.0,512.0,512.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,512.0
0,496.0,519.0,496.0,500,500,500,21.0,15.0,34.0,505.0,527.1666666666666,520.4666666666667,517.0,534.0,530.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,517.0,517.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,524.0,524.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,496.0,496.0
0,496.0,519.0,496.0,500,500,500,21.0,15.0,34.0,506.9,525.1666666666666,512.0666666666667,517.0,524.0,512.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,516.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,515.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,520.0
0,496.0,515.0,496.0,500,500,500,21.0,19.0,34.0,507.8333333333333,522.6333333333333,510.73333333333335,517.0,524.0,520.0,496.0,496.0,496.0,496.0,496.0,496.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,516.0,516.0,516.0,516.0,516.0,519.0,519.0,519.0,519.0,519.0,519.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,515.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,512.0,512.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,520.0,520.0,520.0,520.0,520.0
0,516.0,496.0,513.0,500,500,500,12.0,28.0,28.0,522.1,509.7,512.6,528.0,515.0,524.0,516.0,516.0,516.0,516.0,516.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,515.0,515.0,515.0,515.0,515.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,520.0,520.0,520.0,520.0,520.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0
0,527.0,491.0,513.0,500,500,500,1.0,10.0,11.0,527.1333333333333,495.3333333333333,514.4666666666667,527.0,496.0,513.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0
0,522.0,486.0,499.0,500,500,500,5.0,10.0,14.0,525.8333333333334,490.3333333333333,509.73333333333335,527.0,491.0,513.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0
0,503.0,486.0,492.0,500,500,500,24.0,26.0,21.0,516.6333333333333,495.43333333333334,500.8333333333333,522.0,512.0,508.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,520.0,520.0,520.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,512.0,512.0,512.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,508.0,508.0,508.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0
0,499.0,503.0,492.0,500,500,500,23.0,49.0,23.0,508.23333333333335,502.6333333333333,496.53333333333336,503.0,535.0,515.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,535.0,535.0,535.0,535.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,515.0,515.0,515.0,515.0
0,499.0,535.0,515.0,500,500,500,4.0,41.0,34.0,500.3333333333333,529.3333333333334,511.8333333333333,501.0,544.0,526.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,501.0,501.0,501.0,501.0,501.0,501.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,544.0,544.0,544.0,544.0,544.0,544.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,526.0,526.0,526.0,526.0,526.0,526.0
0,499.0,535.0,515.0,500,500,500,4.0,41.0,34.0,499.93333333333334,537.5333333333333,518.6333333333333,501.0,544.0,526.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0
0,495.0,536.0,494.0,500,500,500,6.0,11.0,32.0,499.3333333333333,542.6333333333333,513.1,501.0,546.0,526.0,501.0,501.0,501.0,501.0,501.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,544.0,544.0,544.0,544.0,544.0,546.0,546.0,546.0,546.0,546.0,546.0,546.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,526.0,526.0,526.0,526.0,526.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0
0,497.0,524.0,494.0,500,500,500,6.0,22.0,10.0,499.2,535.2666666666667,497.5,501.0,536.0,504.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,497.0,497.0,497.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,524.0,524.0,524.0,524.0,524.0,524.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,504.0,504.0,504.0,504.0,504.0,504.0
0,495.0,518.0,504.0,500,500,500,6.0,18.0,19.0,496.4,522.2,506.96666666666664,497.0,524.0,513.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0
0,495.0,481.0,505.0,500,500,500,8.0,37.0,11.0,497.8,510.0,512.3,503.0,518.0,516.0,495.0,495.0,495.0,495.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,518.0,518.0,518.0,518.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,513.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0
0,503.0,481.0,505.0,500,500,500,13.0,35.0,13.0,504.0,489.8,509.8,512.0,490.0,518.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,512.0,512.0,512.0,512.0,512.0,512.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,490.0,490.0,490.0,490.0,490.0,490.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,518.0,518.0,518.0,518.0,518.0,518.0
0,512.0,487.0,518.0,500,500,500,16.0,9.0,14.0,512.0666666666667,487.4,515.6666666666666,519.0,490.0,519.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0
0,527.0,509.0,498.0,500,500,500,14.0,78.0,21.0,527.5333333333333,539.6666666666666,504.4,533.0,565.0,504.0,533.0,533.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,509.0,509.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,498.0,498.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0
0,512.0,517.0,504.0,500,500,500,15.0,48.0,3.0,522.1333333333333,545.3666666666667,505.1666666666667,527.0,565.0,507.0,527.0,527.0,527.0,527.0,527.0,527.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,565.0,565.0,565.0,565.0,565.0,565.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,504.0,504.0,504.0,504.0,504.0,504.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0
0,504.0,513.0,507.0,500,500,500,15.0,9.0,34.0,512.1,517.3,511.23333333333335,512.0,517.0,540.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,504.0,504.0,504.0,504.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,513.0,513.0,513.0,513.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,540.0,540.0,540.0,540.0
0,504.0,489.0,509.0,500,500,500,8.0,28.0,33.0,505.8666666666667,509.1333333333333,526.1,504.0,513.0,540.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,489.0,489.0,489.0,489.0,489.0,489.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,540.0,509.0,509.0,509.0,509.0,509.0,509.0
0,491.0,489.0,509.0,500,500,500,13.0,12.0,5.0,501.4,491.4,510.0,504.0,501.0,514.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0
0,491.0,498.0,514.0,500,500,500,13.0,12.0,7.0,493.3,499.2,514.1333333333333,496.0,501.0,516.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0
