,unixtime,emg0,emg1,emg2,emg0_ampl,emg1_ampl,emg2_ampl,emg0_med,emg1_med
175,1555416390.8544912,513.0,509.0,510.0,72.0,48.0,69.0,507.7,506.7
176,1555416390.9366014,504.0,504.0,479.0,72.0,48.0,69.0,507.3,507.45
177,1555416391.0267372,519.0,520.0,509.0,72.0,48.0,69.0,508.85,508.5
178,1555416391.1031487,507.0,515.0,507.0,72.0,48.0,69.0,509.1,509.5
179,1555416391.1942585,507.0,512.0,489.0,72.0,47.0,69.0,508.75,510.65
180,1555416391.2693243,491.0,558.0,527.0,72.0,68.0,69.0,507.9,513.15
181,1555416391.3410594,503.0,508.0,525.0,72.0,68.0,69.0,508.0,512.7
182,1555416391.4162197,522.0,507.0,507.0,56.0,68.0,69.0,510.35,512.8
183,1555416391.4856973,526.0,511.0,528.0,56.0,68.0,69.0,511.15,512.85
184,1555416391.5594163,516.0,543.0,519.0,56.0,68.0,69.0,511.45,514.65
185,1555416391.634443,520.0,534.0,511.0,56.0,68.0,69.0,511.2,515.75
186,1555416391.7090857,501.0,516.0,505.0,56.0,68.0,69.0,511.65,516.65
187,1555416391.7807925,486.0,526.0,504.0,61.0,68.0,69.0,510.5,517.05
188,1555416391.8689108,515.0,509.0,501.0,61.0,68.0,69.0,510.8,517.05
189,1555416391.961554,518.0,503.0,510.0,61.0,68.0,66.0,511.55,517.0
190,1555416392.0336144,508.0,533.0,523.0,61.0,68.0,66.0,511.75,517.85
191,1555416392.112321,517.0,493.0,491.0,61.0,68.0,66.0,511.95,516.5
192,1555416392.1965868,507.0,488.0,487.0,61.0,70.0,49.0,512.15,515.8
193,1555416392.282873,481.0,477.0,501.0,45.0,81.0,49.0,508.85,512.8
194,1555416392.3617232,514.0,519.0,504.0,45.0,81.0,49.0,508.75,514.25
195,1555416392.4558654,494.0,506.0,528.0,45.0,81.0,49.0,507.8,514.1
196,1555416392.5415854,489.0,532.0,523.0,45.0,81.0,41.0,507.05,515.5
197,1555416392.6241708,490.0,507.0,539.0,45.0,81.0,52.0,505.6,514.85
198,1555416392.703564,505.0,513.0,526.0,45.0,81.0,52.0,505.5,514.75
199,1555416392.7842913,491.0,503.0,504.0,45.0,81.0,52.0,504.7,514.3
200,1555416392.8868294,511.0,507.0,512.0,45.0,66.0,52.0,505.7,511.75
201,1555416392.96299,501.0,497.0,524.0,45.0,66.0,52.0,505.6,511.2
202,1555416393.0360653,503.0,501.0,478.0,45.0,66.0,61.0,504.65,510.9
203,1555416393.1074314,525.0,509.0,495.0,44.0,66.0,61.0,504.6,510.8
204,1555416393.1779816,522.0,497.0,519.0,44.0,57.0,61.0,504.9,508.5
205,1555416393.2567973,525.0,507.0,520.0,44.0,56.0,61.0,505.15,507.15
206,1555416393.3387508,509.0,527.0,548.0,44.0,56.0,70.0,505.55,507.7
207,1555416393.4169397,509.0,527.0,548.0,44.0,56.0,70.0,506.7,507.75
208,1555416393.5009837,501.0,498.0,483.0,44.0,56.0,70.0,506.0,507.2
209,1555416393.5839992,501.0,504.0,470.0,44.0,56.0,78.0,505.15,507.25
210,1555416393.6610951,503.0,501.0,478.0,44.0,55.0,78.0,504.9,505.65
211,1555416393.738511,525.0,509.0,495.0,44.0,55.0,78.0,505.3,506.45
212,1555416393.8188095,522.0,497.0,519.0,44.0,55.0,78.0,506.05,506.9
213,1555416393.9017844,525.0,507.0,520.0,36.0,35.0,78.0,508.25,508.4
214,1555416393.9808774,509.0,527.0,548.0,36.0,35.0,78.0,508.0,508.8
215,1555416394.055343,516.0,522.0,507.0,36.0,35.0,78.0,509.1,509.6
216,1555416394.1282704,501.0,498.0,483.0,35.0,30.0,78.0,509.7,507.9
217,1555416394.2150276,503.0,501.0,478.0,34.0,30.0,78.0,510.35,507.6
218,1555416394.303765,525.0,509.0,495.0,34.0,30.0,78.0,511.35,507.4
219,1555416394.376064,522.0,497.0,519.0,24.0,30.0,78.0,512.9,507.1
220,1555416394.4587672,525.0,507.0,520.0,24.0,30.0,78.0,513.6,507.1
221,1555416394.5433772,509.0,527.0,548.0,24.0,30.0,78.0,514.0,508.6
222,1555416394.6385756,501.0,498.0,483.0,24.0,30.0,78.0,513.9,508.45
223,1555416394.7387729,501.0,504.0,470.0,24.0,30.0,78.0,512.7,508.2
224,1555416394.80956,525.0,509.0,495.0,24.0,30.0,78.0,512.85,508.8
225,1555416394.879631,522.0,497.0,519.0,24.0,30.0,78.0,512.7,508.3
226,1555416394.9628973,525.0,507.0,520.0,24.0,30.0,78.0,513.5,507.3
227,1555416395.0531602,509.0,527.0,548.0,24.0,30.0,78.0,513.5,507.3
228,1555416395.1261132,506.0,513.0,513.0,24.0,30.0,78.0,513.75,508.05
229,1555416395.210754,502.0,499.0,517.0,24.0,30.0,78.0,513.8,507.8
230,1555416395.2912662,525.0,506.0,504.0,24.0,30.0,78.0,514.9,508.05
231,1555416395.3728466,525.0,510.0,509.0,24.0,30.0,78.0,514.9,508.1
232,1555416395.4599156,508.0,501.0,493.0,24.0,30.0,78.0,514.2,508.3
233,1555416395.5377822,492.0,486.0,486.0,33.0,41.0,78.0,512.55,507.25
234,1555416395.6200557,502.0,511.0,500.0,33.0,41.0,78.0,512.2,506.45
235,1555416395.700347,513.0,507.0,495.0,33.0,41.0,78.0,512.05,505.7
236,1555416395.7996986,509.0,532.0,505.0,33.0,46.0,78.0,512.45,507.4
237,1555416395.8792174,503.0,514.0,518.0,33.0,46.0,78.0,512.45,508.05
238,1555416395.9616365,507.0,498.0,510.0,33.0,46.0,78.0,511.55,507.5
239,1555416396.0471609,517.0,504.0,523.0,33.0,46.0,78.0,511.3,507.85
240,1555416396.1229355,517.0,490.0,523.0,33.0,46.0,78.0,510.9,507.0
241,1555416396.2126198,516.0,496.0,539.0,33.0,46.0,78.0,511.25,505.45
242,1555416396.286015,512.0,502.0,507.0,33.0,46.0,78.0,511.8,505.65
243,1555416396.3591073,509.0,515.0,499.0,33.0,46.0,62.0,512.2,506.2
244,1555416396.439145,512.0,527.0,510.0,33.0,46.0,62.0,511.55,507.1
245,1555416396.522729,484.0,506.0,494.0,41.0,46.0,62.0,509.65,507.55
246,1555416396.601823,523.0,509.0,489.0,41.0,46.0,62.0,509.55,507.65
247,1555416396.6964502,496.0,509.0,499.0,41.0,46.0,53.0,508.9,506.75
248,1555416396.7704785,517.0,497.0,513.0,41.0,46.0,53.0,509.45,505.95
249,1555416396.8580945,508.0,523.0,523.0,41.0,46.0,53.0,509.75,507.15
250,1555416396.9379568,517.0,502.0,530.0,41.0,46.0,53.0,509.35,506.95
251,1555416397.0084841,503.0,512.0,500.0,39.0,46.0,53.0,508.25,507.05
252,1555416397.086025,505.0,485.0,511.0,39.0,47.0,53.0,508.1,506.25
253,1555416397.1641672,503.0,507.0,480.0,39.0,47.0,59.0,508.65,507.3
254,1555416397.2463098,522.0,509.0,480.0,39.0,47.0,59.0,509.65,507.2
255,1555416397.3208084,510.0,526.0,517.0,39.0,47.0,59.0,509.5,508.15
256,1555416397.3952549,493.0,494.0,523.0,39.0,42.0,59.0,508.7,506.25
257,1555416397.4683523,505.0,496.0,535.0,39.0,42.0,59.0,508.8,505.35
258,1555416397.5431674,506.0,496.0,555.0,39.0,42.0,75.0,508.75,505.25
259,1555416397.6382225,503.0,485.0,488.0,39.0,42.0,75.0,508.05,504.3
260,1555416397.721217,507.0,534.0,486.0,39.0,49.0,75.0,507.55,506.5
261,1555416397.7920525,505.0,517.0,477.0,39.0,49.0,78.0,507.0,507.55
262,1555416397.8646243,517.0,562.0,478.0,39.0,77.0,78.0,507.25,510.55
263,1555416397.942417,525.0,509.0,490.0,41.0,77.0,78.0,508.05,510.25
264,1555416398.0218763,521.0,517.0,500.0,41.0,77.0,78.0,508.5,509.75
265,1555416398.1018302,495.0,487.0,522.0,32.0,77.0,78.0,509.05,508.8
266,1555416398.1859384,490.0,483.0,509.0,35.0,79.0,78.0,507.4,507.5
267,1555416398.2678156,501.0,488.0,491.0,35.0,79.0,78.0,507.65,506.45
268,1555416398.349833,510.0,528.0,476.0,35.0,79.0,79.0,507.3,508.0
269,1555416398.4356627,507.0,499.0,479.0,35.0,79.0,79.0,507.25,506.8
270,1555416398.515595,512.0,501.0,471.0,35.0,79.0,84.0,507.0,506.75
271,1555416398.5992565,512.0,530.0,475.0,35.0,79.0,84.0,507.45,507.65
272,1555416398.6814356,511.0,511.0,504.0,35.0,79.0,84.0,507.75,508.95
273,1555416398.7609813,507.0,508.0,533.0,35.0,79.0,84.0,507.95,509.0
274,1555416398.84108,507.0,529.0,533.0,35.0,79.0,84.0,507.2,510.0
275,1555416398.9237287,503.0,494.0,543.0,35.0,79.0,84.0,506.85,508.4
276,1555416399.0055401,519.0,518.0,516.0,35.0,79.0,84.0,508.15,509.6
277,1555416399.098146,513.0,531.0,514.0,35.0,79.0,84.0,508.55,511.35
278,1555416399.173431,516.0,513.0,511.0,35.0,79.0,72.0,509.05,512.2
279,1555416399.2587907,501.0,515.0,519.0,35.0,79.0,72.0,508.95,513.7
280,1555416399.337099,499.0,521.0,510.0,35.0,79.0,72.0,508.55,513.05
281,1555416399.4211974,520.0,522.0,503.0,35.0,79.0,72.0,509.3,513.3
282,1555416399.5046287,515.0,497.0,516.0,35.0,48.0,72.0,509.2,510.05
283,1555416399.5742965,504.0,487.0,515.0,31.0,48.0,72.0,508.15,508.95
284,1555416399.650993,501.0,495.0,534.0,30.0,48.0,72.0,507.15,507.85
285,1555416399.7360268,482.0,499.0,541.0,38.0,48.0,72.0,506.5,508.45
286,1555416399.83685,524.0,498.0,572.0,42.0,44.0,101.0,508.2,509.2
287,1555416399.9150248,509.0,519.0,546.0,42.0,44.0,101.0,508.6,510.75
288,1555416399.9988549,500.0,514.0,568.0,42.0,44.0,101.0,508.1,510.05
289,1555416400.0914721,505.0,491.0,578.0,42.0,44.0,107.0,508.0,509.65
290,1555416400.1717749,506.0,479.0,546.0,42.0,52.0,103.0,507.7,508.55
291,1555416400.2519798,515.0,506.0,537.0,42.0,52.0,75.0,507.85,507.35
292,1555416400.325929,515.0,506.0,537.0,42.0,52.0,75.0,508.05,507.1
293,1555416400.4217496,506.0,502.0,500.0,42.0,52.0,78.0,508.0,506.8
294,1555416400.5109131,511.0,518.0,503.0,42.0,52.0,78.0,508.2,506.25
295,1555416400.590325,532.0,511.0,487.0,50.0,52.0,91.0,509.65,507.1
296,1555416400.670411,521.0,513.0,491.0,50.0,52.0,91.0,509.75,506.85
297,1555416400.7458572,503.0,482.0,478.0,50.0,43.0,100.0,509.25,504.4
298,1555416400.825544,497.0,477.0,491.0,50.0,45.0,100.0,508.3,502.6
299,1555416400.9055464,518.0,482.0,503.0,50.0,45.0,100.0,509.15,500.95
300,1555416400.9791634,527.0,489.0,491.0,50.0,45.0,100.0,510.55,499.35
301,1555416401.050843,520.0,493.0,496.0,50.0,42.0,100.0,510.55,497.9
302,1555416401.1246638,505.0,503.0,507.0,50.0,42.0,100.0,510.05,498.2
303,1555416401.200496,492.0,490.0,527.0,50.0,42.0,100.0,509.45,498.35
304,1555416401.2846348,489.0,486.0,533.0,50.0,42.0,100.0,508.85,497.9
305,1555416401.3553388,523.0,498.0,545.0,43.0,42.0,100.0,510.9,497.85
306,1555416401.4506028,507.0,499.0,503.0,43.0,42.0,100.0,510.05,497.9
307,1555416401.5377927,489.0,542.0,511.0,43.0,65.0,100.0,509.05,499.05
308,1555416401.6202133,523.0,473.0,521.0,43.0,69.0,100.0,510.2,497.0
309,1555416401.6986845,512.0,495.0,503.0,43.0,69.0,68.0,510.55,497.2
310,1555416401.778117,497.0,506.0,473.0,43.0,69.0,72.0,510.1,498.55
311,1555416401.8601115,505.0,500.0,470.0,43.0,69.0,75.0,509.6,498.25
312,1555416401.9407701,489.0,512.0,489.0,43.0,69.0,75.0,508.3,498.55
313,1555416402.0344658,518.0,508.0,479.0,43.0,69.0,75.0,508.9,498.85
314,1555416402.1190488,518.0,501.0,471.0,43.0,69.0,75.0,509.25,498.0
315,1555416402.2003093,506.0,477.0,466.0,38.0,69.0,79.0,507.95,496.3
316,1555416402.2820165,513.0,482.0,478.0,38.0,69.0,79.0,507.55,494.75
317,1555416402.3600166,517.0,496.0,462.0,38.0,69.0,83.0,508.25,495.45
318,1555416402.4341502,492.0,491.0,455.0,38.0,69.0,90.0,508.0,496.15
319,1555416402.5086658,519.0,500.0,460.0,38.0,69.0,90.0,508.05,497.05
320,1555416402.5995486,494.0,523.0,456.0,34.0,69.0,90.0,506.4,498.75
321,1555416402.679184,509.0,530.0,483.0,34.0,69.0,90.0,505.85,500.6
