,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_min_0,emg_min_1,emg_min_2,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2
0,2.0,5.0,5.0,498.0,513.0,506.0,496.0,496.0,496.0,496.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,498.0,498.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,508.0,508.0,505.0,505.0,505.0,505.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,501.0,501.0,496.0,508.0,501.0,500,500,500,496.56666666666666,510.5,505.3666666666667
0,5.0,7.0,12.0,502.0,515.0,513.0,497.0,497.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,506.0,506.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,497.0,508.0,501.0,500,500,500,498.4,511.4,505.4
0,5.0,7.0,12.0,502.0,515.0,513.0,498.0,498.0,498.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,508.0,508.0,508.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,501.0,501.0,501.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,498.0,508.0,501.0,500,500,500,500.06666666666666,512.0666666666667,507.73333333333335
0,3.0,1.0,5.0,505.0,516.0,513.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,502.0,515.0,508.0,500,500,500,503.2,515.4,511.0
0,15.0,14.0,5.0,517.0,516.0,513.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,517.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,502.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,509.0,505.0,502.0,508.0,500,500,500,506.1,514.3666666666667,510.3666666666667
0,12.0,14.0,5.0,517.0,516.0,513.0,505.0,505.0,505.0,511.0,511.0,511.0,511.0,511.0,511.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,515.0,515.0,516.0,516.0,516.0,512.0,512.0,512.0,512.0,512.0,512.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,507.0,507.0,508.0,508.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,502.0,508.0,500,500,500,510.0,510.8666666666667,509.46666666666664
0,6.0,13.0,11.0,517.0,507.0,509.0,517.0,517.0,517.0,517.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,499.0,499.0,499.0,499.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,502.0,514.0,499.0,502.0,500,500,500,514.9333333333333,505.6333333333333,507.46666666666664
0,5.0,16.0,7.0,519.0,507.0,505.0,515.0,515.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,519.0,519.0,519.0,519.0,519.0,519.0,507.0,507.0,507.0,507.0,507.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,491.0,491.0,491.0,491.0,491.0,491.0,505.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,503.0,503.0,503.0,503.0,503.0,503.0,514.0,491.0,502.0,500,500,500,515.4,501.7,504.1333333333333
0,6.0,14.0,3.0,520.0,505.0,505.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,519.0,491.0,503.0,500,500,500,518.3,496.8,503.4
0,1.0,14.0,8.0,520.0,505.0,505.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,519.0,519.0,519.0,519.0,519.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,497.0,497.0,497.0,497.0,497.0,519.0,504.0,497.0,500,500,500,519.7,502.96666666666664,503.4
0,1.0,5.0,16.0,519.0,509.0,513.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,513.0,513.0,513.0,513.0,513.0,519.0,504.0,497.0,500,500,500,519.3333333333334,505.0,501.8
0,5.0,6.0,23.0,519.0,509.0,520.0,519.0,519.0,519.0,519.0,519.0,519.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,509.0,509.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,513.0,513.0,513.0,513.0,513.0,513.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,514.0,503.0,513.0,500,500,500,516.8333333333334,505.73333333333335,513.9
0,6.0,21.0,26.0,516.0,503.0,520.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,516.0,516.0,513.0,513.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,488.0,488.0,488.0,488.0,488.0,488.0,498.0,498.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,505.0,505.0,505.0,505.0,505.0,505.0,494.0,494.0,513.0,488.0,494.0,500,500,500,514.6666666666666,500.06666666666666,514.8
0,3.0,15.0,26.0,516.0,503.0,520.0,514.0,514.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,516.0,516.0,513.0,513.0,513.0,513.0,513.0,515.0,515.0,515.0,503.0,503.0,503.0,503.0,503.0,503.0,488.0,488.0,488.0,488.0,488.0,488.0,498.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,520.0,520.0,520.0,520.0,520.0,520.0,505.0,505.0,505.0,505.0,505.0,505.0,494.0,494.0,494.0,494.0,494.0,510.0,510.0,510.0,513.0,488.0,494.0,500,500,500,514.1666666666666,498.8333333333333,510.93333333333334
0,6.0,27.0,26.0,516.0,515.0,510.0,516.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,488.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,515.0,515.0,515.0,505.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,510.0,488.0,494.0,500,500,500,514.1666666666666,498.56666666666666,506.2
0,10.0,15.0,6.0,510.0,515.0,507.0,510.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,507.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,505.0,510.0,504.0,500,500,500,508.0,511.6666666666667,505.8
0,10.0,11.0,10.0,505.0,521.0,514.0,505.0,505.0,505.0,505.0,505.0,505.0,499.0,499.0,499.0,499.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,504.0,504.0,504.0,504.0,504.0,504.0,508.0,508.0,508.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,495.0,510.0,504.0,500,500,500,501.2,513.3,507.53333333333336
0,4.0,13.0,7.0,495.0,521.0,514.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,507.0,507.0,507.0,507.0,495.0,508.0,507.0,500,500,500,495.53333333333336,518.6666666666666,512.7333333333333
0,7.0,27.0,8.0,495.0,535.0,507.0,495.0,495.0,495.0,495.0,495.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,508.0,508.0,508.0,508.0,508.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,488.0,508.0,506.0,500,500,500,491.5,522.8,507.2
0,6.0,25.0,2.0,494.0,535.0,506.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,535.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,488.0,510.0,504.0,500,500,500,489.4,529.1666666666666,505.53333333333336
0,6.0,25.0,5.0,494.0,519.0,509.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,519.0,519.0,519.0,519.0,519.0,519.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,509.0,509.0,493.0,510.0,504.0,500,500,500,492.8,515.9666666666667,505.3333333333333
0,3.0,14.0,20.0,496.0,524.0,509.0,494.0,494.0,494.0,494.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,496.0,510.0,510.0,510.0,510.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,524.0,524.0,504.0,504.0,504.0,504.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,489.0,489.0,493.0,510.0,489.0,500,500,500,493.56666666666666,514.9666666666667,506.0
0,9.0,14.0,20.0,502.0,524.0,509.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,502.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,520.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,496.0,493.0,519.0,489.0,500,500,500,494.5,519.9666666666667,500.73333333333335
0,15.0,23.0,20.0,508.0,524.0,503.0,496.0,496.0,496.0,496.0,496.0,496.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,508.0,508.0,508.0,508.0,508.0,524.0,524.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,501.0,501.0,501.0,501.0,501.0,489.0,489.0,489.0,489.0,489.0,489.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,503.0,503.0,503.0,503.0,503.0,496.0,501.0,489.0,500,500,500,499.1,518.7666666666667,496.53333333333336
0,16.0,23.0,30.0,512.0,520.0,519.0,502.0,502.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,512.0,512.0,512.0,520.0,520.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,514.0,514.0,514.0,496.0,496.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,519.0,519.0,519.0,502.0,501.0,496.0,500,500,500,505.6,510.1666666666667,501.3333333333333
0,4.0,13.0,19.0,512.0,514.0,519.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,516.0,516.0,514.0,514.0,514.0,514.0,514.0,514.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,495.0,495.0,519.0,519.0,519.0,519.0,519.0,519.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,526.0,526.0,511.0,504.0,500.0,500,500,500,510.5,506.2,506.5
0,7.0,9.0,26.0,518.0,500.0,526.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,523.0,516.0,495.0,523.0,500,500,500,516.3,497.9,522.2
0,6.0,2.0,21.0,524.0,500.0,523.0,518.0,518.0,518.0,518.0,518.0,523.0,523.0,523.0,523.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,500.0,500.0,500.0,500.0,500.0,498.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,523.0,523.0,523.0,523.0,523.0,520.0,520.0,520.0,520.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,518.0,498.0,502.0,500,500,500,520.4666666666667,499.73333333333335,516.3
0,2.0,14.0,14.0,524.0,500.0,516.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,522.0,486.0,502.0,500,500,500,523.4666666666667,496.26666666666665,505.73333333333335
0,6.0,25.0,14.0,528.0,511.0,516.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,528.0,486.0,486.0,486.0,486.0,486.0,486.0,486.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,522.0,486.0,508.0,500,500,500,524.0,495.6333333333333,512.6
0,12.0,34.0,6.0,517.0,508.0,503.0,517.0,517.0,517.0,517.0,517.0,517.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,508.0,508.0,508.0,508.0,508.0,508.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,503.0,503.0,503.0,503.0,503.0,503.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,516.0,477.0,502.0,500,500,500,519.9,496.5,503.7
0,3.0,3.0,14.0,517.0,480.0,516.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,514.0,479.0,511.0,500,500,500,515.5333333333333,478.8,510.26666666666665
0,6.0,10.0,8.0,514.0,492.0,511.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,504.0,504.0,504.0,504.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,489.0,489.0,489.0,489.0,492.0,492.0,492.0,492.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,504.0,479.0,508.0,500,500,500,514.1,480.8666666666667,511.3333333333333
0,12.0,13.0,10.0,504.0,502.0,511.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,499.0,492.0,501.0,500,500,500,503.53333333333336,494.03333333333336,508.3666666666667
0,4.0,16.0,13.0,499.0,517.0,504.0,499.0,499.0,499.0,499.0,499.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,495.0,495.0,495.0,495.0,495.0,495.0,502.0,502.0,502.0,502.0,502.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,491.0,491.0,491.0,491.0,491.0,491.0,495.0,501.0,491.0,500,500,500,497.3333333333333,506.8333333333333,500.3333333333333
0,1.0,44.0,15.0,495.0,545.0,506.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,491.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,494.0,501.0,491.0,500,500,500,494.73333333333335,512.7333333333333,495.0
0,5.0,40.0,8.0,499.0,545.0,506.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,494.0,505.0,498.0,500,500,500,496.76666666666665,521.2666666666667,501.73333333333335
0,8.0,21.0,8.0,507.0,526.0,506.0,503.0,503.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,526.0,526.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,502.0,502.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,503.0,514.0,502.0,500,500,500,504.8666666666667,517.1,503.8666666666667
0,7.0,16.0,7.0,514.0,500.0,503.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,509.0,498.0,499.0,500,500,500,510.6333333333333,500.6666666666667,501.8333333333333
0,11.0,26.0,26.0,522.0,524.0,525.0,514.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,498.0,498.0,498.0,498.0,498.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,499.0,499.0,499.0,499.0,499.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,511.0,498.0,499.0,500,500,500,514.7,509.6,509.6
0,11.0,16.0,12.0,522.0,517.0,513.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,508.0,508.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,522.0,508.0,513.0,500,500,500,519.8,517.5,515.4
0,2.0,5.0,1.0,522.0,513.0,513.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,520.0,508.0,512.0,500,500,500,521.2666666666667,509.8333333333333,512.6333333333333
0,3.0,29.0,8.0,522.0,513.0,520.0,520.0,520.0,520.0,520.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,513.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,512.0,512.0,512.0,512.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,519.0,484.0,512.0,500,500,500,520.1666666666666,500.3333333333333,515.0666666666667
