,emg_max_0,emg_max_1,emg_max_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2
0,521.0,569.0,516.0,18.0,69.0,32.0,508.0,501.0,511.0,515.0,515.0,521.0,521.0,521.0,521.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,514.0,514.0,564.0,564.0,564.0,564.0,564.0,564.0,569.0,569.0,569.0,569.0,535.0,535.0,535.0,535.0,533.0,533.0,533.0,533.0,501.0,501.0,516.0,516.0,511.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,511.0,511.0,515.3111111111111,547.2444444444444,503.68888888888887,514.0,501.0,511.0
0,521.0,569.0,516.0,15.0,78.0,32.0,508.0,492.0,510.0,521.0,521.0,521.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,511.0,511.0,564.0,564.0,564.0,569.0,569.0,569.0,569.0,535.0,535.0,535.0,535.0,533.0,533.0,533.0,533.0,501.0,501.0,501.0,492.0,492.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,510.0,510.0,515.6444444444444,545.4888888888889,504.97777777777776,511.0,492.0,510.0
0,515.0,569.0,516.0,15.0,84.0,32.0,508.0,486.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,509.0,509.0,569.0,569.0,569.0,535.0,535.0,535.0,535.0,533.0,533.0,533.0,533.0,501.0,501.0,501.0,492.0,492.0,492.0,492.0,486.0,486.0,515.0,515.0,515.0,513.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,514.0,514.0,515.4,541.8666666666667,506.9111111111111,509.0,486.0,514.0
0,515.0,535.0,516.0,22.0,93.0,32.0,501.0,477.0,509.0,515.0,515.0,515.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,501.0,501.0,535.0,535.0,535.0,533.0,533.0,533.0,533.0,501.0,501.0,501.0,492.0,492.0,492.0,492.0,486.0,486.0,486.0,486.0,477.0,477.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,509.0,509.0,514.1333333333333,536.8888888888889,508.68888888888887,501.0,477.0,509.0
0,514.0,533.0,516.0,21.0,101.0,27.0,501.0,469.0,508.0,508.0,508.0,508.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,501.0,501.0,533.0,533.0,533.0,501.0,501.0,501.0,492.0,492.0,492.0,492.0,486.0,486.0,486.0,486.0,477.0,477.0,477.0,477.0,469.0,469.0,516.0,516.0,516.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,508.0,508.0,512.6666666666666,532.1777777777778,510.3333333333333,501.0,469.0,508.0
0,514.0,501.0,514.0,20.0,101.0,14.0,501.0,469.0,502.0,514.0,514.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,492.0,492.0,492.0,492.0,486.0,486.0,486.0,486.0,477.0,477.0,477.0,477.0,469.0,469.0,469.0,469.0,469.0,469.0,511.0,511.0,510.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,502.0,502.0,510.46666666666664,521.5777777777778,511.73333333333335,501.0,469.0,502.0
0,511.0,492.0,514.0,20.0,113.0,20.0,501.0,456.0,496.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,503.0,503.0,492.0,492.0,492.0,486.0,486.0,486.0,486.0,477.0,477.0,477.0,477.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,456.0,456.0,510.0,510.0,510.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,496.0,496.0,509.5111111111111,514.5555555555555,511.1333333333333,503.0,456.0,496.0
0,509.0,486.0,514.0,27.0,113.0,20.0,494.0,456.0,496.0,509.0,509.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,494.0,494.0,486.0,486.0,477.0,477.0,477.0,477.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,456.0,456.0,456.0,456.0,475.0,475.0,514.0,514.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,503.0,503.0,507.77777777777777,503.4,509.22222222222223,494.0,475.0,503.0
0,503.0,477.0,509.0,27.0,113.0,20.0,494.0,456.0,496.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,494.0,494.0,494.0,498.0,498.0,477.0,477.0,477.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,456.0,456.0,456.0,456.0,475.0,475.0,475.0,461.0,461.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,503.0,503.0,503.0,502.0,502.0,506.15555555555557,496.84444444444443,508.64444444444445,498.0,461.0,502.0
0,505.0,475.0,512.0,21.0,113.0,20.0,494.0,456.0,496.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,494.0,494.0,494.0,498.0,498.0,498.0,498.0,505.0,505.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,456.0,456.0,456.0,456.0,475.0,475.0,475.0,461.0,461.0,461.0,461.0,458.0,458.0,508.0,508.0,508.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,503.0,503.0,503.0,502.0,502.0,502.0,502.0,512.0,512.0,505.15555555555557,487.22222222222223,508.02222222222224,505.0,458.0,512.0
0,512.0,475.0,514.0,21.0,79.0,20.0,494.0,456.0,496.0,501.0,501.0,501.0,503.0,503.0,503.0,503.0,494.0,494.0,494.0,498.0,498.0,498.0,498.0,505.0,505.0,505.0,505.0,512.0,512.0,469.0,469.0,469.0,456.0,456.0,456.0,456.0,475.0,475.0,475.0,461.0,461.0,461.0,461.0,458.0,458.0,458.0,458.0,468.0,468.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,503.0,503.0,503.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,514.0,514.0,504.68888888888887,480.06666666666666,507.97777777777776,512.0,468.0,514.0
0,514.0,480.0,515.0,20.0,77.0,20.0,494.0,456.0,496.0,503.0,503.0,503.0,494.0,494.0,494.0,498.0,498.0,498.0,498.0,505.0,505.0,505.0,505.0,512.0,512.0,512.0,512.0,514.0,514.0,456.0,456.0,456.0,475.0,475.0,475.0,461.0,461.0,461.0,461.0,458.0,458.0,458.0,458.0,468.0,468.0,468.0,468.0,480.0,480.0,496.0,496.0,496.0,503.0,503.0,503.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,515.0,515.0,504.97777777777776,474.77777777777777,507.9111111111111,514.0,480.0,515.0
0,514.0,490.0,521.0,20.0,36.0,25.0,494.0,458.0,502.0,494.0,494.0,498.0,498.0,498.0,498.0,505.0,505.0,505.0,505.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,512.0,512.0,475.0,475.0,461.0,461.0,461.0,461.0,458.0,458.0,458.0,458.0,468.0,468.0,468.0,468.0,480.0,480.0,480.0,480.0,490.0,490.0,503.0,503.0,502.0,502.0,502.0,502.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,521.0,521.0,505.02222222222224,472.64444444444445,508.4222222222222,512.0,490.0,521.0
0,515.0,536.0,525.0,21.0,80.0,29.0,498.0,458.0,502.0,498.0,498.0,505.0,505.0,505.0,505.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,515.0,515.0,461.0,461.0,458.0,458.0,458.0,458.0,468.0,468.0,468.0,468.0,480.0,480.0,480.0,480.0,490.0,490.0,490.0,490.0,536.0,536.0,502.0,502.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,525.0,525.0,505.24444444444447,474.5111111111111,509.5777777777778,515.0,536.0,525.0
0,521.0,536.0,525.0,27.0,80.0,29.0,505.0,458.0,510.0,505.0,505.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,515.0,515.0,515.0,515.0,521.0,521.0,458.0,458.0,468.0,468.0,468.0,468.0,480.0,480.0,480.0,480.0,490.0,490.0,490.0,490.0,536.0,536.0,536.0,536.0,530.0,530.0,512.0,512.0,514.0,514.0,514.0,514.0,515.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,525.0,525.0,525.0,525.0,510.0,510.0,506.0444444444444,478.68888888888887,509.8888888888889,521.0,530.0,510.0
0,521.0,548.0,525.0,27.0,92.0,29.0,503.0,468.0,505.0,512.0,512.0,514.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,515.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,503.0,503.0,468.0,468.0,480.0,480.0,480.0,480.0,490.0,490.0,490.0,490.0,536.0,536.0,536.0,536.0,530.0,530.0,530.0,530.0,548.0,548.0,514.0,514.0,515.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,525.0,525.0,525.0,525.0,510.0,510.0,510.0,510.0,505.0,505.0,507.02222222222224,484.2,509.75555555555553,503.0,548.0,505.0
0,524.0,550.0,525.0,30.0,94.0,29.0,503.0,480.0,505.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,515.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,503.0,503.0,503.0,524.0,524.0,480.0,480.0,480.0,490.0,490.0,490.0,490.0,536.0,536.0,536.0,536.0,530.0,530.0,530.0,530.0,548.0,548.0,548.0,550.0,550.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,525.0,525.0,525.0,525.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,507.6222222222222,489.5111111111111,509.55555555555554,524.0,550.0,505.0
0,524.0,561.0,525.0,30.0,105.0,29.0,503.0,490.0,504.0,512.0,512.0,515.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,503.0,503.0,503.0,503.0,524.0,524.0,524.0,524.0,520.0,520.0,490.0,490.0,536.0,536.0,536.0,536.0,530.0,530.0,530.0,530.0,548.0,548.0,548.0,548.0,550.0,550.0,550.0,550.0,561.0,561.0,521.0,521.0,525.0,525.0,525.0,525.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,510.0,499.0,509.7111111111111,520.0,561.0,504.0
0,524.0,583.0,525.0,30.0,127.0,29.0,503.0,530.0,504.0,515.0,515.0,515.0,521.0,521.0,521.0,521.0,503.0,503.0,503.0,503.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,511.0,511.0,536.0,536.0,536.0,530.0,530.0,530.0,530.0,548.0,548.0,548.0,548.0,550.0,550.0,550.0,550.0,561.0,561.0,561.0,583.0,583.0,525.0,525.0,525.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,513.0,513.0,510.73333333333335,506.97777777777776,510.64444444444445,511.0,583.0,513.0
0,524.0,583.0,522.0,26.0,125.0,23.0,503.0,509.0,504.0,521.0,521.0,521.0,503.0,503.0,503.0,503.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,515.0,515.0,530.0,530.0,530.0,548.0,548.0,548.0,548.0,550.0,550.0,550.0,550.0,561.0,561.0,561.0,583.0,583.0,583.0,583.0,509.0,509.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,522.0,522.0,512.2222222222222,513.7111111111111,512.0888888888888,515.0,509.0,522.0
0,524.0,583.0,522.0,21.0,125.0,21.0,503.0,509.0,504.0,503.0,503.0,503.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,515.0,515.0,548.0,548.0,548.0,550.0,550.0,550.0,550.0,561.0,561.0,561.0,583.0,583.0,583.0,583.0,509.0,509.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,522.0,522.0,522.0,522.0,522.0,522.0,513.7333333333333,517.9777777777778,513.8666666666667,515.0,509.0,522.0
0,524.0,583.0,536.0,21.0,115.0,32.0,511.0,509.0,504.0,524.0,524.0,524.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,523.0,523.0,550.0,550.0,550.0,561.0,561.0,561.0,583.0,583.0,583.0,583.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,550.0,550.0,505.0,505.0,505.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,536.0,536.0,514.9777777777778,524.3333333333334,515.3777777777777,523.0,550.0,536.0
0,523.0,583.0,581.0,21.0,115.0,77.0,505.0,509.0,504.0,520.0,520.0,520.0,511.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,523.0,523.0,523.0,505.0,505.0,561.0,561.0,561.0,583.0,583.0,583.0,583.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,550.0,550.0,550.0,536.0,536.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,536.0,536.0,536.0,581.0,581.0,515.3111111111111,529.4888888888889,517.8444444444444,505.0,536.0,581.0
0,523.0,583.0,581.0,21.0,93.0,77.0,505.0,509.0,513.0,511.0,511.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,523.0,523.0,523.0,523.0,505.0,505.0,505.0,505.0,510.0,510.0,583.0,583.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,550.0,550.0,550.0,550.0,536.0,536.0,536.0,536.0,524.0,524.0,513.0,513.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,536.0,536.0,536.0,536.0,581.0,581.0,581.0,581.0,576.0,576.0,514.5777777777778,535.4444444444445,524.9777777777778,510.0,524.0,576.0
0,523.0,550.0,581.0,21.0,74.0,77.0,505.0,509.0,522.0,515.0,515.0,515.0,515.0,515.0,515.0,523.0,523.0,523.0,523.0,505.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,520.0,520.0,509.0,509.0,509.0,509.0,509.0,509.0,550.0,550.0,550.0,550.0,536.0,536.0,536.0,536.0,524.0,524.0,524.0,524.0,513.0,513.0,522.0,522.0,522.0,522.0,522.0,522.0,536.0,536.0,536.0,536.0,581.0,581.0,581.0,581.0,576.0,576.0,576.0,576.0,532.0,532.0,514.8444444444444,537.9777777777778,527.9111111111112,520.0,513.0,532.0
0,523.0,550.0,581.0,21.0,74.0,77.0,505.0,509.0,511.0,515.0,515.0,523.0,523.0,523.0,523.0,505.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,520.0,520.0,520.0,520.0,510.0,510.0,509.0,509.0,550.0,550.0,550.0,550.0,536.0,536.0,536.0,536.0,524.0,524.0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,513.0,522.0,522.0,536.0,536.0,536.0,536.0,581.0,581.0,581.0,581.0,576.0,576.0,576.0,576.0,532.0,532.0,532.0,532.0,511.0,511.0,514.8444444444444,535.9333333333333,527.6,510.0,513.0,511.0
0,523.0,550.0,581.0,21.0,74.0,77.0,505.0,513.0,511.0,523.0,523.0,505.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,520.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,510.0,510.0,550.0,550.0,536.0,536.0,536.0,536.0,524.0,524.0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,536.0,536.0,581.0,581.0,581.0,581.0,576.0,576.0,576.0,576.0,532.0,532.0,532.0,532.0,511.0,511.0,511.0,511.0,511.0,511.0,513.8666666666667,534.4222222222222,527.6888888888889,510.0,513.0,511.0
0,520.0,536.0,581.0,19.0,74.0,92.0,505.0,513.0,489.0,505.0,505.0,510.0,510.0,510.0,510.0,520.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,536.0,536.0,524.0,524.0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,527.0,527.0,581.0,581.0,576.0,576.0,576.0,576.0,532.0,532.0,532.0,532.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,489.0,489.0,514.6222222222223,531.9333333333333,527.2444444444444,513.0,527.0,489.0
0,520.0,535.0,576.0,19.0,74.0,92.0,510.0,513.0,489.0,510.0,510.0,510.0,520.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,524.0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,527.0,527.0,527.0,535.0,535.0,576.0,576.0,576.0,532.0,532.0,532.0,532.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,489.0,489.0,489.0,514.0,514.0,513.8888888888889,530.7555555555556,527.2888888888889,513.0,535.0,514.0
0,520.0,535.0,532.0,18.0,74.0,92.0,510.0,513.0,489.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,527.0,527.0,527.0,535.0,535.0,535.0,535.0,527.0,527.0,532.0,532.0,532.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,489.0,489.0,489.0,514.0,514.0,514.0,514.0,523.0,523.0,513.2222222222222,528.3333333333334,528.5555555555555,514.0,527.0,523.0
0,523.0,550.0,536.0,18.0,74.0,92.0,510.0,513.0,489.0,520.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,523.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,527.0,527.0,527.0,535.0,535.0,535.0,535.0,527.0,527.0,527.0,550.0,532.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,489.0,489.0,489.0,514.0,514.0,514.0,514.0,523.0,523.0,523.0,536.0,513.5555555555555,526.3555555555556,529.2888888888889,523.0,550.0,536.0
0,523.0,550.0,581.0,18.0,41.0,92.0,505.0,513.0,489.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,523.0,523.0,523.0,523.0,505.0,505.0,513.0,513.0,513.0,513.0,527.0,527.0,527.0,535.0,535.0,535.0,535.0,527.0,527.0,527.0,550.0,550.0,550.0,550.0,536.0,536.0,511.0,511.0,511.0,511.0,489.0,489.0,489.0,514.0,514.0,514.0,514.0,523.0,523.0,523.0,536.0,536.0,536.0,536.0,581.0,581.0,513.8222222222222,527.0,533.2444444444444,505.0,536.0,581.0
0,523.0,550.0,581.0,18.0,41.0,92.0,505.0,524.0,489.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,523.0,523.0,523.0,523.0,505.0,505.0,505.0,505.0,510.0,510.0,527.0,527.0,527.0,535.0,535.0,535.0,535.0,527.0,527.0,527.0,550.0,550.0,550.0,550.0,536.0,536.0,536.0,536.0,524.0,524.0,489.0,489.0,489.0,514.0,514.0,514.0,514.0,523.0,523.0,523.0,536.0,536.0,536.0,536.0,581.0,581.0,581.0,581.0,576.0,576.0,513.1555555555556,528.8666666666667,538.2666666666667,510.0,524.0,576.0
0,523.0,550.0,581.0,18.0,37.0,92.0,505.0,513.0,514.0,513.0,513.0,513.0,514.0,514.0,514.0,523.0,523.0,523.0,523.0,505.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,520.0,520.0,535.0,535.0,535.0,527.0,527.0,527.0,550.0,550.0,550.0,550.0,536.0,536.0,536.0,536.0,524.0,524.0,524.0,524.0,513.0,513.0,514.0,514.0,514.0,523.0,523.0,523.0,536.0,536.0,536.0,536.0,581.0,581.0,581.0,581.0,576.0,576.0,576.0,576.0,532.0,532.0,512.6222222222223,526.9777777777778,540.1777777777778,520.0,513.0,532.0
0,523.0,550.0,581.0,18.0,37.0,92.0,505.0,513.0,511.0,514.0,514.0,523.0,523.0,523.0,523.0,505.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,520.0,520.0,520.0,520.0,510.0,510.0,527.0,527.0,550.0,550.0,550.0,550.0,536.0,536.0,536.0,536.0,524.0,524.0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,513.0,523.0,523.0,536.0,536.0,536.0,536.0,581.0,581.0,581.0,581.0,576.0,576.0,576.0,576.0,532.0,532.0,532.0,532.0,511.0,511.0,513.1111111111111,524.6222222222223,535.8888888888889,510.0,513.0,511.0
0,523.0,550.0,581.0,18.0,37.0,92.0,505.0,513.0,511.0,523.0,523.0,505.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,520.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,510.0,510.0,550.0,550.0,536.0,536.0,536.0,536.0,524.0,524.0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,536.0,536.0,581.0,581.0,581.0,581.0,576.0,576.0,576.0,576.0,532.0,532.0,532.0,532.0,511.0,511.0,511.0,511.0,511.0,511.0,513.2222222222222,523.3777777777777,530.0,510.0,513.0,511.0
0,520.0,536.0,581.0,18.0,37.0,92.0,505.0,513.0,489.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,520.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,536.0,536.0,536.0,524.0,524.0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,527.0,527.0,581.0,581.0,581.0,576.0,576.0,576.0,576.0,532.0,532.0,532.0,532.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,489.0,489.0,512.9111111111112,523.7555555555556,526.6444444444444,513.0,527.0,489.0
0,520.0,535.0,576.0,18.0,37.0,92.0,510.0,513.0,489.0,510.0,510.0,510.0,520.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,524.0,524.0,524.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,527.0,527.0,527.0,527.0,535.0,535.0,576.0,576.0,576.0,532.0,532.0,532.0,532.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,489.0,489.0,489.0,489.0,514.0,514.0,512.7333333333333,525.3555555555556,524.8666666666667,513.0,535.0,514.0
0,520.0,535.0,532.0,18.0,37.0,92.0,510.0,513.0,489.0,520.0,520.0,520.0,520.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,527.0,527.0,527.0,527.0,535.0,535.0,535.0,527.0,527.0,532.0,532.0,532.0,532.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,489.0,489.0,489.0,489.0,514.0,514.0,514.0,523.0,523.0,512.9777777777778,526.4666666666667,525.4666666666667,514.0,527.0,523.0
0,523.0,550.0,536.0,18.0,37.0,92.0,510.0,513.0,489.0,520.0,520.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,523.0,523.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,527.0,527.0,527.0,527.0,535.0,535.0,535.0,527.0,527.0,550.0,550.0,532.0,532.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,489.0,489.0,489.0,489.0,514.0,514.0,514.0,523.0,523.0,536.0,536.0,513.5555555555555,528.1111111111111,526.5777777777778,523.0,550.0,536.0
0,523.0,550.0,581.0,18.0,37.0,92.0,505.0,513.0,489.0,510.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,523.0,523.0,523.0,523.0,523.0,505.0,513.0,513.0,513.0,513.0,513.0,527.0,527.0,527.0,527.0,535.0,535.0,535.0,527.0,527.0,550.0,550.0,550.0,550.0,550.0,536.0,511.0,511.0,511.0,511.0,511.0,489.0,489.0,489.0,489.0,514.0,514.0,514.0,523.0,523.0,536.0,536.0,536.0,536.0,536.0,581.0,514.1111111111111,530.1555555555556,531.2666666666667,505.0,536.0,581.0
0,523.0,550.0,581.0,18.0,37.0,92.0,505.0,513.0,489.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,523.0,523.0,523.0,523.0,523.0,505.0,505.0,505.0,510.0,510.0,513.0,527.0,527.0,527.0,527.0,535.0,535.0,535.0,527.0,527.0,550.0,550.0,550.0,550.0,550.0,536.0,536.0,536.0,524.0,524.0,511.0,489.0,489.0,489.0,489.0,514.0,514.0,514.0,523.0,523.0,536.0,536.0,536.0,536.0,536.0,581.0,581.0,581.0,576.0,576.0,513.6222222222223,529.7111111111111,537.0,510.0,524.0,576.0
