,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2
0,486.0,1022.0,477.0,502.0,486.0,486.0,486.0,486.0,492.0,492.0,492.0,514.0,514.0,514.0,514.0,503.0,503.0,501.0,501.0,501.0,501.0,496.0,496.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,499.0,517.0,517.0,517.0,517.0,477.0,477.0,477.0,492.0,492.0,492.0,492.0,482.0,482.0,500.0,500.0,500.0,500.0,499.0,499.0,496.0,1022.0,499.0,500.8888888888889,557.7333333333333,502.4888888888889,34.0,1022.0,67.0,514.0,1022.0,517.0
0,492.0,1022.0,477.0,492.0,492.0,492.0,514.0,514.0,514.0,514.0,503.0,503.0,501.0,501.0,501.0,501.0,496.0,496.0,496.0,496.0,496.0,506.0,506.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,477.0,477.0,477.0,492.0,492.0,492.0,492.0,482.0,482.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,499.0,499.0,502.0,502.0,506.0,1022.0,502.0,501.02222222222224,671.2888888888889,500.8222222222222,34.0,1022.0,67.0,514.0,1022.0,502.0
0,496.0,1022.0,482.0,514.0,514.0,503.0,503.0,501.0,501.0,501.0,501.0,496.0,496.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,492.0,492.0,482.0,482.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,499.0,499.0,502.0,502.0,502.0,502.0,502.0,486.0,486.0,506.0,1022.0,486.0,501.24444444444447,784.8444444444444,498.55555555555554,34.0,1022.0,50.0,514.0,1022.0,502.0
0,496.0,1022.0,482.0,503.0,501.0,501.0,501.0,501.0,496.0,496.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,518.0,518.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,482.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,499.0,499.0,502.0,502.0,502.0,502.0,502.0,486.0,486.0,486.0,532.0,532.0,518.0,1022.0,532.0,501.1777777777778,852.9777777777778,498.97777777777776,32.0,1022.0,55.0,518.0,1022.0,532.0
0,496.0,1022.0,486.0,501.0,496.0,496.0,496.0,496.0,496.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,518.0,518.0,518.0,518.0,515.0,515.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,500.0,499.0,499.0,499.0,499.0,499.0,502.0,502.0,502.0,502.0,502.0,486.0,486.0,486.0,532.0,532.0,532.0,532.0,538.0,538.0,515.0,1022.0,538.0,502.8222222222222,943.8222222222222,503.5111111111111,32.0,1022.0,61.0,518.0,1022.0,538.0
0,496.0,215.0,486.0,496.0,496.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,518.0,518.0,518.0,518.0,515.0,515.0,515.0,515.0,510.0,510.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,215.0,215.0,499.0,499.0,502.0,502.0,502.0,502.0,502.0,486.0,486.0,486.0,532.0,532.0,532.0,532.0,538.0,538.0,538.0,538.0,519.0,519.0,510.0,215.0,519.0,503.9111111111111,986.1333333333333,504.6,32.0,807.0,61.0,518.0,1022.0,538.0
0,496.0,0.0,486.0,506.0,506.0,506.0,506.0,518.0,518.0,518.0,518.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,510.0,510.0,510.0,496.0,496.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,215.0,215.0,215.0,215.0,215.0,215.0,0.0,0.0,502.0,486.0,486.0,486.0,532.0,532.0,532.0,532.0,538.0,538.0,538.0,538.0,519.0,519.0,519.0,519.0,519.0,519.0,513.0,513.0,496.0,0.0,513.0,504.7111111111111,868.9777777777778,506.6,32.0,1022.0,61.0,518.0,1022.0,538.0
0,496.0,0.0,493.0,518.0,518.0,518.0,518.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,497.0,497.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,215.0,215.0,215.0,215.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,532.0,532.0,532.0,532.0,538.0,538.0,538.0,538.0,519.0,519.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,513.0,493.0,493.0,497.0,0.0,493.0,505.5111111111111,778.1333333333333,506.24444444444447,26.0,1022.0,61.0,518.0,1022.0,538.0
0,495.0,0.0,488.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,497.0,497.0,497.0,497.0,495.0,495.0,1022.0,1022.0,1022.0,1022.0,215.0,215.0,215.0,215.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,538.0,538.0,538.0,519.0,519.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,513.0,493.0,493.0,493.0,493.0,488.0,488.0,495.0,0.0,488.0,504.8888888888889,687.2888888888889,506.77777777777777,23.0,1022.0,56.0,515.0,1022.0,538.0
0,495.0,0.0,475.0,515.0,510.0,510.0,510.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,497.0,497.0,497.0,497.0,495.0,495.0,495.0,495.0,511.0,1022.0,215.0,215.0,215.0,215.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.0,519.0,519.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,513.0,493.0,493.0,493.0,493.0,488.0,488.0,488.0,488.0,475.0,511.0,0.0,475.0,504.22222222222223,619.1555555555556,506.44444444444446,23.0,1022.0,63.0,515.0,1022.0,538.0
0,477.0,0.0,451.0,510.0,510.0,510.0,496.0,496.0,496.0,496.0,497.0,497.0,497.0,497.0,495.0,495.0,495.0,495.0,511.0,511.0,511.0,477.0,477.0,215.0,215.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,519.0,519.0,513.0,513.0,513.0,513.0,493.0,493.0,493.0,493.0,488.0,488.0,488.0,488.0,475.0,475.0,475.0,451.0,451.0,477.0,0.0,451.0,503.55555555555554,528.3111111111111,503.55555555555554,41.0,1022.0,87.0,511.0,215.0,519.0
0,477.0,0.0,451.0,496.0,496.0,496.0,497.0,497.0,497.0,497.0,495.0,495.0,495.0,495.0,511.0,511.0,511.0,477.0,477.0,477.0,477.0,502.0,502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,513.0,513.0,493.0,493.0,493.0,493.0,488.0,488.0,488.0,488.0,475.0,475.0,475.0,451.0,451.0,451.0,451.0,458.0,458.0,502.0,0.0,458.0,502.8666666666667,437.46666666666664,499.5777777777778,41.0,1022.0,87.0,511.0,0.0,513.0
0,477.0,0.0,451.0,497.0,497.0,497.0,495.0,495.0,495.0,495.0,511.0,511.0,511.0,477.0,477.0,477.0,477.0,502.0,502.0,502.0,502.0,517.0,517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,493.0,493.0,488.0,488.0,488.0,488.0,475.0,475.0,475.0,451.0,451.0,451.0,451.0,458.0,458.0,458.0,458.0,479.0,479.0,517.0,0.0,479.0,503.6222222222222,346.6222222222222,496.73333333333335,41.0,1022.0,87.0,517.0,0.0,493.0
0,477.0,0.0,451.0,495.0,495.0,495.0,511.0,511.0,511.0,477.0,477.0,477.0,477.0,502.0,502.0,502.0,502.0,517.0,517.0,517.0,517.0,498.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,488.0,488.0,475.0,475.0,475.0,451.0,451.0,451.0,451.0,458.0,458.0,458.0,458.0,479.0,479.0,479.0,479.0,469.0,469.0,498.0,0.0,469.0,503.75555555555553,255.77777777777777,494.6,41.0,1022.0,87.0,517.0,0.0,488.0
0,477.0,0.0,451.0,511.0,511.0,477.0,477.0,477.0,477.0,502.0,502.0,502.0,502.0,517.0,517.0,517.0,517.0,498.0,498.0,498.0,498.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,475.0,475.0,451.0,451.0,451.0,451.0,458.0,458.0,458.0,458.0,479.0,479.0,479.0,479.0,469.0,469.0,469.0,469.0,467.0,467.0,522.0,0.0,467.0,503.5777777777778,164.93333333333334,490.9555555555556,45.0,1022.0,87.0,522.0,0.0,479.0
0,477.0,0.0,451.0,477.0,477.0,502.0,502.0,502.0,502.0,517.0,517.0,517.0,517.0,498.0,498.0,498.0,498.0,522.0,522.0,522.0,522.0,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,230.0,451.0,451.0,458.0,458.0,458.0,458.0,479.0,479.0,479.0,479.0,469.0,469.0,469.0,469.0,467.0,467.0,467.0,467.0,454.0,454.0,509.0,230.0,454.0,503.4888888888889,84.31111111111112,484.3333333333333,45.0,1022.0,87.0,522.0,230.0,479.0
0,498.0,0.0,454.0,502.0,502.0,502.0,517.0,517.0,517.0,517.0,498.0,498.0,498.0,498.0,522.0,522.0,522.0,522.0,509.0,509.0,509.0,509.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,230.0,230.0,230.0,1022.0,458.0,458.0,458.0,479.0,479.0,479.0,479.0,469.0,469.0,469.0,469.0,467.0,467.0,467.0,467.0,454.0,454.0,454.0,454.0,470.0,522.0,1022.0,470.0,503.4888888888889,67.04444444444445,479.5111111111111,45.0,1022.0,68.0,522.0,1022.0,479.0
0,498.0,0.0,454.0,517.0,517.0,517.0,517.0,498.0,498.0,498.0,498.0,522.0,522.0,522.0,522.0,509.0,509.0,509.0,509.0,522.0,522.0,522.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,230.0,230.0,230.0,1022.0,1022.0,1022.0,1022.0,479.0,479.0,479.0,479.0,469.0,469.0,469.0,469.0,467.0,467.0,467.0,467.0,454.0,454.0,454.0,454.0,470.0,470.0,470.0,520.0,500.0,1022.0,520.0,503.8,120.84444444444445,477.35555555555555,45.0,1022.0,69.0,522.0,1022.0,520.0
0,463.0,0.0,454.0,517.0,498.0,498.0,498.0,498.0,522.0,522.0,522.0,522.0,509.0,509.0,509.0,509.0,522.0,522.0,522.0,500.0,500.0,500.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,230.0,230.0,230.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,479.0,469.0,469.0,469.0,469.0,467.0,467.0,467.0,467.0,454.0,454.0,454.0,454.0,470.0,470.0,470.0,520.0,520.0,520.0,474.0,463.0,1022.0,474.0,502.6222222222222,179.42222222222222,476.53333333333336,59.0,1022.0,69.0,522.0,1022.0,520.0
0,463.0,0.0,454.0,498.0,522.0,522.0,522.0,522.0,509.0,509.0,509.0,509.0,522.0,522.0,522.0,500.0,500.0,500.0,463.0,463.0,463.0,463.0,505.0,0.0,0.0,0.0,0.0,0.0,230.0,230.0,230.0,230.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,469.0,467.0,467.0,467.0,467.0,454.0,454.0,454.0,454.0,470.0,470.0,470.0,520.0,520.0,520.0,474.0,474.0,474.0,474.0,513.0,505.0,1022.0,513.0,500.6,270.26666666666665,474.3777777777778,59.0,1022.0,69.0,522.0,1022.0,520.0
0,463.0,0.0,454.0,522.0,522.0,509.0,509.0,509.0,509.0,522.0,522.0,522.0,500.0,500.0,500.0,463.0,463.0,463.0,463.0,505.0,505.0,505.0,527.0,0.0,0.0,230.0,230.0,230.0,230.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,467.0,467.0,454.0,454.0,454.0,454.0,470.0,470.0,470.0,520.0,520.0,520.0,474.0,474.0,474.0,474.0,513.0,513.0,513.0,548.0,527.0,1022.0,548.0,501.6222222222222,338.4,476.4888888888889,64.0,1022.0,97.0,527.0,1022.0,548.0
0,463.0,230.0,454.0,509.0,509.0,522.0,522.0,522.0,500.0,500.0,500.0,463.0,463.0,463.0,463.0,505.0,505.0,505.0,527.0,527.0,527.0,510.0,510.0,230.0,230.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,454.0,454.0,470.0,470.0,470.0,520.0,520.0,520.0,474.0,474.0,474.0,474.0,513.0,513.0,513.0,548.0,548.0,548.0,515.0,515.0,510.0,1022.0,515.0,503.7111111111111,429.24444444444447,480.35555555555555,64.0,1022.0,97.0,527.0,1022.0,548.0
0,463.0,1022.0,470.0,522.0,522.0,500.0,500.0,500.0,463.0,463.0,463.0,463.0,505.0,505.0,505.0,527.0,527.0,527.0,510.0,510.0,510.0,510.0,500.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,470.0,470.0,520.0,520.0,520.0,474.0,474.0,474.0,474.0,513.0,513.0,513.0,548.0,548.0,548.0,515.0,515.0,515.0,515.0,485.0,500.0,1022.0,485.0,503.4222222222222,497.3777777777778,482.35555555555555,64.0,1022.0,97.0,527.0,1022.0,548.0
0,463.0,1022.0,470.0,500.0,463.0,463.0,463.0,463.0,505.0,505.0,505.0,527.0,527.0,527.0,510.0,510.0,510.0,510.0,500.0,500.0,500.0,494.0,494.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,520.0,474.0,474.0,474.0,474.0,513.0,513.0,513.0,548.0,548.0,548.0,515.0,515.0,515.0,515.0,485.0,485.0,485.0,470.0,470.0,494.0,1022.0,470.0,505.2,588.2222222222222,484.7111111111111,64.0,1022.0,94.0,527.0,1022.0,548.0
0,463.0,1022.0,470.0,463.0,505.0,505.0,505.0,527.0,527.0,527.0,510.0,510.0,510.0,510.0,500.0,500.0,500.0,494.0,494.0,494.0,494.0,506.0,506.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,474.0,513.0,513.0,513.0,548.0,548.0,548.0,515.0,515.0,515.0,515.0,485.0,485.0,485.0,470.0,470.0,470.0,470.0,534.0,534.0,506.0,1022.0,534.0,505.02222222222224,679.0666666666667,488.6222222222222,64.0,1022.0,94.0,527.0,1022.0,548.0
0,478.0,1022.0,470.0,527.0,527.0,510.0,510.0,510.0,510.0,500.0,500.0,500.0,494.0,494.0,494.0,494.0,506.0,506.0,506.0,506.0,506.0,478.0,478.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,548.0,548.0,515.0,515.0,515.0,515.0,485.0,485.0,485.0,470.0,470.0,470.0,470.0,534.0,534.0,534.0,534.0,534.0,503.0,503.0,478.0,1022.0,503.0,502.97777777777776,792.6222222222223,493.5777777777778,64.0,1022.0,94.0,527.0,1022.0,548.0
0,478.0,1022.0,470.0,510.0,510.0,510.0,500.0,500.0,500.0,494.0,494.0,494.0,494.0,506.0,506.0,506.0,506.0,506.0,478.0,478.0,478.0,478.0,494.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,515.0,515.0,515.0,485.0,485.0,485.0,470.0,470.0,470.0,470.0,534.0,534.0,534.0,534.0,534.0,503.0,503.0,503.0,503.0,518.0,494.0,1022.0,518.0,502.0,860.7555555555556,496.1777777777778,64.0,1022.0,94.0,510.0,1022.0,534.0
0,478.0,1022.0,470.0,500.0,500.0,494.0,494.0,494.0,494.0,506.0,506.0,506.0,506.0,506.0,478.0,478.0,478.0,478.0,494.0,494.0,494.0,494.0,531.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,485.0,485.0,470.0,470.0,470.0,470.0,534.0,534.0,534.0,534.0,534.0,503.0,503.0,503.0,503.0,518.0,518.0,518.0,518.0,571.0,531.0,1022.0,571.0,500.3333333333333,951.6,501.8888888888889,68.0,792.0,117.0,531.0,1022.0,571.0
0,478.0,1.0,470.0,494.0,494.0,506.0,506.0,506.0,506.0,506.0,478.0,478.0,478.0,478.0,494.0,494.0,494.0,494.0,531.0,531.0,531.0,531.0,519.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1.0,470.0,470.0,534.0,534.0,534.0,534.0,534.0,503.0,503.0,503.0,503.0,518.0,518.0,518.0,518.0,571.0,571.0,571.0,571.0,488.0,519.0,1.0,488.0,502.02222222222224,999.3111111111111,510.44444444444446,68.0,1021.0,101.0,531.0,1022.0,571.0
0,478.0,0.0,473.0,506.0,506.0,506.0,478.0,478.0,478.0,478.0,494.0,494.0,494.0,494.0,531.0,531.0,531.0,531.0,519.0,519.0,519.0,519.0,508.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1.0,1.0,1.0,1.0,0.0,534.0,534.0,534.0,503.0,503.0,503.0,503.0,518.0,518.0,518.0,518.0,571.0,571.0,571.0,571.0,488.0,488.0,488.0,488.0,473.0,508.0,0.0,473.0,502.0,908.5333333333333,510.6,68.0,1022.0,101.0,531.0,1022.0,571.0
0,478.0,0.0,461.0,478.0,478.0,494.0,494.0,494.0,494.0,531.0,531.0,531.0,531.0,519.0,519.0,519.0,519.0,508.0,508.0,508.0,508.0,510.0,510.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,503.0,518.0,518.0,518.0,518.0,571.0,571.0,571.0,571.0,488.0,488.0,488.0,488.0,473.0,473.0,473.0,473.0,461.0,461.0,510.0,0.0,461.0,505.44444444444446,794.9777777777778,507.9111111111111,68.0,1022.0,110.0,531.0,1022.0,571.0
0,494.0,0.0,461.0,494.0,494.0,494.0,531.0,531.0,531.0,531.0,519.0,519.0,519.0,519.0,508.0,508.0,508.0,508.0,510.0,510.0,504.0,504.0,504.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0,518.0,518.0,571.0,571.0,571.0,571.0,488.0,488.0,488.0,488.0,473.0,473.0,473.0,473.0,461.0,461.0,574.0,574.0,574.0,504.0,0.0,574.0,506.44444444444446,726.8444444444444,510.3333333333333,53.0,1022.0,113.0,531.0,1022.0,574.0
0,504.0,0.0,461.0,531.0,531.0,519.0,519.0,519.0,519.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,1022.0,1022.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,571.0,488.0,488.0,488.0,488.0,473.0,473.0,473.0,473.0,461.0,461.0,461.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,504.0,0.0,574.0,504.75555555555553,613.2888888888889,514.7333333333333,53.0,1022.0,113.0,531.0,1022.0,574.0
0,504.0,0.0,461.0,519.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,541.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,473.0,473.0,473.0,473.0,461.0,461.0,461.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,521.0,521.0,521.0,521.0,562.0,541.0,0.0,562.0,505.44444444444446,499.73333333333335,517.6444444444444,63.0,1022.0,113.0,541.0,1.0,574.0
0,498.0,0.0,461.0,508.0,510.0,510.0,510.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,541.0,541.0,541.0,498.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,461.0,461.0,461.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,521.0,521.0,521.0,521.0,562.0,562.0,562.0,529.0,529.0,498.0,0.0,529.0,507.5777777777778,408.8888888888889,524.0222222222222,63.0,1022.0,113.0,541.0,0.0,574.0
0,498.0,0.0,521.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,541.0,541.0,541.0,498.0,498.0,498.0,498.0,505.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,521.0,521.0,521.0,521.0,562.0,562.0,562.0,529.0,529.0,529.0,529.0,536.0,536.0,505.0,1.0,536.0,507.44444444444446,318.0888888888889,525.3111111111111,63.0,1022.0,113.0,541.0,1.0,574.0
0,498.0,0.0,521.0,504.0,504.0,504.0,505.0,505.0,505.0,505.0,541.0,541.0,541.0,498.0,498.0,498.0,498.0,505.0,505.0,505.0,505.0,537.0,537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,574.0,574.0,574.0,521.0,521.0,521.0,521.0,562.0,562.0,562.0,529.0,529.0,529.0,529.0,536.0,536.0,536.0,536.0,572.0,572.0,537.0,0.0,572.0,510.02222222222224,227.2888888888889,528.4666666666667,63.0,1022.0,113.0,541.0,1.0,574.0
0,482.0,0.0,521.0,505.0,505.0,505.0,541.0,541.0,541.0,498.0,498.0,498.0,498.0,505.0,505.0,505.0,505.0,537.0,537.0,537.0,537.0,482.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,521.0,521.0,562.0,562.0,562.0,529.0,529.0,529.0,529.0,536.0,536.0,536.0,536.0,572.0,572.0,572.0,572.0,633.0,633.0,482.0,0.0,633.0,512.1111111111111,136.44444444444446,536.6444444444444,59.0,1022.0,172.0,541.0,1.0,633.0
0,482.0,0.0,529.0,541.0,541.0,498.0,498.0,498.0,498.0,505.0,505.0,505.0,505.0,537.0,537.0,537.0,537.0,482.0,482.0,482.0,482.0,497.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1022.0,562.0,562.0,529.0,529.0,529.0,529.0,536.0,536.0,536.0,536.0,572.0,572.0,572.0,572.0,633.0,633.0,633.0,633.0,603.0,603.0,497.0,1022.0,603.0,510.06666666666666,91.02222222222223,543.1777777777778,59.0,1022.0,172.0,541.0,1022.0,633.0
0,482.0,0.0,529.0,498.0,498.0,498.0,505.0,505.0,505.0,505.0,537.0,537.0,537.0,537.0,482.0,482.0,482.0,482.0,497.0,497.0,497.0,500.0,500.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1022.0,1022.0,1021.0,1021.0,529.0,529.0,529.0,536.0,536.0,536.0,536.0,572.0,572.0,572.0,572.0,633.0,633.0,633.0,633.0,603.0,603.0,603.0,633.0,633.0,500.0,1021.0,633.0,508.2,113.66666666666667,548.4888888888889,59.0,1022.0,172.0,537.0,1022.0,633.0
