,unixtime,emg0,emg1,emg2,emg0_ampl,emg1_ampl,emg2_ampl,emg0_med,emg1_med
320,1555416526.3995643,500.0,380.0,387.0,105.0,290.0,779.0,510.6,521.8
321,1555416526.4756317,492.0,448.0,418.0,105.0,290.0,775.0,510.4,516.8
322,1555416526.5622883,472.0,399.0,389.0,115.0,290.0,634.0,509.7,509.95
323,1555416526.6415493,499.0,401.0,371.0,115.0,290.0,650.0,509.45,502.25
324,1555416526.7216723,488.0,410.0,461.0,66.0,290.0,650.0,504.5,489.7
325,1555416526.808122,494.0,473.0,496.0,66.0,290.0,650.0,504.15,487.75
326,1555416526.8822577,531.0,433.0,420.0,66.0,290.0,650.0,504.3,483.0
327,1555416526.9606702,503.0,461.0,371.0,66.0,290.0,650.0,503.75,482.45
328,1555416527.0492926,499.0,553.0,464.0,65.0,290.0,463.0,501.8,477.55
329,1555416527.125792,520.0,513.0,523.0,59.0,290.0,454.0,500.95,477.6
330,1555416527.2038438,502.0,527.0,496.0,59.0,290.0,454.0,500.3,478.35
331,1555416527.2773476,524.0,423.0,512.0,59.0,192.0,454.0,501.3,466.0
332,1555416527.3475585,506.0,453.0,416.0,59.0,173.0,454.0,501.0,460.05
333,1555416527.42368,512.0,563.0,486.0,59.0,183.0,454.0,501.25,463.85
334,1555416527.4968696,521.0,421.0,504.0,59.0,183.0,454.0,502.7,458.05
335,1555416527.5695562,540.0,573.0,464.0,68.0,193.0,257.0,504.1,461.45
336,1555416527.6422951,515.0,543.0,447.0,68.0,193.0,163.0,504.5,465.6
337,1555416527.7262301,503.0,453.0,505.0,68.0,193.0,163.0,504.95,466.15
338,1555416527.8077247,503.0,482.0,521.0,68.0,193.0,152.0,505.3,466.05
339,1555416527.892111,504.0,498.0,515.0,68.0,193.0,152.0,506.4,470.35
340,1555416527.9709644,497.0,491.0,488.0,68.0,174.0,152.0,506.25,475.9
341,1555416528.0570807,546.0,699.0,516.0,74.0,300.0,152.0,508.95,488.45
342,1555416528.1422858,508.0,535.0,452.0,58.0,298.0,152.0,510.75,495.25
343,1555416528.2241359,500.0,539.0,506.0,58.0,289.0,152.0,510.8,502.15
344,1555416528.3168056,505.0,524.0,470.0,52.0,278.0,152.0,511.65,507.85
345,1555416528.3944478,506.0,541.0,456.0,49.0,278.0,152.0,512.25,511.25
346,1555416528.4758594,518.0,560.0,557.0,49.0,278.0,186.0,511.6,517.6
347,1555416528.5554597,504.0,515.0,478.0,49.0,278.0,141.0,511.65,520.3
348,1555416528.6468427,504.0,604.0,532.0,49.0,278.0,141.0,511.9,522.85
349,1555416528.7219253,515.0,519.0,468.0,49.0,278.0,141.0,511.65,523.15
350,1555416528.8135784,506.0,492.0,483.0,49.0,278.0,141.0,511.85,521.4
351,1555416528.8997054,499.0,477.0,485.0,49.0,278.0,141.0,510.6,524.1
352,1555416528.9827747,504.0,403.0,473.0,49.0,296.0,110.0,510.5,521.6
353,1555416529.0729287,495.0,499.0,439.0,51.0,296.0,118.0,509.65,518.4
354,1555416529.156179,511.0,566.0,469.0,51.0,296.0,118.0,509.15,525.65
355,1555416529.2521799,538.0,522.0,429.0,51.0,296.0,128.0,509.05,523.1
356,1555416529.3413675,524.0,595.0,517.0,51.0,296.0,128.0,509.5,525.7
357,1555416529.4224236,523.0,474.0,518.0,51.0,296.0,128.0,510.5,526.75
358,1555416529.5337574,539.0,492.0,508.0,51.0,296.0,128.0,512.3,527.25
359,1555416529.610789,505.0,494.0,534.0,51.0,296.0,128.0,512.35,527.05
360,1555416529.6957116,525.0,490.0,470.0,51.0,296.0,128.0,513.75,527.0
361,1555416529.7748153,496.0,466.0,440.0,44.0,201.0,128.0,511.25,515.35
362,1555416529.8687837,512.0,558.0,543.0,44.0,201.0,128.0,511.45,516.5
363,1555416529.95283,493.0,469.0,519.0,46.0,201.0,128.0,511.1,513.0
364,1555416530.0304863,486.0,471.0,460.0,53.0,201.0,128.0,510.15,510.35
365,1555416530.1051042,480.0,400.0,483.0,59.0,204.0,128.0,508.85,503.3
366,1555416530.1750367,461.0,453.0,488.0,78.0,204.0,114.0,506.0,497.95
367,1555416530.2699363,514.0,600.0,712.0,78.0,204.0,283.0,506.5,502.2
368,1555416530.3429444,493.0,517.0,465.0,78.0,200.0,283.0,505.95,497.85
369,1555416530.4233668,499.0,567.0,464.0,78.0,200.0,283.0,505.15,500.25
370,1555416530.513111,525.0,497.0,441.0,78.0,200.0,283.0,506.1,500.5
371,1555416530.5885513,519.0,471.0,432.0,78.0,200.0,283.0,507.1,500.2
372,1555416530.6660097,535.0,493.0,432.0,78.0,200.0,283.0,508.65,504.7
373,1555416530.753744,537.0,391.0,352.0,78.0,209.0,360.0,510.75,499.3
374,1555416530.8352678,496.0,358.0,523.0,78.0,242.0,360.0,510.0,488.9
375,1555416530.9321156,515.0,520.0,631.0,78.0,242.0,360.0,508.85,488.8
376,1555416531.018901,511.0,570.0,603.0,78.0,242.0,360.0,508.2,487.55
377,1555416531.1025252,492.0,491.0,619.0,78.0,242.0,360.0,506.65,488.4
378,1555416531.197369,488.0,555.0,555.0,76.0,242.0,360.0,504.1,491.55
379,1555416531.280717,533.0,436.0,454.0,76.0,242.0,360.0,505.5,488.65
380,1555416531.353026,516.0,483.0,490.0,76.0,242.0,360.0,505.05,488.3
381,1555416531.4375458,495.0,555.0,521.0,76.0,242.0,360.0,505.0,492.75
382,1555416531.5103545,495.0,537.0,521.0,76.0,242.0,360.0,504.15,491.7
383,1555416531.5863926,534.0,548.0,596.0,76.0,242.0,360.0,506.2,495.65
384,1555416531.6640377,513.0,490.0,421.0,76.0,242.0,360.0,507.55,496.6
385,1555416531.74783,528.0,470.0,461.0,76.0,242.0,360.0,509.95,500.1
386,1555416531.8384888,498.0,474.0,456.0,49.0,242.0,360.0,511.8,501.15
387,1555416531.9131896,545.0,604.0,438.0,57.0,246.0,279.0,513.35,501.35
388,1555416531.9903243,510.0,560.0,443.0,57.0,246.0,279.0,514.2,503.5
389,1555416532.0610063,493.0,423.0,376.0,57.0,246.0,279.0,513.9,496.3
390,1555416532.1321824,501.0,533.0,446.0,57.0,246.0,279.0,512.7,498.1
391,1555416532.210767,521.0,525.0,411.0,57.0,246.0,279.0,512.8,500.8
392,1555416532.3052402,551.0,507.0,382.0,63.0,246.0,279.0,513.6,501.5
393,1555416532.389553,530.0,494.0,436.0,63.0,246.0,255.0,513.25,506.65
394,1555416532.4823198,491.0,410.0,346.0,63.0,194.0,285.0,513.0,509.25
395,1555416532.5651343,526.0,491.0,456.0,63.0,194.0,273.0,513.55,507.8
396,1555416532.6416903,523.0,508.0,586.0,63.0,194.0,273.0,514.15,504.7
397,1555416532.7258756,496.0,492.0,586.0,63.0,194.0,250.0,514.35,504.75
398,1555416532.8067153,506.0,415.0,494.0,60.0,194.0,250.0,515.25,497.75
399,1555416532.8869216,561.0,577.0,479.0,70.0,194.0,250.0,516.65,504.8
400,1555416532.9634876,480.0,488.0,473.0,81.0,194.0,250.0,514.85,505.05
401,1555416533.032372,505.0,490.0,513.0,81.0,194.0,250.0,515.35,501.8
402,1555416533.1018617,470.0,466.0,535.0,91.0,194.0,250.0,514.1,498.25
403,1555416533.1763768,554.0,725.0,403.0,91.0,315.0,240.0,515.1,507.1
404,1555416533.2647002,500.0,505.0,491.0,91.0,315.0,240.0,514.45,507.85
405,1555416533.3767023,504.0,446.0,555.0,91.0,315.0,240.0,513.25,506.65
406,1555416533.4554448,502.0,450.0,419.0,91.0,315.0,240.0,513.45,505.45
407,1555416533.5504467,508.0,496.0,393.0,91.0,315.0,240.0,511.6,500.05
408,1555416533.6232862,538.0,616.0,599.0,91.0,315.0,253.0,513.0,502.85
409,1555416533.703003,507.0,472.0,597.0,91.0,315.0,253.0,513.7,505.3
410,1555416533.780927,522.0,503.0,477.0,91.0,315.0,253.0,514.75,503.8
411,1555416533.8496313,507.0,483.0,551.0,91.0,315.0,253.0,514.05,501.7
412,1555416533.922199,506.0,477.0,573.0,91.0,315.0,253.0,511.8,500.2
413,1555416533.9983304,513.0,552.0,532.0,91.0,315.0,253.0,510.95,503.1
414,1555416534.090178,536.0,521.0,453.0,91.0,310.0,206.0,513.2,508.65
415,1555416534.1728613,491.0,446.0,602.0,91.0,310.0,209.0,511.45,506.4
416,1555416534.243395,584.0,580.0,567.0,114.0,310.0,209.0,514.5,510.0
417,1555416534.3169641,525.0,520.0,603.0,114.0,310.0,210.0,515.95,511.4
418,1555416534.3924851,489.0,483.0,603.0,114.0,279.0,210.0,515.1,514.8
419,1555416534.4773598,509.0,466.0,439.0,114.0,279.0,210.0,512.5,509.25
420,1555416534.557538,506.0,533.0,530.0,114.0,279.0,210.0,513.8,511.5
421,1555416534.6486056,494.0,458.0,516.0,114.0,279.0,210.0,513.25,509.9
422,1555416534.7300005,522.0,475.0,514.0,95.0,279.0,210.0,515.85,510.35
423,1555416534.8242903,540.0,482.0,517.0,95.0,170.0,210.0,515.15,498.2
424,1555416534.9109547,514.0,573.0,475.0,95.0,170.0,210.0,515.85,501.6
425,1555416535.0008948,486.0,619.0,478.0,98.0,173.0,210.0,514.95,510.25
426,1555416535.0749903,519.0,524.0,445.0,98.0,173.0,210.0,515.8,513.95
427,1555416535.1773648,581.0,586.0,441.0,98.0,173.0,164.0,519.45,518.45
428,1555416535.2712011,503.0,497.0,527.0,98.0,173.0,164.0,517.7,512.5
429,1555416535.3469074,515.0,577.0,513.0,98.0,173.0,164.0,518.1,517.75
430,1555416535.434981,465.0,509.0,503.0,119.0,173.0,164.0,515.25,518.05
431,1555416535.5053964,497.0,464.0,447.0,119.0,173.0,164.0,514.75,517.1
432,1555416535.5903113,489.0,473.0,467.0,119.0,173.0,164.0,513.9,516.9
433,1555416535.6594543,531.0,511.0,447.0,119.0,173.0,164.0,514.8,514.85
434,1555416535.7287326,494.0,454.0,488.0,119.0,173.0,164.0,512.7,511.5
435,1555416535.809352,498.0,466.0,515.0,119.0,165.0,164.0,513.05,512.5
436,1555416535.8878658,516.0,532.0,508.0,116.0,165.0,164.0,509.65,510.1
437,1555416535.9754238,542.0,597.0,455.0,116.0,165.0,164.0,510.5,513.95
438,1555416536.0529437,486.0,441.0,540.0,116.0,178.0,101.0,510.35,511.85
439,1555416536.1469772,495.0,484.0,523.0,116.0,178.0,99.0,509.65,512.75
440,1555416536.2198262,510.0,598.0,465.0,116.0,178.0,99.0,509.85,516.0
441,1555416536.2899897,497.0,500.0,440.0,116.0,178.0,100.0,510.0,518.1
442,1555416536.3741515,509.0,516.0,415.0,116.0,178.0,125.0,509.35,520.15
443,1555416536.449178,526.0,579.0,454.0,116.0,178.0,125.0,508.65,525.0
444,1555416536.5294888,491.0,475.0,445.0,116.0,178.0,125.0,507.5,520.1
445,1555416536.6002169,510.0,494.0,478.0,116.0,157.0,125.0,508.7,513.85
446,1555416536.6770647,551.0,607.0,422.0,116.0,166.0,125.0,510.3,518.0
447,1555416536.7507892,502.0,461.0,400.0,86.0,166.0,140.0,506.35,511.75
448,1555416536.8245392,495.0,523.0,399.0,86.0,166.0,141.0,505.95,513.05
449,1555416536.9057553,514.0,582.0,362.0,86.0,166.0,178.0,505.9,513.3
450,1555416536.9874406,483.0,481.0,417.0,68.0,166.0,178.0,506.8,511.9
451,1555416537.0618834,522.0,548.0,378.0,68.0,166.0,178.0,508.05,516.1
452,1555416537.145776,511.0,450.0,366.0,68.0,166.0,178.0,509.15,514.95
453,1555416537.2417123,528.0,548.0,466.0,68.0,166.0,178.0,509.0,516.8
454,1555416537.314101,490.0,472.0,404.0,68.0,166.0,178.0,508.8,517.7
455,1555416537.3900995,503.0,498.0,423.0,68.0,166.0,178.0,509.05,519.3
456,1555416537.4707623,503.0,478.0,361.0,68.0,166.0,179.0,508.4,516.6
457,1555416537.5633593,512.0,430.0,500.0,68.0,177.0,179.0,506.9,508.25
458,1555416537.6432748,526.0,563.0,566.0,68.0,177.0,205.0,508.9,514.35
459,1555416537.7146244,471.0,439.0,629.0,80.0,177.0,268.0,507.7,512.1
460,1555416537.7948635,534.0,535.0,693.0,80.0,177.0,332.0,508.9,508.95
461,1555416537.8728683,508.0,535.0,790.0,80.0,177.0,429.0,509.45,510.7
462,1555416537.951945,492.0,418.0,912.0,80.0,189.0,551.0,508.6,505.8
463,1555416538.0309317,490.0,427.0,744.0,80.0,189.0,551.0,506.8,498.2
464,1555416538.105602,551.0,485.0,620.0,80.0,189.0,551.0,509.8,498.7
465,1555416538.1829052,519.0,465.0,679.0,80.0,189.0,551.0,510.25,497.25
466,1555416538.2592993,536.0,502.0,596.0,80.0,164.0,551.0,509.5,492.0
467,1555416538.346678,512.0,543.0,506.0,80.0,164.0,551.0,510.0,496.1
468,1555416538.418608,497.0,603.0,455.0,80.0,185.0,551.0,510.1,500.1
469,1555416538.4906044,525.0,571.0,598.0,80.0,185.0,551.0,510.65,499.55
470,1555416538.576983,520.0,570.0,502.0,80.0,185.0,551.0,512.5,504.0
471,1555416538.65454,537.0,436.0,631.0,80.0,185.0,551.0,513.25,498.4
472,1555416538.743816,499.0,448.0,644.0,80.0,185.0,551.0,512.65,498.3
473,1555416538.8144133,488.0,415.0,686.0,80.0,188.0,551.0,510.65,491.65
474,1555416538.9055035,508.0,441.0,595.0,80.0,188.0,551.0,511.55,490.1
475,1555416538.9785066,500.0,444.0,705.0,80.0,188.0,551.0,511.4,487.4
476,1555416539.0660827,493.0,497.0,748.0,80.0,188.0,457.0,510.9,488.35
477,1555416539.1593378,510.0,451.0,645.0,80.0,188.0,457.0,510.8,489.4
478,1555416539.2375865,533.0,481.0,624.0,80.0,188.0,457.0,511.15,485.3
479,1555416539.323985,490.0,432.0,740.0,63.0,188.0,457.0,512.1,484.95
480,1555416539.3952494,481.0,469.0,731.0,70.0,188.0,457.0,509.45,481.65
481,1555416539.4840784,553.0,573.0,709.0,72.0,188.0,457.0,511.7,483.55
482,1555416539.5659626,523.0,511.0,480.0,72.0,188.0,293.0,513.25,488.2
483,1555416539.6489942,507.0,513.0,446.0,72.0,188.0,302.0,514.1,492.5
484,1555416539.7221959,509.0,532.0,690.0,72.0,188.0,302.0,512.0,494.85
485,1555416539.7948701,480.0,489.0,632.0,73.0,188.0,302.0,510.05,496.05
486,1555416539.8680558,517.0,523.0,652.0,73.0,188.0,302.0,509.1,497.1
487,1555416539.9391172,493.0,498.0,650.0,73.0,188.0,302.0,508.15,494.85
488,1555416540.0167372,518.0,518.0,618.0,73.0,158.0,302.0,509.2,490.6
489,1555416540.1024237,538.0,525.0,562.0,73.0,158.0,302.0,509.85,488.3
490,1555416540.2188485,503.0,496.0,588.0,73.0,158.0,302.0,509.0,484.6
491,1555416540.3122854,498.0,552.0,568.0,73.0,158.0,302.0,507.05,490.4
492,1555416540.3972769,499.0,515.0,628.0,73.0,158.0,302.0,507.05,493.75
493,1555416540.4860277,479.0,433.0,730.0,74.0,141.0,302.0,506.6,494.65
494,1555416540.5822132,495.0,554.0,514.0,74.0,141.0,302.0,505.95,500.3
495,1555416540.6647406,488.0,497.0,544.0,74.0,141.0,302.0,505.35,502.95
496,1555416540.7506034,495.0,535.0,435.0,74.0,141.0,305.0,505.45,504.85
497,1555416540.8533642,504.0,481.0,433.0,74.0,141.0,307.0,505.15,506.35
498,1555416540.9345605,485.0,520.0,494.0,74.0,141.0,307.0,502.75,508.3
499,1555416541.0121255,504.0,514.0,367.0,74.0,140.0,364.0,503.45,512.4
500,1555416541.0886183,501.0,574.0,417.0,74.0,141.0,363.0,504.45,517.65
501,1555416541.1640344,529.0,552.0,531.0,59.0,141.0,363.0,503.25,516.6
502,1555416541.2435691,496.0,589.0,315.0,59.0,156.0,415.0,501.9,520.5
503,1555416541.324662,525.0,582.0,425.0,59.0,156.0,415.0,502.8,523.95
504,1555416541.403618,481.0,486.0,416.0,59.0,156.0,415.0,501.4,521.65
505,1555416541.4895875,474.0,412.0,415.0,64.0,177.0,415.0,501.1,517.8
506,1555416541.5717373,515.0,480.0,420.0,64.0,177.0,415.0,501.0,515.65
507,1555416541.6530354,491.0,465.0,628.0,64.0,177.0,415.0,500.9,514.0
508,1555416541.7525458,515.0,505.0,500.0,64.0,177.0,415.0,500.75,513.35
509,1555416541.8391516,472.0,449.0,416.0,57.0,177.0,415.0,497.45,509.55
510,1555416541.9265676,517.0,487.0,469.0,57.0,177.0,415.0,498.15,509.1
511,1555416542.018431,282.0,597.0,658.0,247.0,185.0,415.0,487.35,511.35
512,1555416542.098754,276.0,617.0,707.0,253.0,205.0,415.0,476.2,516.45
513,1555416542.1757963,388.0,732.0,771.0,253.0,320.0,456.0,471.65,531.4
514,1555416542.2682383,506.0,836.0,842.0,253.0,424.0,527.0,472.2,545.5
515,1555416542.350414,506.0,836.0,842.0,253.0,424.0,527.0,473.1,562.45
516,1555416542.4313715,266.0,343.0,416.0,263.0,493.0,527.0,461.65,552.85
517,1555416542.5109837,234.0,669.0,593.0,295.0,493.0,527.0,448.15,562.25
518,1555416542.597532,194.0,785.0,657.0,335.0,493.0,527.0,433.6,575.5
519,1555416542.6841242,111.0,390.0,766.0,418.0,493.0,527.0,413.95,569.3
520,1555416542.753624,276.0,617.0,707.0,418.0,493.0,527.0,402.7,571.45
521,1555416542.8240523,388.0,732.0,771.0,414.0,493.0,527.0,395.65,580.45
522,1555416542.8922267,506.0,836.0,842.0,414.0,493.0,427.0,396.15,592.8
523,1555416542.962622,543.0,805.0,1021.0,432.0,493.0,606.0,397.05,603.95
524,1555416543.0340304,538.0,694.0,1022.0,432.0,493.0,607.0,399.9,614.35
525,1555416543.1211512,574.0,581.0,1023.0,463.0,493.0,607.0,404.9,622.8
526,1555416543.2119808,807.0,240.0,1022.0,696.0,596.0,607.0,419.5,610.8
527,1555416543.3048997,723.0,329.0,1021.0,696.0,596.0,607.0,431.1,604.0
528,1555416543.3966036,617.0,469.0,686.0,696.0,596.0,607.0,436.2,602.2
529,1555416543.4684484,558.0,526.0,0.0,696.0,596.0,1023.0,440.5,606.05
530,1555416543.5597906,621.0,767.0,0.0,696.0,596.0,1023.0,445.7,620.05
531,1555416543.63767,482.0,886.0,1.0,696.0,646.0,1023.0,455.7,634.5
532,1555416543.7163334,765.0,1021.0,1.0,696.0,781.0,1023.0,480.15,654.7
533,1555416543.8092537,669.0,922.0,0.0,696.0,781.0,1023.0,494.2,664.2
534,1555416543.8934803,707.0,583.0,148.0,696.0,781.0,1023.0,504.25,651.55
535,1555416543.9759204,589.0,822.0,1022.0,696.0,781.0,1023.0,508.4,650.85
536,1555416544.056925,641.0,729.0,1019.0,696.0,781.0,1023.0,527.15,670.15
537,1555416544.127823,515.0,897.0,1005.0,696.0,781.0,1023.0,541.2,681.55
538,1555416544.200829,556.0,924.0,986.0,696.0,781.0,1023.0,559.3,688.5
539,1555416544.2725992,583.0,841.0,1021.0,531.0,781.0,1023.0,582.9,711.05
540,1555416544.362035,598.0,486.0,1022.0,419.0,781.0,1023.0,599.0,704.5
541,1555416544.440779,517.0,113.0,1022.0,325.0,908.0,1023.0,605.45,673.55
542,1555416544.528218,361.0,463.0,1022.0,446.0,908.0,1023.0,598.2,654.9
543,1555416544.6032903,201.0,334.0,807.0,606.0,908.0,1023.0,581.1,631.35
544,1555416544.6804364,224.0,690.0,246.0,606.0,908.0,1023.0,565.4,631.15
545,1555416544.7598054,294.0,870.0,1.0,606.0,908.0,1022.0,551.4,645.6
546,1555416544.8405066,334.0,871.0,0.0,564.0,908.0,1022.0,527.75,677.15
547,1555416544.9197726,549.0,579.0,24.0,564.0,908.0,1022.0,519.05,689.65
548,1555416545.0041285,620.0,161.0,134.0,564.0,908.0,1022.0,519.2,674.25
549,1555416545.0896716,552.0,61.0,241.0,564.0,960.0,1022.0,518.9,651.0
550,1555416545.1677814,563.0,18.0,590.0,564.0,1003.0,1022.0,516.0,613.55
551,1555416545.2428417,626.0,87.0,140.0,564.0,1003.0,1022.0,523.2,573.6
552,1555416545.3287256,570.0,0.0,2.0,506.0,924.0,1022.0,513.45,522.55
553,1555416545.4143133,534.0,1022.0,39.0,506.0,1022.0,1022.0,506.7,527.55
554,1555416545.5026364,481.0,1021.0,136.0,440.0,1022.0,1022.0,495.4,549.45
555,1555416545.5998433,821.0,103.0,0.0,620.0,1022.0,1022.0,507.0,513.5
556,1555416545.6945922,732.0,26.0,0.0,620.0,1022.0,1022.0,511.55,478.35
557,1555416545.7698436,738.0,331.0,2.0,620.0,1022.0,1022.0,522.7,450.05
558,1555416545.846448,724.0,318.0,120.0,620.0,1022.0,1022.0,531.1,419.75
559,1555416545.9292455,693.0,571.0,554.0,620.0,1022.0,1022.0,536.6,406.25
560,1555416546.0116067,561.0,602.0,748.0,620.0,1022.0,1022.0,534.75,412.05
561,1555416546.1046946,180.0,1020.0,948.0,641.0,1022.0,1022.0,517.9,457.4
562,1555416546.1839566,156.0,1020.0,947.0,665.0,1022.0,948.0,507.65,485.25
563,1555416546.27036,262.0,1017.0,669.0,665.0,1022.0,948.0,510.7,519.4
564,1555416546.348392,214.0,842.0,192.0,665.0,1022.0,948.0,510.2,527.0
565,1555416546.434897,298.0,1021.0,243.0,665.0,1022.0,948.0,510.4,534.55
566,1555416546.5129793,274.0,1021.0,158.0,665.0,1022.0,948.0,507.4,542.05
567,1555416546.5926921,363.0,0.0,0.0,665.0,1022.0,948.0,498.1,513.1
568,1555416546.6815455,318.0,402.0,1.0,665.0,1022.0,948.0,483.0,525.15
569,1555416546.7704318,392.0,1023.0,377.0,665.0,1023.0,948.0,475.0,573.25
570,1555416546.8486536,0.0,231.0,925.0,821.0,1023.0,948.0,446.85,583.9
571,1555416546.9188135,190.0,402.0,777.0,821.0,1023.0,948.0,425.05,599.65
572,1555416546.996723,774.0,114.0,636.0,821.0,1023.0,948.0,435.25,605.35
573,1555416547.0744314,851.0,660.0,428.0,851.0,1023.0,948.0,451.1,587.25
574,1555416547.1485114,817.0,1019.0,707.0,851.0,1023.0,948.0,467.9,587.15
575,1555416547.2196934,706.0,801.0,438.0,851.0,1023.0,948.0,462.15,622.05
576,1555416547.2922978,716.0,75.0,463.0,851.0,1023.0,948.0,461.35,624.5
577,1555416547.3612976,840.0,0.0,433.0,851.0,1023.0,948.0,466.45,607.95
578,1555416547.4322174,625.0,3.0,695.0,851.0,1023.0,948.0,461.5,592.2
579,1555416547.5051966,512.0,1.0,731.0,851.0,1023.0,948.0,452.45,563.7
580,1555416547.5812452,531.0,0.0,703.0,851.0,1023.0,948.0,450.95,533.6
581,1555416547.662966,606.0,23.0,383.0,851.0,1023.0,947.0,472.25,483.75
582,1555416547.739929,562.0,7.0,378.0,851.0,1023.0,925.0,492.55,433.1
583,1555416547.8094668,595.0,207.0,563.0,851.0,1023.0,925.0,509.2,392.6
584,1555416547.890658,677.0,286.0,364.0,851.0,1023.0,925.0,532.35,364.8
585,1555416547.9649935,605.0,279.0,590.0,851.0,1023.0,925.0,547.7,327.7
586,1555416548.0426219,514.0,569.0,614.0,851.0,1023.0,925.0,559.7,305.1
587,1555416548.1140256,435.0,550.0,283.0,851.0,1023.0,924.0,563.3,332.6
588,1555416548.1977224,429.0,452.0,420.0,851.0,1023.0,642.0,568.85,335.1
589,1555416548.2786067,523.0,692.0,286.0,851.0,1019.0,642.0,575.4,318.55
590,1555416548.3563807,518.0,679.0,377.0,661.0,1019.0,494.0,601.3,340.95
591,1555416548.4371274,529.0,880.0,301.0,422.0,1019.0,448.0,618.25,364.85
592,1555416548.515887,632.0,935.0,421.0,422.0,1019.0,448.0,611.15,405.9
593,1555416548.6082027,527.0,431.0,359.0,411.0,1019.0,448.0,594.95,394.45
594,1555416548.6853848,469.0,670.0,484.0,411.0,935.0,448.0,577.55,377.0
595,1555416548.7760925,452.0,426.0,588.0,411.0,935.0,448.0,564.85,358.25
596,1555416548.8489363,505.0,338.0,601.0,411.0,935.0,448.0,554.3,371.4
597,1555416548.9209347,499.0,434.0,604.0,248.0,935.0,448.0,537.25,393.1
598,1555416548.9902987,488.0,424.0,456.0,248.0,935.0,448.0,530.4,414.15
599,1555416549.0630338,532.0,606.0,596.0,248.0,935.0,420.0,531.4,444.4
600,1555416549.1424255,556.0,597.0,481.0,248.0,928.0,331.0,532.65,474.25
601,1555416549.221621,644.0,701.0,578.0,248.0,928.0,331.0,534.55,508.15
602,1555416549.298532,691.0,478.0,544.0,262.0,728.0,331.0,541.0,531.7
603,1555416549.3782513,616.0,740.0,415.0,262.0,656.0,331.0,542.05,558.35
604,1555416549.4610913,525.0,660.0,465.0,262.0,656.0,331.0,534.45,577.05
605,1555416549.546861,738.0,497.0,496.0,309.0,597.0,331.0,541.1,587.95
606,1555416549.6343014,634.0,105.0,678.0,309.0,830.0,395.0,547.1,564.75
607,1555416549.7079535,501.0,152.0,526.0,309.0,830.0,392.0,550.4,544.85
608,1555416549.7897685,287.0,17.0,571.0,451.0,918.0,392.0,543.3,523.1
609,1555416549.87521,178.0,14.0,651.0,560.0,921.0,377.0,526.05,489.2
610,1555416549.9515247,111.0,227.0,622.0,627.0,921.0,377.0,505.7,466.6
611,1555416550.030259,234.0,535.0,936.0,627.0,921.0,577.0,490.95,449.35
612,1555416550.1033316,350.0,554.0,789.0,627.0,726.0,577.0,476.85,430.3
613,1555416550.1843786,418.0,380.0,613.0,627.0,726.0,521.0,471.4,427.75
614,1555416550.2602983,407.0,721.0,656.0,627.0,726.0,521.0,468.3,430.3
615,1555416550.3414054,390.0,690.0,751.0,627.0,726.0,521.0,465.2,443.5
616,1555416550.4232447,388.0,339.0,760.0,627.0,726.0,521.0,459.35,443.55
617,1555416550.5018456,254.0,337.0,303.0,627.0,726.0,633.0,447.1,438.7
618,1555416550.5853124,496.0,487.0,1.0,627.0,726.0,935.0,447.5,441.85
619,1555416550.6613476,667.0,727.0,1.0,627.0,726.0,935.0,454.25,447.9
620,1555416550.7310348,661.0,646.0,0.0,627.0,726.0,936.0,459.5,450.35
621,1555416550.8046339,656.0,657.0,385.0,627.0,726.0,936.0,460.1,448.15
622,1555416550.8963163,626.0,574.0,465.0,627.0,726.0,936.0,456.85,452.95
623,1555416550.9776459,671.0,661.0,423.0,627.0,713.0,936.0,459.6,449.0
624,1555416551.064147,647.0,517.0,342.0,627.0,713.0,936.0,465.7,441.85
625,1555416551.1363802,658.0,516.0,351.0,560.0,713.0,936.0,461.7,442.8
626,1555416551.2046716,697.0,710.0,590.0,586.0,713.0,936.0,464.85,473.05
627,1555416551.2775578,686.0,800.0,812.0,586.0,786.0,936.0,474.1,505.45
628,1555416551.3487158,651.0,831.0,984.0,586.0,817.0,984.0,492.3,546.15
629,1555416551.4269936,535.0,486.0,804.0,586.0,604.0,984.0,510.15,569.75
630,1555416551.509821,494.0,342.0,778.0,463.0,494.0,984.0,529.3,575.5
631,1555416551.5900187,496.0,528.0,792.0,443.0,494.0,984.0,542.4,575.15
632,1555416551.6726823,417.0,414.0,717.0,443.0,494.0,984.0,545.75,568.15
633,1555416551.744491,377.0,512.0,808.0,443.0,494.0,984.0,543.7,574.75
634,1555416551.8217354,402.0,474.0,450.0,443.0,494.0,984.0,543.45,562.4
635,1555416551.901297,322.0,309.0,322.0,443.0,522.0,984.0,540.05,543.35
636,1555416551.9767854,247.0,463.0,413.0,450.0,522.0,984.0,533.0,549.55
637,1555416552.05405,345.0,331.0,452.0,450.0,522.0,984.0,537.55,549.25
638,1555416552.1370854,466.0,335.0,388.0,450.0,522.0,984.0,536.05,541.65
639,1555416552.206336,342.0,210.0,442.0,450.0,621.0,984.0,519.8,515.8
640,1555416552.2924778,363.0,27.0,665.0,450.0,804.0,662.0,504.9,484.85
641,1555416552.3686707,432.0,326.0,879.0,450.0,804.0,662.0,493.7,468.3
642,1555416552.45507,544.0,457.0,498.0,450.0,804.0,662.0,489.6,462.45
