,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2,emg_med_0,emg_med_1,emg_med_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_0,emg_1,emg_2,emg_max_0,emg_max_1,emg_max_2
0,50.0,206.0,131.0,483.0,448.0,452.0,507.73333333333335,504.9,501.6333333333333,495.0,495.0,495.0,495.0,495.0,495.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,483.0,483.0,483.0,448.0,448.0,448.0,448.0,448.0,448.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,654.0,654.0,654.0,455.0,455.0,455.0,455.0,455.0,455.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,452.0,452.0,452.0,500,500,500,533.0,654.0,583.0
0,66.0,121.0,131.0,467.0,533.0,452.0,480.0,582.8,491.1,483.0,483.0,483.0,483.0,483.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,654.0,654.0,654.0,654.0,654.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,452.0,452.0,452.0,452.0,452.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,500,500,500,483.0,654.0,504.0
0,58.0,109.0,31.0,501.0,424.0,490.0,498.1666666666667,493.73333333333335,510.76666666666665,501.0,501.0,501.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,525.0,525.0,525.0,498.0,498.0,498.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,424.0,424.0,424.0,500.0,500.0,500.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,490.0,490.0,490.0,500,500,500,525.0,498.0,521.0
0,32.0,60.0,61.0,493.0,424.0,490.0,509.8,459.73333333333335,518.6,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,500,500,500,525.0,484.0,551.0
0,34.0,137.0,177.0,493.0,484.0,394.0,501.8666666666667,534.0333333333333,512.4666666666667,493.0,493.0,493.0,493.0,493.0,493.0,493.0,527.0,527.0,527.0,527.0,527.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,484.0,484.0,484.0,484.0,484.0,484.0,484.0,565.0,565.0,565.0,565.0,565.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,621.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,571.0,571.0,571.0,571.0,571.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,394.0,500,500,500,527.0,621.0,571.0
0,19.0,100.0,64.0,520.0,521.0,447.0,517.1,572.0,434.4,520.0,520.0,520.0,520.0,520.0,520.0,520.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,458.0,458.0,458.0,458.0,458.0,458.0,458.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,500,500,500,524.0,591.0,458.0
0,12.0,100.0,79.0,524.0,439.0,447.0,524.8,525.1333333333333,492.26666666666665,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,536.0,536.0,521.0,521.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,439.0,439.0,447.0,447.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,494.0,494.0,500,500,500,536.0,539.0,526.0
0,105.0,174.0,41.0,431.0,439.0,485.0,502.9,504.53333333333336,495.56666666666666,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,536.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,500,500,500,536.0,613.0,494.0
0,105.0,174.0,39.0,431.0,452.0,472.0,456.1,546.9,490.1,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,474.0,474.0,474.0,474.0,474.0,456.0,456.0,456.0,456.0,456.0,456.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,613.0,452.0,452.0,452.0,452.0,452.0,452.0,506.0,506.0,506.0,506.0,506.0,506.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,511.0,511.0,511.0,511.0,511.0,511.0,472.0,472.0,472.0,472.0,472.0,472.0,500,500,500,474.0,613.0,511.0
0,63.0,87.0,78.0,456.0,419.0,472.0,479.1,474.1,500.6,456.0,456.0,456.0,456.0,456.0,456.0,456.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,419.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,500,500,500,519.0,506.0,550.0
0,30.0,190.0,21.0,489.0,490.0,543.0,501.5,528.2,549.3,489.0,489.0,489.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,490.0,490.0,490.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,564.0,564.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,500,500,500,496.0,609.0,564.0
0,106.0,199.0,95.0,449.0,418.0,469.0,487.1666666666667,594.4333333333333,525.7,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,555.0,555.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,609.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,617.0,418.0,418.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,469.0,469.0,500,500,500,555.0,617.0,543.0
0,106.0,199.0,49.0,506.0,418.0,469.0,523.7333333333333,483.6333333333333,481.3666666666667,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,506.0,506.0,506.0,506.0,506.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,562.0,562.0,562.0,562.0,562.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,518.0,518.0,518.0,518.0,518.0,500,500,500,555.0,562.0,518.0
0,49.0,144.0,53.0,506.0,502.0,518.0,518.9666666666667,526.0,510.6333333333333,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,522.0,500,500,500,530.0,562.0,522.0
0,31.0,37.0,33.0,499.0,502.0,522.0,516.6666666666666,518.0333333333333,524.8333333333334,530.0,530.0,530.0,530.0,530.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,533.0,533.0,533.0,533.0,502.0,502.0,502.0,502.0,502.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,502.0,502.0,502.0,502.0,522.0,522.0,522.0,522.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,526.0,555.0,555.0,555.0,555.0,500,500,500,533.0,539.0,555.0
0,48.0,77.0,88.0,505.0,462.0,469.0,520.6666666666666,487.96666666666664,549.1666666666666,533.0,533.0,533.0,533.0,533.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,547.0,547.0,547.0,502.0,502.0,502.0,502.0,502.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,533.0,533.0,533.0,555.0,555.0,555.0,555.0,555.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,469.0,469.0,469.0,500,500,500,547.0,533.0,557.0
0,42.0,101.0,93.0,505.0,462.0,464.0,525.6,511.96666666666664,500.43333333333334,505.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,511.0,511.0,511.0,511.0,511.0,462.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,563.0,563.0,563.0,563.0,563.0,557.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,464.0,464.0,464.0,464.0,464.0,500,500,500,547.0,563.0,557.0
0,20.0,49.0,40.0,511.0,514.0,464.0,517.6666666666666,545.0333333333333,478.6666666666667,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,500,500,500,531.0,563.0,504.0
0,51.0,96.0,53.0,480.0,489.0,504.0,508.03333333333336,520.5666666666667,527.5666666666667,531.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,514.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,504.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,500,500,500,531.0,585.0,557.0
0,11.0,215.0,10.0,509.0,370.0,557.0,516.7,520.5,560.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,557.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,500,500,500,520.0,585.0,567.0
0,42.0,218.0,32.0,478.0,370.0,538.0,504.3333333333333,445.1333333333333,561.4666666666667,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,493.0,493.0,493.0,493.0,493.0,478.0,478.0,478.0,478.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,370.0,588.0,588.0,588.0,588.0,588.0,543.0,543.0,543.0,543.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,567.0,538.0,538.0,538.0,538.0,538.0,570.0,570.0,570.0,570.0,500,500,500,509.0,588.0,570.0
0,55.0,110.0,16.0,478.0,433.0,570.0,512.8333333333334,473.3333333333333,580.1333333333333,478.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,533.0,543.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,433.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,500,500,500,533.0,543.0,586.0
0,63.0,159.0,107.0,470.0,433.0,479.0,510.0,485.6,551.4,533.0,533.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,470.0,470.0,470.0,470.0,470.0,470.0,433.0,433.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,485.0,592.0,592.0,592.0,592.0,592.0,592.0,586.0,586.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,479.0,479.0,479.0,479.0,479.0,479.0,500,500,500,533.0,592.0,586.0
0,37.0,107.0,78.0,470.0,485.0,475.0,485.8333333333333,548.3666666666667,505.6,507.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,487.0,487.0,487.0,487.0,485.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,559.0,559.0,559.0,559.0,553.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,475.0,475.0,475.0,475.0,500,500,500,507.0,592.0,553.0
0,18.0,93.0,18.0,487.0,466.0,475.0,494.2,521.8,482.2,487.0,487.0,487.0,487.0,487.0,487.0,487.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,559.0,559.0,559.0,559.0,559.0,559.0,559.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,500,500,500,505.0,559.0,493.0
0,129.0,112.0,23.0,464.0,426.0,514.0,538.0666666666667,465.2,510.1,464.0,464.0,464.0,464.0,464.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,538.0,538.0,538.0,538.0,538.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,514.0,514.0,514.0,514.0,514.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,500,500,500,593.0,538.0,516.0
0,90.0,99.0,48.0,503.0,426.0,468.0,554.2666666666667,459.73333333333335,502.4,593.0,593.0,593.0,593.0,593.0,593.0,593.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,503.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,470.0,470.0,470.0,470.0,470.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,495.0,468.0,468.0,468.0,468.0,468.0,500,500,500,593.0,525.0,516.0
0,12.0,73.0,27.0,503.0,452.0,468.0,507.1333333333333,471.3333333333333,479.6,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,470.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,468.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,500,500,500,515.0,470.0,492.0
0,55.0,154.0,114.0,479.0,452.0,492.0,513.6666666666666,511.2,513.0666666666667,515.0,515.0,515.0,515.0,515.0,515.0,515.0,534.0,534.0,534.0,534.0,534.0,534.0,534.0,479.0,479.0,479.0,479.0,479.0,479.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,606.0,606.0,606.0,606.0,606.0,606.0,606.0,570.0,570.0,570.0,570.0,570.0,570.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,494.0,494.0,494.0,494.0,494.0,494.0,500,500,500,534.0,606.0,582.0
0,82.0,74.0,94.0,452.0,532.0,488.0,485.46666666666664,572.2,508.06666666666666,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,479.0,452.0,452.0,452.0,452.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,532.0,532.0,532.0,532.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,488.0,488.0,488.0,488.0,500,500,500,479.0,570.0,494.0
0,50.0,38.0,6.0,452.0,532.0,488.0,470.1,546.0,489.8,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,452.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,488.0,500,500,500,502.0,545.0,488.0
0,39.0,42.0,39.0,502.0,503.0,488.0,520.2,525.4,506.2,502.0,502.0,502.0,502.0,502.0,502.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,545.0,545.0,545.0,545.0,545.0,545.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,488.0,488.0,488.0,488.0,488.0,488.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,500,500,500,541.0,545.0,527.0
0,17.0,87.0,37.0,558.0,590.0,490.0,552.9,563.9,501.1,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,500,500,500,558.0,590.0,490.0
0,68.0,75.0,98.0,490.0,515.0,457.0,533.0666666666667,564.4,489.8666666666667,558.0,558.0,558.0,558.0,558.0,558.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,507.0,507.0,507.0,507.0,507.0,507.0,590.0,590.0,590.0,590.0,590.0,590.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,515.0,548.0,548.0,548.0,548.0,548.0,548.0,490.0,490.0,490.0,490.0,490.0,490.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,457.0,555.0,555.0,555.0,555.0,555.0,555.0,500,500,500,558.0,590.0,555.0
0,55.0,72.0,98.0,507.0,476.0,537.0,514.3,523.3,533.8666666666667,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,548.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,500,500,500,545.0,548.0,555.0
0,11.0,2.0,17.0,545.0,474.0,520.0,548.3,475.4,531.9,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,466.0,466.0,466.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,565.0,565.0,565.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,537.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,500.0,500.0,500.0,500,500,500,556.0,476.0,537.0
0,90.0,91.0,37.0,466.0,474.0,500.0,510.53333333333336,516.9666666666667,511.8666666666667,556.0,556.0,556.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,474.0,474.0,474.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,565.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,520.0,520.0,520.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,500,500,500,556.0,565.0,520.0
0,30.0,165.0,10.0,494.0,400.0,504.0,492.4,492.7,505.4,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,527.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,500,500,500,496.0,527.0,510.0
0,74.0,204.0,138.0,451.0,400.0,393.0,496.53333333333336,474.6666666666667,500.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,525.0,525.0,525.0,525.0,525.0,525.0,525.0,451.0,451.0,451.0,451.0,451.0,451.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,604.0,604.0,604.0,604.0,604.0,604.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,531.0,531.0,531.0,531.0,531.0,531.0,531.0,393.0,393.0,393.0,393.0,393.0,393.0,500,500,500,525.0,604.0,531.0
0,12.0,11.0,104.0,451.0,604.0,393.0,453.8,606.5666666666667,417.26666666666665,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,604.0,615.0,615.0,615.0,615.0,615.0,615.0,615.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,393.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,500,500,500,463.0,615.0,497.0
0,36.0,135.0,20.0,463.0,480.0,497.0,478.6,556.5,505.6666666666667,463.0,463.0,463.0,463.0,463.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,615.0,615.0,615.0,615.0,615.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,497.0,497.0,497.0,497.0,497.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,500,500,500,499.0,615.0,517.0
0,48.0,253.0,152.0,499.0,391.0,468.0,527.4,550.1333333333333,561.9666666666667,499.0,547.0,547.0,547.0,547.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,543.0,480.0,391.0,391.0,391.0,391.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,644.0,517.0,468.0,468.0,468.0,468.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,620.0,500,500,500,547.0,644.0,620.0
0,67.0,239.0,137.0,476.0,405.0,483.0,511.43333333333334,555.9666666666667,556.0,543.0,543.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,644.0,644.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,556.0,405.0,405.0,405.0,405.0,405.0,405.0,405.0,620.0,620.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,561.0,561.0,561.0,561.0,561.0,561.0,561.0,500,500,500,543.0,644.0,620.0
