,emg_0,emg_1,emg_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_max_0,emg_max_1,emg_max_2,emg_min_0,emg_min_1,emg_min_2,emg_med_0,emg_med_1,emg_med_2,emg_ampl_0,emg_ampl_1,emg_ampl_2
0,530.0,444.0,437.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,444.0,444.0,444.0,444.0,444.0,444.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,415.0,437.0,437.0,437.0,437.0,437.0,437.0,530.0,451.0,437.0,530.0,444.0,415.0,530.4333333333333,449.1333333333333,419.0,13.0,14.0,34.0
0,544.0,439.0,408.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,530.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,444.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,544.0,444.0,437.0,530.0,439.0,408.0,534.6666666666666,443.26666666666665,424.4,14.0,12.0,29.0
0,481.0,467.0,401.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,544.0,481.0,481.0,481.0,481.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,439.0,467.0,467.0,467.0,467.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,408.0,401.0,401.0,401.0,401.0,544.0,467.0,408.0,481.0,439.0,401.0,530.9333333333333,444.4,416.73333333333335,63.0,28.0,36.0
0,476.0,475.0,382.0,544.0,544.0,544.0,544.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,481.0,476.0,476.0,476.0,476.0,476.0,476.0,439.0,439.0,439.0,439.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,475.0,475.0,475.0,475.0,475.0,475.0,408.0,408.0,408.0,408.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,401.0,382.0,382.0,382.0,382.0,382.0,382.0,544.0,475.0,408.0,476.0,439.0,382.0,509.4,455.53333333333336,400.46666666666664,68.0,36.0,26.0
0,520.0,461.0,437.0,481.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,467.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,475.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,401.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,382.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,520.0,475.0,437.0,476.0,461.0,382.0,490.2,467.8666666666667,402.03333333333336,68.0,36.0,55.0
0,508.0,469.0,426.0,476.0,476.0,476.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,508.0,508.0,508.0,508.0,508.0,508.0,475.0,475.0,475.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,469.0,469.0,469.0,469.0,469.0,469.0,382.0,382.0,382.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,437.0,426.0,426.0,426.0,426.0,426.0,426.0,520.0,475.0,437.0,476.0,461.0,382.0,498.7,468.4,411.6,44.0,14.0,55.0
0,512.0,449.0,483.0,520.0,520.0,520.0,520.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,512.0,461.0,461.0,461.0,461.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,449.0,449.0,449.0,449.0,449.0,437.0,437.0,437.0,437.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,426.0,483.0,483.0,483.0,483.0,483.0,520.0,469.0,483.0,508.0,449.0,426.0,509.8666666666667,463.3333333333333,435.1333333333333,44.0,26.0,101.0
0,509.0,469.0,441.0,508.0,508.0,508.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,469.0,469.0,469.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,469.0,469.0,469.0,469.0,469.0,426.0,426.0,426.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,441.0,441.0,441.0,441.0,441.0,512.0,469.0,483.0,508.0,449.0,426.0,510.56666666666666,460.46666666666664,452.03333333333336,12.0,20.0,57.0
0,502.0,525.0,515.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,502.0,502.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,525.0,525.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,515.0,515.0,512.0,525.0,515.0,502.0,449.0,441.0,509.56666666666666,464.73333333333335,460.23333333333335,10.0,76.0,89.0
0,501.0,539.0,553.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,502.0,502.0,502.0,502.0,502.0,502.0,501.0,501.0,501.0,501.0,501.0,501.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,469.0,525.0,525.0,525.0,525.0,525.0,525.0,539.0,539.0,539.0,539.0,539.0,539.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,515.0,515.0,515.0,515.0,515.0,515.0,553.0,553.0,553.0,553.0,553.0,553.0,509.0,539.0,553.0,501.0,469.0,441.0,506.73333333333335,489.06666666666666,486.73333333333335,11.0,90.0,112.0
0,513.0,541.0,629.0,502.0,502.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,525.0,525.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,515.0,515.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,513.0,541.0,629.0,501.0,525.0,515.0,506.1666666666667,524.6666666666666,548.2666666666667,12.0,72.0,188.0
0,557.0,599.0,585.0,501.0,501.0,501.0,501.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,557.0,557.0,539.0,539.0,539.0,539.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,599.0,599.0,553.0,553.0,553.0,553.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,629.0,585.0,585.0,557.0,599.0,629.0,501.0,539.0,553.0,510.5,541.6,584.2666666666667,56.0,74.0,114.0
0,472.0,619.0,562.0,513.0,513.0,513.0,513.0,513.0,513.0,557.0,557.0,557.0,557.0,557.0,557.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,541.0,541.0,541.0,541.0,541.0,541.0,599.0,599.0,599.0,599.0,599.0,599.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,629.0,629.0,629.0,629.0,629.0,629.0,585.0,585.0,585.0,585.0,585.0,585.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,557.0,619.0,629.0,472.0,541.0,562.0,510.06666666666666,573.2666666666667,597.2666666666667,85.0,80.0,76.0
0,502.0,582.0,585.0,557.0,557.0,557.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,472.0,502.0,502.0,502.0,599.0,599.0,599.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,619.0,582.0,582.0,582.0,585.0,585.0,585.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,562.0,585.0,585.0,585.0,557.0,619.0,585.0,472.0,582.0,562.0,501.56666666666666,593.1,584.5333333333333,85.0,78.0,67.0
0,502.0,594.0,508.0,472.0,472.0,472.0,472.0,472.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,619.0,619.0,619.0,619.0,619.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,562.0,562.0,562.0,562.0,562.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,502.0,619.0,585.0,472.0,582.0,508.0,489.8333333333333,603.0333333333333,553.7333333333333,85.0,37.0,77.0
0,519.0,539.0,570.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,502.0,519.0,519.0,519.0,519.0,519.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,539.0,539.0,539.0,539.0,539.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,570.0,570.0,570.0,570.0,570.0,519.0,594.0,570.0,502.0,539.0,508.0,501.8333333333333,584.5333333333333,541.7,47.0,80.0,77.0
0,517.0,507.0,550.0,502.0,502.0,502.0,502.0,502.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,517.0,517.0,594.0,594.0,594.0,594.0,594.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,550.0,550.0,519.0,594.0,570.0,502.0,507.0,508.0,510.3666666666667,564.3666666666667,537.6666666666666,17.0,87.0,62.0
0,518.0,516.0,583.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,518.0,518.0,518.0,518.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,516.0,516.0,516.0,516.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,583.0,583.0,583.0,583.0,519.0,539.0,583.0,517.0,507.0,550.0,515.0,539.4666666666667,554.6666666666666,17.0,87.0,75.0
0,521.0,492.0,547.0,517.0,517.0,517.0,517.0,517.0,517.0,517.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,521.0,521.0,521.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,492.0,492.0,492.0,550.0,550.0,550.0,550.0,550.0,550.0,550.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,547.0,547.0,547.0,521.0,516.0,583.0,517.0,492.0,547.0,518.4,519.1666666666666,567.3666666666667,4.0,47.0,36.0
0,506.0,476.0,504.0,518.0,518.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,521.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,516.0,516.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,583.0,583.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,521.0,516.0,583.0,506.0,476.0,504.0,515.2333333333333,496.2,546.3,15.0,40.0,79.0
0,519.0,417.0,506.0,521.0,521.0,521.0,521.0,521.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,519.0,519.0,519.0,492.0,492.0,492.0,492.0,492.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,417.0,417.0,417.0,547.0,547.0,547.0,547.0,547.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,506.0,506.0,506.0,521.0,492.0,547.0,506.0,417.0,504.0,514.2,482.9,532.9,15.0,99.0,79.0
0,516.0,465.0,511.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,516.0,516.0,516.0,516.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,465.0,465.0,465.0,465.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,511.0,511.0,511.0,511.0,519.0,476.0,511.0,506.0,417.0,504.0,513.8,462.0,514.0666666666667,15.0,75.0,43.0
0,539.0,441.0,427.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,539.0,539.0,539.0,539.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,441.0,441.0,441.0,441.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,427.0,427.0,427.0,427.0,539.0,465.0,511.0,516.0,417.0,427.0,516.8666666666667,452.3,496.3666666666667,33.0,59.0,84.0
0,529.0,467.0,431.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,516.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,529.0,529.0,529.0,529.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,467.0,467.0,467.0,467.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,427.0,431.0,431.0,431.0,431.0,539.0,467.0,511.0,516.0,441.0,427.0,524.3333333333334,446.43333333333334,476.3666666666667,33.0,59.0,84.0
0,532.0,471.0,492.0,539.0,539.0,539.0,539.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,529.0,532.0,532.0,532.0,532.0,532.0,532.0,441.0,441.0,441.0,441.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,467.0,471.0,471.0,471.0,471.0,471.0,471.0,427.0,427.0,427.0,427.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,431.0,492.0,492.0,492.0,492.0,492.0,492.0,539.0,471.0,492.0,529.0,441.0,427.0,529.6666666666666,460.46666666666664,458.1333333333333,23.0,30.0,84.0
0,505.0,440.0,462.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,532.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,532.0,471.0,492.0,505.0,440.0,462.0,521.2,458.43333333333334,462.7,27.0,31.0,61.0
0,518.0,420.0,476.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,518.0,518.0,518.0,518.0,518.0,518.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,420.0,420.0,420.0,420.0,420.0,420.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,462.0,476.0,476.0,476.0,476.0,476.0,476.0,518.0,440.0,476.0,505.0,420.0,462.0,514.8,444.26666666666665,472.8,27.0,51.0,30.0
0,518.0,436.0,553.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,420.0,420.0,420.0,420.0,420.0,420.0,420.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,476.0,476.0,476.0,476.0,476.0,476.0,476.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,518.0,436.0,553.0,518.0,420.0,476.0,516.7,428.93333333333334,507.96666666666664,13.0,20.0,91.0
0,494.0,461.0,483.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,518.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,436.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,553.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,518.0,461.0,553.0,494.0,436.0,483.0,511.6,440.0,521.5,24.0,41.0,77.0
0,464.0,489.0,541.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,461.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,483.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,494.0,489.0,541.0,464.0,461.0,483.0,491.4,462.73333333333335,519.0666666666667,54.0,53.0,70.0
0,482.0,500.0,492.0,494.0,494.0,494.0,494.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,464.0,482.0,482.0,482.0,482.0,461.0,461.0,461.0,461.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,500.0,500.0,500.0,500.0,483.0,483.0,483.0,483.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,541.0,492.0,492.0,492.0,492.0,494.0,500.0,541.0,464.0,461.0,483.0,481.2,476.56666666666666,509.73333333333335,54.0,64.0,70.0
0,499.0,577.0,460.0,464.0,464.0,464.0,464.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,482.0,499.0,499.0,499.0,499.0,499.0,499.0,489.0,489.0,489.0,489.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,577.0,577.0,577.0,577.0,577.0,577.0,541.0,541.0,541.0,541.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,460.0,460.0,460.0,460.0,460.0,460.0,499.0,577.0,541.0,464.0,489.0,460.0,479.0,508.4,504.6,35.0,116.0,81.0
0,511.0,643.0,406.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,511.0,643.0,460.0,499.0,577.0,406.0,501.3666666666667,592.7666666666667,441.93333333333334,29.0,143.0,86.0
0,506.0,639.0,256.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,506.0,506.0,506.0,506.0,506.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,639.0,639.0,639.0,639.0,639.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,256.0,256.0,256.0,256.0,256.0,511.0,643.0,406.0,506.0,639.0,256.0,507.3,625.0,405.4,12.0,66.0,204.0
0,507.0,732.0,418.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,643.0,643.0,643.0,643.0,643.0,643.0,643.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,732.0,732.0,732.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,418.0,418.0,418.0,511.0,732.0,418.0,506.0,639.0,256.0,508.93333333333334,650.5666666666667,357.2,5.0,93.0,162.0
0,512.0,820.0,496.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,639.0,639.0,639.0,639.0,639.0,639.0,639.0,732.0,732.0,732.0,732.0,732.0,732.0,732.0,732.0,732.0,820.0,820.0,820.0,820.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,418.0,496.0,496.0,496.0,496.0,512.0,820.0,496.0,506.0,639.0,256.0,508.1,689.0333333333333,369.0,6.0,181.0,240.0
0,514.0,767.0,590.0,507.0,507.0,507.0,507.0,507.0,507.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,514.0,732.0,732.0,732.0,732.0,732.0,732.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,820.0,767.0,767.0,767.0,767.0,767.0,418.0,418.0,418.0,418.0,418.0,418.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,496.0,590.0,590.0,590.0,590.0,590.0,514.0,820.0,590.0,507.0,732.0,418.0,509.46666666666664,745.6333333333333,437.6666666666667,8.0,181.0,334.0
0,490.0,581.0,591.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,820.0,820.0,820.0,820.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,767.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,496.0,496.0,496.0,496.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,514.0,820.0,591.0,490.0,581.0,496.0,506.6333333333333,733.6666666666666,533.3666666666667,24.0,239.0,173.0
0,504.0,725.0,726.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,504.0,504.0,504.0,504.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,725.0,725.0,725.0,725.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,726.0,726.0,726.0,726.0,504.0,725.0,726.0,490.0,581.0,591.0,499.8,663.9666666666667,605.5333333333333,24.0,239.0,230.0
0,514.0,748.0,844.0,490.0,490.0,490.0,490.0,490.0,490.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,514.0,514.0,514.0,514.0,514.0,581.0,581.0,581.0,581.0,581.0,581.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,725.0,748.0,748.0,748.0,748.0,748.0,591.0,591.0,591.0,591.0,591.0,591.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,726.0,844.0,844.0,844.0,844.0,844.0,514.0,748.0,844.0,490.0,581.0,591.0,498.2,652.0333333333333,673.6666666666666,24.0,167.0,253.0
0,494.0,510.0,890.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,748.0,748.0,748.0,748.0,748.0,748.0,748.0,748.0,748.0,748.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,844.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,514.0,748.0,890.0,494.0,510.0,844.0,504.3333333333333,661.7666666666667,823.9333333333333,20.0,238.0,164.0
0,495.0,539.0,880.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,495.0,495.0,495.0,495.0,495.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,539.0,539.0,539.0,539.0,539.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,890.0,880.0,880.0,880.0,880.0,880.0,495.0,539.0,890.0,494.0,510.0,880.0,498.8333333333333,570.3666666666667,877.6,20.0,238.0,46.0
