,emg_max_0,emg_max_1,emg_max_2,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_min_0,emg_min_1,emg_min_2,emg_ampl_0,emg_ampl_1,emg_ampl_2
0,514.0,511.0,507.0,510.0,499.0,487.0,508.8,506.55555555555554,504.8,506.0,506.0,506.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,510.0,510.0,511.0,511.0,511.0,502.0,502.0,502.0,511.0,511.0,511.0,511.0,500.0,500.0,500.0,500.0,495.0,495.0,495.0,495.0,499.0,499.0,507.0,507.0,507.0,499.0,499.0,499.0,498.0,498.0,498.0,498.0,462.0,462.0,462.0,462.0,439.0,439.0,439.0,439.0,487.0,487.0,506.0,495.0,439.0,9.0,21.0,99.0
0,514.0,511.0,500.0,508.0,499.0,500.0,508.73333333333335,505.93333333333334,501.4,509.0,509.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,508.0,508.0,502.0,502.0,511.0,511.0,511.0,511.0,500.0,500.0,500.0,500.0,495.0,495.0,495.0,495.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,498.0,498.0,498.0,498.0,462.0,462.0,462.0,462.0,439.0,439.0,439.0,439.0,487.0,487.0,487.0,487.0,500.0,500.0,508.0,495.0,439.0,9.0,21.0,99.0
0,514.0,511.0,500.0,510.0,500.0,480.0,508.77777777777777,505.2,497.26666666666665,509.0,509.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,510.0,510.0,511.0,511.0,500.0,500.0,500.0,500.0,495.0,495.0,495.0,495.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,500.0,500.0,498.0,498.0,462.0,462.0,462.0,462.0,439.0,439.0,439.0,439.0,487.0,487.0,487.0,487.0,500.0,500.0,500.0,500.0,480.0,480.0,508.0,495.0,439.0,9.0,21.0,86.0
0,514.0,507.0,500.0,509.0,507.0,461.0,509.02222222222224,504.75555555555553,493.84444444444443,513.0,513.0,513.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,509.0,500.0,500.0,500.0,495.0,495.0,495.0,495.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,500.0,500.0,500.0,500.0,507.0,462.0,462.0,462.0,439.0,439.0,439.0,439.0,487.0,487.0,487.0,487.0,500.0,500.0,500.0,500.0,480.0,480.0,480.0,480.0,461.0,508.0,495.0,439.0,9.0,21.0,86.0
0,514.0,507.0,500.0,508.0,497.0,482.0,508.9555555555556,504.53333333333336,487.84444444444443,514.0,514.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,508.0,508.0,495.0,495.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,499.0,500.0,500.0,500.0,500.0,507.0,507.0,507.0,507.0,497.0,497.0,439.0,439.0,487.0,487.0,487.0,487.0,500.0,500.0,500.0,500.0,480.0,480.0,480.0,480.0,461.0,461.0,461.0,461.0,482.0,482.0,508.0,495.0,439.0,9.0,21.0,86.0
0,510.0,512.0,522.0,500.0,512.0,522.0,508.77777777777777,503.77777777777777,485.8,510.0,510.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,500.0,500.0,499.0,499.0,499.0,499.0,499.0,499.0,500.0,500.0,500.0,500.0,507.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,512.0,512.0,487.0,487.0,500.0,500.0,500.0,500.0,480.0,480.0,480.0,480.0,461.0,461.0,461.0,461.0,482.0,482.0,482.0,482.0,522.0,522.0,500.0,497.0,461.0,14.0,21.0,83.0
0,510.0,512.0,540.0,505.0,510.0,540.0,508.55555555555554,503.46666666666664,486.73333333333335,508.0,508.0,508.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,500.0,500.0,500.0,505.0,505.0,499.0,499.0,499.0,500.0,500.0,500.0,500.0,507.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,512.0,512.0,512.0,510.0,510.0,500.0,500.0,500.0,480.0,480.0,480.0,480.0,461.0,461.0,461.0,461.0,482.0,482.0,482.0,482.0,522.0,522.0,522.0,540.0,540.0,500.0,497.0,461.0,14.0,21.0,101.0
0,510.0,524.0,550.0,502.0,524.0,550.0,508.3333333333333,503.8666666666667,490.68888888888887,510.0,510.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,508.0,500.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,502.0,502.0,500.0,500.0,507.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,512.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,524.0,524.0,480.0,480.0,461.0,461.0,461.0,461.0,482.0,482.0,482.0,482.0,522.0,522.0,522.0,522.0,540.0,540.0,540.0,540.0,550.0,550.0,500.0,497.0,461.0,14.0,29.0,111.0
0,509.0,524.0,563.0,507.0,521.0,563.0,508.0888888888889,505.2,494.6666666666667,509.0,509.0,509.0,508.0,508.0,508.0,508.0,500.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,507.0,507.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,512.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,524.0,524.0,524.0,521.0,521.0,461.0,461.0,461.0,482.0,482.0,482.0,482.0,522.0,522.0,522.0,522.0,540.0,540.0,540.0,540.0,550.0,550.0,550.0,563.0,563.0,500.0,497.0,461.0,14.0,29.0,124.0
0,511.0,524.0,563.0,511.0,507.0,559.0,508.0444444444444,505.55555555555554,498.9111111111111,508.0,508.0,508.0,508.0,500.0,500.0,500.0,500.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,507.0,507.0,507.0,507.0,511.0,497.0,497.0,497.0,497.0,512.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,524.0,524.0,524.0,521.0,521.0,521.0,521.0,507.0,482.0,482.0,482.0,482.0,522.0,522.0,522.0,522.0,540.0,540.0,540.0,540.0,550.0,550.0,550.0,563.0,563.0,563.0,563.0,559.0,500.0,497.0,482.0,14.0,29.0,124.0
0,511.0,524.0,568.0,507.0,513.0,568.0,507.73333333333335,506.35555555555555,509.2888888888889,500.0,500.0,500.0,505.0,505.0,505.0,505.0,502.0,502.0,502.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,507.0,507.0,512.0,512.0,512.0,510.0,510.0,510.0,510.0,524.0,524.0,524.0,521.0,521.0,521.0,521.0,507.0,507.0,507.0,507.0,513.0,513.0,522.0,522.0,522.0,540.0,540.0,540.0,540.0,550.0,550.0,550.0,563.0,563.0,563.0,563.0,559.0,559.0,559.0,559.0,568.0,568.0,500.0,507.0,522.0,14.0,29.0,129.0
0,511.0,524.0,580.0,504.0,510.0,580.0,506.97777777777776,507.8222222222222,521.2888888888889,505.0,505.0,505.0,502.0,502.0,502.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,504.0,504.0,510.0,510.0,510.0,524.0,524.0,524.0,521.0,521.0,521.0,521.0,507.0,507.0,507.0,507.0,513.0,513.0,513.0,513.0,510.0,510.0,540.0,540.0,540.0,550.0,550.0,550.0,563.0,563.0,563.0,563.0,559.0,559.0,559.0,559.0,568.0,568.0,568.0,568.0,580.0,580.0,502.0,507.0,540.0,11.0,27.0,119.0
0,511.0,524.0,580.0,511.0,507.0,577.0,506.75555555555553,508.6666666666667,529.4222222222222,502.0,502.0,507.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,504.0,504.0,504.0,504.0,511.0,511.0,524.0,524.0,521.0,521.0,521.0,521.0,507.0,507.0,507.0,507.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,507.0,507.0,550.0,550.0,563.0,563.0,563.0,563.0,559.0,559.0,559.0,559.0,568.0,568.0,568.0,568.0,580.0,580.0,580.0,580.0,577.0,577.0,502.0,507.0,550.0,11.0,27.0,119.0
0,511.0,521.0,580.0,509.0,517.0,561.0,506.93333333333334,509.8222222222222,535.5555555555555,507.0,507.0,511.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,504.0,504.0,504.0,504.0,511.0,511.0,511.0,511.0,509.0,509.0,521.0,521.0,507.0,507.0,507.0,507.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,517.0,517.0,563.0,563.0,559.0,559.0,559.0,559.0,568.0,568.0,568.0,568.0,580.0,580.0,580.0,580.0,577.0,577.0,577.0,577.0,561.0,561.0,504.0,507.0,559.0,11.0,27.0,119.0
0,512.0,517.0,580.0,512.0,508.0,532.0,506.97777777777776,510.93333333333334,541.4666666666667,511.0,511.0,507.0,507.0,507.0,507.0,504.0,504.0,504.0,504.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,512.0,512.0,507.0,507.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,517.0,517.0,517.0,517.0,508.0,508.0,559.0,559.0,568.0,568.0,568.0,568.0,580.0,580.0,580.0,580.0,577.0,577.0,577.0,577.0,561.0,561.0,561.0,561.0,532.0,532.0,504.0,507.0,532.0,12.0,27.0,119.0
0,512.0,517.0,580.0,509.0,513.0,498.0,507.1111111111111,511.24444444444447,546.2666666666667,507.0,507.0,504.0,504.0,504.0,504.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,512.0,512.0,512.0,512.0,509.0,509.0,513.0,513.0,510.0,510.0,510.0,510.0,507.0,507.0,507.0,507.0,517.0,517.0,517.0,517.0,508.0,508.0,508.0,508.0,513.0,513.0,568.0,568.0,580.0,580.0,580.0,580.0,577.0,577.0,577.0,577.0,561.0,561.0,561.0,561.0,532.0,532.0,532.0,532.0,498.0,498.0,504.0,507.0,498.0,12.0,27.0,98.0
0,512.0,517.0,580.0,505.0,505.0,465.0,507.02222222222224,512.3111111111111,546.2222222222222,504.0,504.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,505.0,505.0,510.0,510.0,507.0,507.0,507.0,507.0,517.0,517.0,517.0,517.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,513.0,505.0,505.0,580.0,580.0,577.0,577.0,577.0,577.0,561.0,561.0,561.0,561.0,532.0,532.0,532.0,532.0,498.0,498.0,498.0,498.0,465.0,465.0,504.0,505.0,465.0,12.0,19.0,115.0
0,512.0,517.0,577.0,511.0,505.0,445.0,507.73333333333335,511.68888888888887,540.2666666666667,511.0,511.0,509.0,509.0,509.0,509.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,511.0,511.0,507.0,507.0,517.0,517.0,517.0,517.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,513.0,505.0,505.0,505.0,505.0,505.0,505.0,577.0,577.0,561.0,561.0,561.0,561.0,532.0,532.0,532.0,532.0,498.0,498.0,498.0,498.0,465.0,465.0,465.0,465.0,445.0,445.0,505.0,505.0,445.0,10.0,19.0,135.0
0,512.0,517.0,561.0,507.0,510.0,424.0,507.9555555555556,511.5777777777778,533.0,509.0,509.0,509.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,511.0,511.0,511.0,507.0,507.0,517.0,517.0,517.0,508.0,508.0,508.0,508.0,513.0,513.0,513.0,513.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,510.0,510.0,561.0,561.0,561.0,532.0,532.0,532.0,532.0,498.0,498.0,498.0,498.0,465.0,465.0,465.0,465.0,445.0,445.0,445.0,424.0,424.0,505.0,505.0,424.0,10.0,19.0,156.0
0,512.0,513.0,532.0,510.0,509.0,410.0,508.46666666666664,510.6,521.4,512.0,512.0,512.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,510.0,510.0,508.0,508.0,508.0,513.0,513.0,513.0,513.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,509.0,509.0,532.0,532.0,532.0,498.0,498.0,498.0,498.0,465.0,465.0,465.0,465.0,445.0,445.0,445.0,424.0,424.0,424.0,424.0,410.0,410.0,505.0,505.0,410.0,8.0,16.0,170.0
0,513.0,513.0,498.0,513.0,498.0,462.0,508.8,509.31111111111113,513.5111111111111,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,498.0,498.0,498.0,498.0,498.0,498.0,465.0,465.0,465.0,465.0,445.0,445.0,445.0,424.0,424.0,424.0,424.0,410.0,410.0,410.0,462.0,462.0,505.0,498.0,410.0,9.0,23.0,170.0
0,513.0,510.0,499.0,513.0,488.0,499.0,509.06666666666666,507.75555555555553,506.44444444444446,505.0,505.0,505.0,505.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,505.0,505.0,505.0,505.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,498.0,498.0,498.0,498.0,488.0,488.0,465.0,465.0,465.0,465.0,445.0,445.0,445.0,424.0,424.0,424.0,424.0,410.0,410.0,410.0,462.0,462.0,462.0,462.0,499.0,499.0,505.0,488.0,410.0,9.0,29.0,170.0
0,514.0,510.0,517.0,514.0,498.0,517.0,509.55555555555554,506.1111111111111,501.31111111111113,511.0,511.0,511.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,498.0,498.0,498.0,498.0,488.0,488.0,488.0,488.0,498.0,498.0,445.0,445.0,445.0,424.0,424.0,424.0,424.0,410.0,410.0,410.0,462.0,462.0,462.0,462.0,499.0,499.0,499.0,499.0,517.0,517.0,507.0,488.0,410.0,10.0,29.0,170.0
0,514.0,510.0,524.0,510.0,495.0,524.0,510.4222222222222,504.5777777777778,494.8888888888889,507.0,507.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,509.0,509.0,509.0,498.0,498.0,498.0,498.0,488.0,488.0,488.0,488.0,498.0,498.0,498.0,498.0,498.0,495.0,495.0,424.0,424.0,410.0,410.0,410.0,462.0,462.0,462.0,462.0,499.0,499.0,499.0,499.0,517.0,517.0,517.0,517.0,517.0,524.0,524.0,507.0,488.0,410.0,9.0,29.0,167.0
0,514.0,509.0,524.0,513.0,500.0,501.0,510.46666666666664,503.73333333333335,489.15555555555557,510.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,513.0,513.0,509.0,498.0,498.0,498.0,498.0,488.0,488.0,488.0,488.0,498.0,498.0,498.0,498.0,498.0,495.0,495.0,495.0,495.0,500.0,500.0,410.0,462.0,462.0,462.0,462.0,499.0,499.0,499.0,499.0,517.0,517.0,517.0,517.0,517.0,524.0,524.0,524.0,524.0,501.0,501.0,510.0,488.0,410.0,9.0,29.0,151.0
0,514.0,510.0,524.0,514.0,510.0,468.0,510.8666666666667,502.6666666666667,482.35555555555555,513.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,514.0,514.0,498.0,488.0,488.0,488.0,488.0,498.0,498.0,498.0,498.0,498.0,495.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,510.0,510.0,462.0,499.0,499.0,499.0,499.0,517.0,517.0,517.0,517.0,517.0,524.0,524.0,524.0,524.0,501.0,501.0,501.0,501.0,468.0,468.0,510.0,488.0,462.0,9.0,25.0,122.0
0,514.0,513.0,524.0,509.0,513.0,435.0,510.8222222222222,502.97777777777776,475.2,513.0,514.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,509.0,509.0,488.0,498.0,498.0,498.0,498.0,498.0,495.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,510.0,510.0,510.0,510.0,513.0,513.0,499.0,517.0,517.0,517.0,517.0,517.0,524.0,524.0,524.0,524.0,501.0,501.0,501.0,501.0,468.0,468.0,468.0,468.0,435.0,435.0,509.0,488.0,435.0,9.0,25.0,114.0
0,514.0,513.0,524.0,508.0,509.0,516.0,510.77777777777777,502.8,473.2,514.0,514.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,508.0,508.0,498.0,498.0,495.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,509.0,509.0,517.0,517.0,524.0,524.0,524.0,524.0,501.0,501.0,501.0,501.0,468.0,468.0,468.0,468.0,435.0,435.0,435.0,435.0,516.0,516.0,508.0,495.0,435.0,9.0,25.0,114.0
0,514.0,519.0,568.0,506.0,519.0,568.0,510.8888888888889,503.5111111111111,478.9111111111111,510.0,510.0,510.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,506.0,506.0,495.0,495.0,495.0,500.0,500.0,500.0,500.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,519.0,519.0,524.0,524.0,524.0,501.0,501.0,501.0,501.0,468.0,468.0,468.0,468.0,435.0,435.0,435.0,435.0,516.0,516.0,516.0,568.0,568.0,506.0,495.0,435.0,9.0,31.0,158.0
0,514.0,519.0,568.0,508.0,519.0,549.0,510.6666666666667,504.75555555555553,488.55555555555554,513.0,513.0,513.0,514.0,514.0,514.0,514.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,508.0,508.0,500.0,500.0,500.0,510.0,510.0,510.0,510.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,519.0,519.0,519.0,519.0,519.0,519.0,501.0,501.0,501.0,468.0,468.0,468.0,468.0,435.0,435.0,435.0,435.0,516.0,516.0,516.0,568.0,568.0,568.0,568.0,549.0,549.0,506.0,500.0,435.0,8.0,31.0,158.0
0,514.0,519.0,568.0,505.0,513.0,535.0,510.5777777777778,505.5111111111111,502.1333333333333,514.0,514.0,509.0,509.0,509.0,509.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,505.0,505.0,510.0,510.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,513.0,513.0,468.0,468.0,435.0,435.0,435.0,435.0,516.0,516.0,516.0,568.0,568.0,568.0,568.0,549.0,549.0,549.0,549.0,549.0,535.0,535.0,505.0,509.0,435.0,9.0,31.0,158.0
0,509.0,519.0,568.0,507.0,503.0,548.0,510.26666666666665,505.5777777777778,509.8888888888889,509.0,509.0,509.0,508.0,508.0,508.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,507.0,507.0,513.0,513.0,513.0,509.0,509.0,509.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,503.0,503.0,435.0,435.0,435.0,516.0,516.0,516.0,568.0,568.0,568.0,568.0,549.0,549.0,549.0,549.0,549.0,535.0,535.0,535.0,548.0,548.0,505.0,503.0,435.0,9.0,31.0,133.0
0,508.0,519.0,568.0,507.0,505.0,524.0,509.73333333333335,506.3333333333333,515.6444444444444,508.0,508.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,503.0,503.0,503.0,503.0,505.0,505.0,516.0,516.0,568.0,568.0,568.0,568.0,549.0,549.0,549.0,549.0,549.0,535.0,535.0,535.0,548.0,548.0,548.0,548.0,524.0,524.0,505.0,503.0,516.0,9.0,31.0,133.0
0,508.0,519.0,568.0,507.0,510.0,487.0,509.3333333333333,507.68888888888887,515.6666666666666,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,510.0,510.0,568.0,568.0,568.0,549.0,549.0,549.0,549.0,549.0,535.0,535.0,535.0,548.0,548.0,548.0,548.0,524.0,524.0,524.0,487.0,487.0,505.0,503.0,487.0,9.0,24.0,133.0
0,508.0,519.0,549.0,507.0,500.0,503.0,508.7111111111111,508.31111111111113,513.7111111111111,508.0,508.0,508.0,508.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,500.0,500.0,549.0,549.0,549.0,549.0,535.0,535.0,535.0,548.0,548.0,548.0,548.0,524.0,524.0,524.0,487.0,487.0,487.0,487.0,503.0,503.0,505.0,500.0,487.0,9.0,24.0,133.0
0,507.0,514.0,548.0,506.0,514.0,509.0,508.31111111111113,509.31111111111113,512.2666666666667,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,513.0,513.0,513.0,503.0,503.0,503.0,503.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,500.0,500.0,500.0,500.0,514.0,514.0,535.0,535.0,535.0,548.0,548.0,548.0,548.0,524.0,524.0,524.0,487.0,487.0,487.0,487.0,503.0,503.0,503.0,503.0,509.0,509.0,505.0,500.0,487.0,9.0,24.0,133.0
0,509.0,514.0,548.0,509.0,510.0,481.0,507.8888888888889,510.4888888888889,511.22222222222223,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,509.0,509.0,503.0,503.0,503.0,505.0,505.0,505.0,510.0,510.0,510.0,510.0,500.0,500.0,500.0,500.0,514.0,514.0,514.0,514.0,510.0,510.0,548.0,548.0,548.0,524.0,524.0,524.0,487.0,487.0,487.0,487.0,503.0,503.0,503.0,503.0,509.0,509.0,509.0,509.0,481.0,481.0,506.0,500.0,481.0,9.0,19.0,133.0
0,509.0,514.0,524.0,504.0,512.0,454.0,507.24444444444447,510.8,510.44444444444446,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,509.0,504.0,504.0,505.0,505.0,510.0,510.0,510.0,510.0,500.0,500.0,500.0,500.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,512.0,512.0,524.0,524.0,487.0,487.0,487.0,487.0,503.0,503.0,503.0,503.0,509.0,509.0,509.0,509.0,481.0,481.0,481.0,481.0,454.0,454.0,504.0,500.0,454.0,10.0,19.0,133.0
0,509.0,514.0,509.0,506.0,512.0,431.0,506.6666666666667,510.75555555555553,510.8,507.0,507.0,507.0,507.0,507.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,509.0,504.0,504.0,504.0,504.0,504.0,506.0,506.0,510.0,500.0,500.0,500.0,500.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,487.0,503.0,503.0,503.0,503.0,509.0,509.0,509.0,509.0,481.0,481.0,481.0,481.0,454.0,454.0,454.0,454.0,454.0,431.0,431.0,504.0,500.0,431.0,5.0,19.0,137.0
0,511.0,514.0,509.0,511.0,509.0,420.0,506.75555555555553,510.8222222222222,504.64444444444445,507.0,507.0,506.0,506.0,506.0,506.0,509.0,509.0,509.0,509.0,504.0,504.0,504.0,504.0,504.0,506.0,506.0,506.0,511.0,511.0,500.0,500.0,514.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,503.0,503.0,509.0,509.0,509.0,509.0,481.0,481.0,481.0,481.0,454.0,454.0,454.0,454.0,454.0,431.0,431.0,431.0,420.0,420.0,504.0,500.0,420.0,7.0,19.0,148.0
0,511.0,514.0,509.0,505.0,503.0,441.0,506.8222222222222,509.8888888888889,495.7111111111111,506.0,506.0,506.0,509.0,509.0,509.0,509.0,504.0,504.0,504.0,504.0,504.0,506.0,506.0,506.0,511.0,511.0,511.0,505.0,505.0,514.0,514.0,514.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,503.0,503.0,509.0,509.0,509.0,481.0,481.0,481.0,481.0,454.0,454.0,454.0,454.0,454.0,431.0,431.0,431.0,420.0,420.0,420.0,441.0,441.0,504.0,503.0,420.0,7.0,19.0,148.0
0,512.0,512.0,481.0,512.0,502.0,451.0,506.9111111111111,508.4222222222222,486.1333333333333,509.0,509.0,509.0,504.0,504.0,504.0,504.0,504.0,506.0,506.0,506.0,511.0,511.0,511.0,505.0,505.0,505.0,505.0,512.0,512.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,503.0,503.0,503.0,503.0,502.0,502.0,481.0,481.0,481.0,454.0,454.0,454.0,454.0,454.0,431.0,431.0,431.0,420.0,420.0,420.0,441.0,441.0,441.0,441.0,451.0,451.0,504.0,502.0,420.0,8.0,19.0,129.0
