,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2,emg_min_0,emg_min_1,emg_min_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19
0,511.4888888888889,508.53333333333336,502.1111111111111,512.0,564.0,512.0,508.0,517.0,499.0,21.0,115.0,27.0,520.0,567.0,517.0,514.0,520.0,520.0,520.0,520.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,514.0,514.0,514.0,512.0,512.0,517.0,532.0,532.0,532.0,532.0,541.0,541.0,541.0,552.0,552.0,552.0,552.0,567.0,567.0,567.0,562.0,562.0,562.0,564.0,564.0,500.0,508.0,508.0,508.0,508.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,517.0,517.0,517.0,514.0,514.0,514.0,512.0,512.0
0,511.53333333333336,513.5111111111111,502.77777777777777,512.0,564.0,512.0,508.0,532.0,499.0,21.0,115.0,27.0,520.0,567.0,517.0,520.0,520.0,520.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,532.0,532.0,532.0,541.0,541.0,541.0,552.0,552.0,552.0,552.0,567.0,567.0,567.0,562.0,562.0,562.0,564.0,564.0,564.0,564.0,508.0,508.0,508.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,517.0,517.0,517.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0
0,512.1555555555556,517.3555555555556,503.5777777777778,519.0,543.0,519.0,508.0,532.0,499.0,21.0,110.0,29.0,520.0,567.0,519.0,520.0,508.0,508.0,508.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,519.0,509.0,532.0,541.0,541.0,541.0,552.0,552.0,552.0,552.0,567.0,567.0,567.0,562.0,562.0,562.0,564.0,564.0,564.0,564.0,543.0,527.0,508.0,499.0,499.0,499.0,504.0,504.0,504.0,504.0,517.0,517.0,517.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,519.0,522.0
0,512.7333333333333,522.8666666666667,505.4888888888889,505.0,515.0,525.0,505.0,515.0,504.0,18.0,110.0,35.0,519.0,567.0,525.0,519.0,519.0,519.0,519.0,513.0,513.0,513.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,519.0,519.0,509.0,509.0,505.0,505.0,552.0,552.0,552.0,552.0,567.0,567.0,567.0,562.0,562.0,562.0,564.0,564.0,564.0,564.0,543.0,543.0,527.0,527.0,515.0,515.0,504.0,504.0,504.0,504.0,517.0,517.0,517.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,519.0,519.0,522.0,522.0,525.0,525.0
0,513.0666666666667,526.3333333333334,507.5111111111111,513.0,509.0,529.0,505.0,509.0,504.0,15.0,104.0,39.0,519.0,567.0,529.0,519.0,513.0,513.0,513.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,519.0,519.0,509.0,509.0,505.0,505.0,505.0,513.0,513.0,552.0,567.0,567.0,567.0,562.0,562.0,562.0,564.0,564.0,564.0,564.0,543.0,543.0,527.0,527.0,515.0,515.0,515.0,509.0,509.0,504.0,517.0,517.0,517.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,519.0,519.0,522.0,522.0,525.0,525.0,525.0,529.0,529.0
0,512.9555555555555,528.0444444444445,509.1111111111111,506.0,494.0,531.0,505.0,494.0,512.0,15.0,96.0,41.0,519.0,567.0,531.0,513.0,513.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,519.0,519.0,509.0,509.0,505.0,505.0,505.0,513.0,513.0,513.0,506.0,567.0,567.0,562.0,562.0,562.0,564.0,564.0,564.0,564.0,543.0,543.0,527.0,527.0,515.0,515.0,515.0,509.0,509.0,509.0,494.0,517.0,517.0,514.0,514.0,514.0,512.0,512.0,512.0,512.0,519.0,519.0,522.0,522.0,525.0,525.0,525.0,529.0,529.0,529.0,531.0
0,512.6,528.8222222222222,512.2888888888889,510.0,474.0,522.0,505.0,474.0,512.0,15.0,93.0,38.0,519.0,564.0,531.0,514.0,512.0,512.0,512.0,512.0,519.0,519.0,509.0,509.0,505.0,505.0,505.0,513.0,513.0,513.0,506.0,506.0,506.0,510.0,510.0,562.0,564.0,564.0,564.0,564.0,543.0,543.0,527.0,527.0,515.0,515.0,515.0,509.0,509.0,509.0,494.0,494.0,494.0,474.0,474.0,514.0,512.0,512.0,512.0,512.0,519.0,519.0,522.0,522.0,525.0,525.0,525.0,529.0,529.0,529.0,531.0,531.0,531.0,522.0,522.0
0,512.6,527.9333333333333,513.5777777777778,508.0,462.0,522.0,505.0,462.0,512.0,15.0,105.0,32.0,519.0,564.0,531.0,512.0,512.0,512.0,519.0,519.0,509.0,509.0,505.0,505.0,505.0,513.0,513.0,513.0,506.0,506.0,506.0,510.0,510.0,510.0,508.0,564.0,564.0,564.0,543.0,543.0,527.0,527.0,515.0,515.0,515.0,509.0,509.0,509.0,494.0,494.0,494.0,474.0,474.0,474.0,462.0,512.0,512.0,512.0,519.0,519.0,522.0,522.0,525.0,525.0,525.0,529.0,529.0,529.0,531.0,531.0,531.0,522.0,522.0,522.0,522.0
0,512.3333333333334,526.0888888888888,514.4888888888889,504.0,461.0,519.0,504.0,461.0,512.0,16.0,106.0,32.0,519.0,564.0,531.0,512.0,519.0,519.0,509.0,509.0,505.0,505.0,505.0,513.0,513.0,513.0,506.0,506.0,506.0,510.0,510.0,510.0,508.0,508.0,504.0,564.0,543.0,543.0,527.0,527.0,515.0,515.0,515.0,509.0,509.0,509.0,494.0,494.0,494.0,474.0,474.0,474.0,462.0,462.0,461.0,512.0,519.0,519.0,522.0,522.0,525.0,525.0,525.0,529.0,529.0,529.0,531.0,531.0,531.0,522.0,522.0,522.0,522.0,522.0,519.0
0,511.7111111111111,522.5111111111111,515.2666666666667,504.0,454.0,497.0,504.0,454.0,497.0,16.0,113.0,34.0,513.0,527.0,531.0,509.0,509.0,505.0,505.0,505.0,513.0,513.0,513.0,506.0,506.0,506.0,510.0,510.0,510.0,508.0,508.0,504.0,504.0,504.0,504.0,527.0,527.0,515.0,515.0,515.0,509.0,509.0,509.0,494.0,494.0,494.0,474.0,474.0,474.0,462.0,462.0,461.0,461.0,461.0,454.0,522.0,522.0,525.0,525.0,525.0,529.0,529.0,529.0,531.0,531.0,531.0,522.0,522.0,522.0,522.0,522.0,519.0,519.0,519.0,497.0
0,510.46666666666664,518.8666666666667,514.6222222222223,494.0,474.0,491.0,494.0,454.0,491.0,26.0,113.0,40.0,513.0,515.0,531.0,505.0,505.0,513.0,513.0,513.0,506.0,506.0,506.0,510.0,510.0,510.0,508.0,508.0,504.0,504.0,504.0,504.0,504.0,494.0,494.0,515.0,515.0,509.0,509.0,509.0,494.0,494.0,494.0,474.0,474.0,474.0,462.0,462.0,461.0,461.0,461.0,454.0,454.0,474.0,474.0,525.0,525.0,529.0,529.0,529.0,531.0,531.0,531.0,522.0,522.0,522.0,522.0,522.0,519.0,519.0,519.0,497.0,497.0,491.0,491.0
0,508.9111111111111,514.2888888888889,513.4444444444445,498.0,458.0,490.0,494.0,454.0,490.0,25.0,113.0,41.0,513.0,509.0,531.0,513.0,513.0,506.0,506.0,506.0,510.0,510.0,510.0,508.0,508.0,504.0,504.0,504.0,504.0,504.0,494.0,494.0,494.0,498.0,498.0,509.0,509.0,494.0,494.0,494.0,474.0,474.0,474.0,462.0,462.0,461.0,461.0,461.0,454.0,454.0,474.0,474.0,474.0,458.0,458.0,529.0,529.0,531.0,531.0,531.0,522.0,522.0,522.0,522.0,522.0,519.0,519.0,519.0,497.0,497.0,491.0,491.0,491.0,490.0,490.0
0,508.8666666666667,508.8888888888889,512.9333333333333,512.0,461.0,492.0,494.0,454.0,490.0,25.0,113.0,41.0,512.0,494.0,531.0,506.0,506.0,510.0,510.0,510.0,508.0,508.0,504.0,504.0,504.0,504.0,504.0,494.0,494.0,494.0,498.0,498.0,498.0,512.0,512.0,494.0,494.0,474.0,474.0,474.0,462.0,462.0,461.0,461.0,461.0,454.0,454.0,474.0,474.0,474.0,458.0,458.0,458.0,461.0,461.0,531.0,531.0,522.0,522.0,522.0,522.0,522.0,519.0,519.0,519.0,497.0,497.0,491.0,491.0,491.0,490.0,490.0,490.0,492.0,492.0
0,508.2888888888889,503.06666666666666,512.2,507.0,472.0,495.0,494.0,454.0,490.0,25.0,113.0,41.0,512.0,474.0,522.0,510.0,510.0,508.0,508.0,504.0,504.0,504.0,504.0,504.0,494.0,494.0,494.0,498.0,498.0,498.0,512.0,512.0,512.0,512.0,507.0,474.0,474.0,462.0,462.0,461.0,461.0,461.0,454.0,454.0,474.0,474.0,474.0,458.0,458.0,458.0,461.0,461.0,461.0,461.0,472.0,522.0,522.0,522.0,522.0,519.0,519.0,519.0,497.0,497.0,491.0,491.0,491.0,490.0,490.0,490.0,492.0,492.0,492.0,492.0,495.0
0,507.97777777777776,497.8222222222222,511.24444444444447,512.0,489.0,500.0,494.0,454.0,490.0,25.0,113.0,41.0,512.0,489.0,522.0,508.0,504.0,504.0,504.0,504.0,504.0,494.0,494.0,494.0,498.0,498.0,498.0,512.0,512.0,512.0,512.0,507.0,507.0,512.0,512.0,462.0,461.0,461.0,461.0,454.0,454.0,474.0,474.0,474.0,458.0,458.0,458.0,461.0,461.0,461.0,461.0,472.0,472.0,489.0,489.0,522.0,519.0,519.0,519.0,497.0,497.0,491.0,491.0,491.0,490.0,490.0,490.0,492.0,492.0,492.0,492.0,495.0,495.0,500.0,500.0
0,507.77777777777777,493.22222222222223,510.0444444444444,508.0,506.0,491.0,494.0,454.0,490.0,25.0,110.0,41.0,512.0,506.0,519.0,504.0,504.0,504.0,494.0,494.0,494.0,498.0,498.0,498.0,512.0,512.0,512.0,512.0,507.0,507.0,512.0,512.0,512.0,512.0,508.0,461.0,454.0,454.0,474.0,474.0,474.0,458.0,458.0,458.0,461.0,461.0,461.0,461.0,472.0,472.0,489.0,489.0,489.0,489.0,506.0,519.0,497.0,497.0,491.0,491.0,491.0,490.0,490.0,490.0,492.0,492.0,492.0,492.0,495.0,495.0,500.0,500.0,500.0,500.0,491.0
0,507.5111111111111,489.46666666666664,508.55555555555554,510.0,509.0,489.0,494.0,458.0,489.0,25.0,110.0,42.0,512.0,509.0,500.0,494.0,494.0,494.0,498.0,498.0,498.0,512.0,512.0,512.0,512.0,507.0,507.0,512.0,512.0,512.0,512.0,508.0,508.0,508.0,510.0,474.0,474.0,474.0,458.0,458.0,458.0,461.0,461.0,461.0,461.0,472.0,472.0,489.0,489.0,489.0,489.0,506.0,506.0,506.0,509.0,491.0,491.0,491.0,490.0,490.0,490.0,492.0,492.0,492.0,492.0,495.0,495.0,500.0,500.0,500.0,500.0,491.0,491.0,491.0,489.0
0,507.4,486.84444444444443,507.0444444444444,514.0,522.0,493.0,498.0,458.0,489.0,25.0,89.0,42.0,514.0,522.0,500.0,498.0,498.0,498.0,512.0,512.0,512.0,512.0,507.0,512.0,512.0,512.0,512.0,508.0,508.0,508.0,510.0,510.0,514.0,514.0,514.0,458.0,458.0,458.0,461.0,461.0,461.0,461.0,472.0,489.0,489.0,489.0,489.0,506.0,506.0,506.0,509.0,509.0,522.0,522.0,522.0,490.0,490.0,490.0,492.0,492.0,492.0,492.0,495.0,500.0,500.0,500.0,500.0,491.0,491.0,491.0,489.0,489.0,493.0,493.0,493.0
0,507.5111111111111,486.15555555555557,505.1777777777778,514.0,522.0,493.0,507.0,461.0,489.0,20.0,68.0,42.0,514.0,522.0,500.0,512.0,512.0,512.0,512.0,507.0,507.0,512.0,512.0,512.0,512.0,508.0,508.0,508.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,461.0,461.0,461.0,461.0,472.0,472.0,489.0,489.0,489.0,489.0,506.0,506.0,506.0,509.0,509.0,522.0,522.0,522.0,522.0,522.0,492.0,492.0,492.0,492.0,495.0,495.0,500.0,500.0,500.0,500.0,491.0,491.0,491.0,489.0,489.0,493.0,493.0,493.0,493.0,493.0
0,508.0888888888889,488.1111111111111,503.4888888888889,511.0,546.0,501.0,507.0,461.0,489.0,25.0,92.0,42.0,519.0,546.0,501.0,512.0,507.0,507.0,512.0,512.0,512.0,512.0,508.0,508.0,508.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,519.0,511.0,511.0,461.0,472.0,472.0,489.0,489.0,489.0,489.0,506.0,506.0,506.0,509.0,509.0,522.0,522.0,522.0,522.0,522.0,541.0,546.0,546.0,492.0,495.0,495.0,500.0,500.0,500.0,500.0,491.0,491.0,491.0,489.0,489.0,493.0,493.0,493.0,493.0,493.0,497.0,501.0,501.0
0,508.0444444444444,490.5111111111111,501.9111111111111,515.0,543.0,514.0,508.0,489.0,489.0,25.0,92.0,42.0,519.0,546.0,514.0,512.0,512.0,512.0,512.0,508.0,508.0,508.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,519.0,511.0,511.0,511.0,515.0,515.0,489.0,489.0,489.0,489.0,506.0,506.0,506.0,509.0,509.0,522.0,522.0,522.0,522.0,522.0,541.0,546.0,546.0,546.0,543.0,543.0,500.0,500.0,500.0,500.0,491.0,491.0,491.0,489.0,489.0,493.0,493.0,493.0,493.0,493.0,501.0,501.0,501.0,501.0,514.0,514.0
0,508.77777777777777,495.73333333333335,500.7111111111111,516.0,562.0,519.0,508.0,506.0,489.0,25.0,108.0,33.0,519.0,562.0,519.0,508.0,508.0,508.0,510.0,510.0,514.0,514.0,514.0,514.0,514.0,519.0,511.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,516.0,506.0,506.0,506.0,509.0,509.0,522.0,522.0,522.0,522.0,522.0,541.0,546.0,546.0,546.0,546.0,543.0,543.0,543.0,543.0,562.0,491.0,491.0,491.0,489.0,489.0,493.0,493.0,493.0,493.0,493.0,497.0,501.0,501.0,501.0,501.0,514.0,514.0,514.0,514.0,519.0
0,509.53333333333336,504.0888888888889,500.9111111111111,518.0,562.0,526.0,510.0,509.0,489.0,25.0,108.0,37.0,519.0,562.0,526.0,510.0,514.0,514.0,514.0,514.0,514.0,519.0,511.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,516.0,516.0,518.0,518.0,518.0,509.0,522.0,522.0,522.0,522.0,522.0,541.0,546.0,546.0,546.0,546.0,543.0,543.0,543.0,543.0,562.0,562.0,562.0,562.0,562.0,489.0,493.0,493.0,493.0,493.0,493.0,497.0,501.0,501.0,501.0,501.0,514.0,514.0,514.0,514.0,519.0,519.0,526.0,526.0,526.0
0,510.15555555555557,510.46666666666664,501.4222222222222,511.0,554.0,527.0,511.0,522.0,493.0,25.0,108.0,38.0,519.0,562.0,527.0,514.0,514.0,514.0,519.0,511.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,516.0,516.0,518.0,518.0,518.0,518.0,511.0,511.0,522.0,522.0,522.0,541.0,546.0,546.0,546.0,546.0,543.0,543.0,543.0,543.0,562.0,562.0,562.0,562.0,562.0,562.0,554.0,554.0,493.0,493.0,493.0,497.0,501.0,501.0,501.0,501.0,514.0,514.0,514.0,514.0,519.0,519.0,526.0,526.0,526.0,526.0,527.0,527.0
0,510.6222222222222,515.8,503.2,506.0,534.0,519.0,506.0,534.0,497.0,25.0,104.0,38.0,519.0,562.0,527.0,519.0,511.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,516.0,516.0,518.0,518.0,518.0,518.0,511.0,511.0,511.0,506.0,506.0,541.0,546.0,546.0,546.0,546.0,543.0,543.0,543.0,543.0,562.0,562.0,562.0,562.0,562.0,562.0,554.0,554.0,554.0,534.0,534.0,497.0,501.0,501.0,501.0,501.0,514.0,514.0,514.0,514.0,519.0,519.0,526.0,526.0,526.0,526.0,527.0,527.0,527.0,519.0,519.0
0,511.3777777777778,520.0222222222222,504.64444444444445,507.0,531.0,509.0,506.0,531.0,501.0,21.0,104.0,38.0,518.0,562.0,527.0,511.0,511.0,515.0,515.0,515.0,515.0,516.0,516.0,518.0,518.0,518.0,518.0,511.0,511.0,511.0,506.0,506.0,506.0,507.0,507.0,546.0,546.0,543.0,543.0,543.0,543.0,562.0,562.0,562.0,562.0,562.0,562.0,554.0,554.0,554.0,534.0,534.0,534.0,531.0,531.0,501.0,501.0,514.0,514.0,514.0,514.0,519.0,519.0,526.0,526.0,526.0,526.0,527.0,527.0,527.0,519.0,519.0,519.0,509.0,509.0
0,511.84444444444443,522.8666666666667,505.64444444444445,510.0,513.0,516.0,506.0,513.0,509.0,13.0,101.0,38.0,518.0,562.0,527.0,515.0,515.0,515.0,516.0,516.0,518.0,518.0,518.0,518.0,511.0,511.0,511.0,506.0,506.0,506.0,507.0,507.0,507.0,510.0,510.0,543.0,543.0,543.0,562.0,562.0,562.0,562.0,562.0,562.0,554.0,554.0,554.0,534.0,534.0,534.0,531.0,531.0,531.0,513.0,513.0,514.0,514.0,514.0,519.0,519.0,526.0,526.0,526.0,526.0,527.0,527.0,527.0,519.0,519.0,519.0,509.0,509.0,509.0,516.0,516.0
0,511.53333333333336,527.0,507.9555555555556,507.0,502.0,520.0,506.0,502.0,509.0,13.0,90.0,38.0,518.0,562.0,527.0,516.0,516.0,518.0,518.0,518.0,518.0,511.0,511.0,511.0,506.0,506.0,506.0,507.0,507.0,507.0,510.0,510.0,510.0,507.0,507.0,562.0,562.0,562.0,562.0,562.0,562.0,554.0,554.0,554.0,534.0,534.0,534.0,531.0,531.0,531.0,513.0,513.0,513.0,502.0,502.0,519.0,519.0,526.0,526.0,526.0,526.0,527.0,527.0,527.0,519.0,519.0,519.0,509.0,509.0,509.0,516.0,516.0,516.0,520.0,520.0
0,511.5111111111111,528.0,509.4222222222222,509.0,488.0,518.0,506.0,488.0,509.0,13.0,74.0,38.0,518.0,562.0,527.0,518.0,518.0,518.0,511.0,511.0,511.0,506.0,506.0,506.0,507.0,507.0,507.0,510.0,510.0,510.0,507.0,507.0,507.0,509.0,509.0,562.0,562.0,562.0,554.0,554.0,554.0,534.0,534.0,534.0,531.0,531.0,531.0,513.0,513.0,513.0,502.0,502.0,502.0,488.0,488.0,526.0,526.0,526.0,527.0,527.0,527.0,519.0,519.0,519.0,509.0,509.0,509.0,516.0,516.0,516.0,520.0,520.0,520.0,518.0,518.0
0,510.9555555555556,527.2222222222222,510.8888888888889,501.0,472.0,524.0,501.0,472.0,509.0,18.0,90.0,38.0,511.0,554.0,527.0,511.0,511.0,511.0,506.0,506.0,506.0,507.0,507.0,507.0,510.0,510.0,510.0,507.0,507.0,507.0,509.0,509.0,509.0,501.0,501.0,554.0,554.0,554.0,534.0,534.0,534.0,531.0,531.0,531.0,513.0,513.0,513.0,502.0,502.0,502.0,488.0,488.0,488.0,472.0,472.0,527.0,527.0,527.0,519.0,519.0,519.0,509.0,509.0,509.0,516.0,516.0,516.0,520.0,520.0,520.0,518.0,518.0,518.0,524.0,524.0
0,510.7111111111111,524.3333333333334,512.9555555555555,506.0,458.0,521.0,501.0,458.0,509.0,18.0,104.0,38.0,510.0,534.0,524.0,506.0,506.0,506.0,507.0,507.0,507.0,510.0,510.0,510.0,507.0,507.0,507.0,509.0,509.0,509.0,501.0,501.0,501.0,506.0,506.0,534.0,534.0,534.0,531.0,531.0,531.0,513.0,513.0,513.0,502.0,502.0,502.0,488.0,488.0,488.0,472.0,472.0,472.0,458.0,458.0,519.0,519.0,519.0,509.0,509.0,509.0,516.0,516.0,516.0,520.0,520.0,520.0,518.0,518.0,518.0,524.0,524.0,524.0,521.0,521.0
0,510.4888888888889,520.6444444444444,514.5111111111111,509.0,458.0,510.0,501.0,458.0,509.0,18.0,104.0,34.0,510.0,531.0,524.0,507.0,507.0,507.0,510.0,510.0,510.0,507.0,507.0,507.0,509.0,509.0,509.0,501.0,501.0,501.0,506.0,506.0,506.0,509.0,509.0,531.0,531.0,531.0,513.0,513.0,513.0,502.0,502.0,502.0,488.0,488.0,488.0,472.0,472.0,472.0,458.0,458.0,458.0,458.0,458.0,509.0,509.0,509.0,516.0,516.0,516.0,520.0,520.0,520.0,518.0,518.0,518.0,524.0,524.0,524.0,521.0,521.0,521.0,510.0,510.0
0,509.8,516.2888888888889,515.4666666666667,501.0,456.0,506.0,501.0,456.0,506.0,18.0,106.0,34.0,510.0,513.0,524.0,510.0,510.0,510.0,507.0,507.0,507.0,509.0,509.0,509.0,501.0,501.0,501.0,506.0,506.0,506.0,509.0,509.0,509.0,501.0,501.0,513.0,513.0,513.0,502.0,502.0,502.0,488.0,488.0,488.0,472.0,472.0,472.0,458.0,458.0,458.0,458.0,458.0,458.0,456.0,456.0,516.0,516.0,516.0,520.0,520.0,520.0,518.0,518.0,518.0,524.0,524.0,524.0,521.0,521.0,521.0,510.0,510.0,510.0,506.0,506.0
0,510.1777777777778,510.93333333333334,516.2,530.0,456.0,509.0,501.0,456.0,506.0,29.0,106.0,26.0,530.0,502.0,524.0,507.0,507.0,507.0,509.0,509.0,509.0,501.0,501.0,501.0,506.0,506.0,506.0,509.0,509.0,509.0,501.0,501.0,501.0,530.0,530.0,502.0,502.0,502.0,488.0,488.0,488.0,472.0,472.0,472.0,458.0,458.0,458.0,458.0,458.0,458.0,456.0,456.0,456.0,456.0,456.0,520.0,520.0,520.0,518.0,518.0,518.0,524.0,524.0,524.0,521.0,521.0,521.0,510.0,510.0,510.0,506.0,506.0,506.0,509.0,509.0
0,510.44444444444446,503.84444444444443,516.0888888888888,500.0,475.0,497.0,500.0,456.0,497.0,30.0,106.0,30.0,530.0,488.0,524.0,509.0,509.0,501.0,501.0,501.0,506.0,506.0,506.0,509.0,509.0,509.0,501.0,501.0,501.0,530.0,530.0,530.0,500.0,500.0,500.0,488.0,488.0,472.0,472.0,472.0,458.0,458.0,458.0,458.0,458.0,458.0,456.0,456.0,456.0,456.0,456.0,456.0,475.0,475.0,475.0,518.0,518.0,524.0,524.0,524.0,521.0,521.0,521.0,510.0,510.0,510.0,506.0,506.0,506.0,509.0,509.0,509.0,497.0,497.0,497.0
0,508.64444444444445,495.31111111111113,513.9777777777778,498.0,472.0,497.0,498.0,456.0,497.0,32.0,106.0,30.0,530.0,475.0,521.0,506.0,506.0,506.0,509.0,509.0,509.0,501.0,501.0,501.0,530.0,530.0,530.0,530.0,500.0,500.0,500.0,500.0,500.0,498.0,498.0,458.0,458.0,458.0,458.0,458.0,458.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,475.0,475.0,475.0,475.0,475.0,472.0,472.0,521.0,521.0,521.0,510.0,510.0,510.0,506.0,506.0,506.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0
0,508.0,492.0,512.7333333333333,509.0,503.0,499.0,498.0,456.0,497.0,32.0,106.0,30.0,530.0,503.0,521.0,506.0,509.0,509.0,509.0,501.0,501.0,501.0,530.0,530.0,530.0,530.0,500.0,500.0,500.0,500.0,500.0,498.0,498.0,498.0,509.0,458.0,458.0,458.0,458.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,475.0,475.0,475.0,475.0,475.0,472.0,472.0,472.0,503.0,521.0,510.0,510.0,510.0,506.0,506.0,506.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,499.0
0,507.4888888888889,487.9111111111111,510.8888888888889,506.0,488.0,498.0,498.0,456.0,497.0,32.0,98.0,30.0,530.0,503.0,510.0,509.0,501.0,501.0,501.0,530.0,530.0,530.0,530.0,500.0,500.0,500.0,500.0,500.0,498.0,498.0,498.0,509.0,509.0,509.0,506.0,458.0,456.0,456.0,456.0,456.0,456.0,456.0,456.0,475.0,475.0,475.0,475.0,475.0,472.0,472.0,472.0,503.0,503.0,503.0,488.0,510.0,506.0,506.0,506.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,499.0,499.0,499.0,498.0
0,507.5111111111111,484.26666666666665,509.2,517.0,502.0,501.0,498.0,456.0,497.0,32.0,78.0,27.0,530.0,503.0,509.0,501.0,530.0,530.0,530.0,530.0,500.0,500.0,500.0,500.0,500.0,498.0,498.0,498.0,509.0,509.0,509.0,506.0,506.0,506.0,517.0,456.0,456.0,456.0,456.0,456.0,475.0,475.0,475.0,475.0,475.0,472.0,472.0,472.0,503.0,503.0,503.0,488.0,488.0,488.0,502.0,506.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,499.0,499.0,499.0,498.0,498.0,498.0,501.0
0,508.22222222222223,482.2,508.22222222222223,517.0,502.0,501.0,498.0,456.0,497.0,32.0,75.0,27.0,530.0,503.0,509.0,530.0,530.0,500.0,500.0,500.0,500.0,500.0,498.0,498.0,498.0,509.0,509.0,509.0,506.0,506.0,506.0,517.0,517.0,517.0,505.0,456.0,456.0,475.0,475.0,475.0,475.0,475.0,472.0,472.0,472.0,503.0,503.0,503.0,488.0,488.0,488.0,502.0,502.0,502.0,521.0,509.0,509.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,499.0,499.0,499.0,498.0,498.0,498.0,501.0,501.0,501.0,502.0
0,508.1333333333333,482.46666666666664,507.2888888888889,515.0,537.0,502.0,498.0,472.0,497.0,32.0,81.0,27.0,517.0,537.0,502.0,500.0,500.0,500.0,498.0,498.0,498.0,509.0,509.0,509.0,506.0,506.0,506.0,517.0,517.0,517.0,517.0,505.0,505.0,505.0,515.0,475.0,475.0,475.0,472.0,472.0,472.0,503.0,503.0,503.0,488.0,488.0,488.0,502.0,502.0,502.0,502.0,521.0,521.0,521.0,537.0,497.0,497.0,497.0,497.0,497.0,497.0,499.0,499.0,499.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,502.0
0,508.6,485.0888888888889,505.9555555555556,515.0,549.0,497.0,498.0,472.0,497.0,32.0,93.0,27.0,517.0,549.0,502.0,498.0,498.0,498.0,509.0,509.0,509.0,506.0,506.0,506.0,517.0,517.0,517.0,517.0,505.0,505.0,505.0,515.0,515.0,515.0,515.0,472.0,472.0,472.0,503.0,503.0,503.0,488.0,488.0,488.0,502.0,502.0,502.0,502.0,521.0,521.0,521.0,537.0,537.0,549.0,549.0,497.0,497.0,497.0,499.0,499.0,499.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,502.0,502.0,497.0,497.0
