,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2
0,500.0,484.0,472.0,500.0,500.0,500.0,500.0,501.0,501.0,501.0,501.0,501.0,508.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,519.0,536.0,536.0,536.0,536.0,523.0,523.0,523.0,523.0,523.0,499.0,499.0,499.0,499.0,499.0,499.0,484.0,484.0,484.0,484.0,486.0,710.0,710.0,710.0,710.0,702.0,702.0,702.0,702.0,702.0,693.0,693.0,693.0,693.0,693.0,693.0,600.0,600.0,600.0,600.0,472.0,507.46666666666664,516.6666666666666,596.4,519.0,486.0,472.0,19.0,52.0,238.0,519.0,536.0,710.0
0,501.0,484.0,439.0,501.0,501.0,501.0,501.0,508.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,519.0,519.0,519.0,519.0,519.0,507.0,523.0,523.0,523.0,523.0,499.0,499.0,499.0,499.0,499.0,499.0,484.0,484.0,484.0,484.0,486.0,486.0,486.0,486.0,486.0,503.0,702.0,702.0,702.0,702.0,693.0,693.0,693.0,693.0,693.0,693.0,600.0,600.0,600.0,600.0,472.0,472.0,472.0,472.0,472.0,439.0,508.06666666666666,514.1777777777778,592.2666666666667,507.0,503.0,439.0,19.0,52.0,271.0,519.0,523.0,702.0
0,507.0,484.0,439.0,508.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,519.0,519.0,519.0,519.0,519.0,507.0,507.0,507.0,507.0,507.0,507.0,499.0,499.0,499.0,499.0,499.0,484.0,484.0,484.0,484.0,486.0,486.0,486.0,486.0,486.0,503.0,503.0,503.0,503.0,503.0,503.0,693.0,693.0,693.0,693.0,693.0,600.0,600.0,600.0,600.0,472.0,472.0,472.0,472.0,472.0,439.0,439.0,439.0,439.0,439.0,439.0,507.8222222222222,512.7555555555556,585.7333333333333,507.0,503.0,439.0,19.0,52.0,271.0,519.0,503.0,693.0
0,507.0,484.0,439.0,508.0,508.0,510.0,510.0,510.0,510.0,519.0,519.0,519.0,519.0,519.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,494.0,499.0,499.0,484.0,484.0,484.0,484.0,486.0,486.0,486.0,486.0,486.0,503.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,509.0,693.0,693.0,600.0,600.0,600.0,600.0,472.0,472.0,472.0,472.0,472.0,439.0,439.0,439.0,439.0,439.0,584.0,584.0,584.0,582.0,508.0888888888889,512.2222222222222,592.2,509.0,515.0,584.0,19.0,52.0,271.0,519.0,515.0,693.0
0,494.0,486.0,439.0,519.0,519.0,519.0,519.0,519.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,494.0,494.0,494.0,502.0,502.0,502.0,486.0,486.0,486.0,486.0,486.0,503.0,503.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,509.0,509.0,509.0,510.0,510.0,510.0,472.0,472.0,472.0,472.0,472.0,439.0,439.0,439.0,439.0,439.0,439.0,584.0,584.0,584.0,582.0,582.0,582.0,550.0,550.0,550.0,506.35555555555555,509.6222222222222,595.6666666666666,502.0,510.0,550.0,25.0,52.0,271.0,519.0,515.0,584.0
0,494.0,486.0,439.0,519.0,519.0,507.0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,494.0,494.0,494.0,502.0,502.0,502.0,502.0,499.0,499.0,486.0,486.0,503.0,503.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,515.0,515.0,472.0,472.0,439.0,439.0,439.0,439.0,439.0,439.0,584.0,584.0,584.0,582.0,582.0,582.0,550.0,550.0,550.0,550.0,494.0,494.0,505.84444444444443,508.4,589.2666666666667,499.0,515.0,494.0,25.0,52.0,271.0,519.0,515.0,584.0
0,494.0,503.0,439.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,494.0,494.0,494.0,502.0,502.0,502.0,502.0,499.0,499.0,499.0,499.0,512.0,512.0,503.0,503.0,503.0,503.0,515.0,515.0,515.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,514.0,514.0,439.0,439.0,439.0,439.0,584.0,584.0,584.0,582.0,582.0,582.0,550.0,550.0,550.0,550.0,494.0,494.0,494.0,494.0,453.0,453.0,505.93333333333334,506.68888888888887,572.7111111111111,512.0,514.0,453.0,25.0,52.0,271.0,512.0,515.0,584.0
0,494.0,509.0,417.0,509.0,509.0,509.0,494.0,494.0,494.0,502.0,502.0,502.0,502.0,499.0,499.0,499.0,499.0,512.0,512.0,512.0,512.0,512.0,495.0,515.0,515.0,515.0,509.0,509.0,509.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,511.0,584.0,584.0,584.0,582.0,582.0,582.0,550.0,550.0,550.0,550.0,494.0,494.0,494.0,494.0,453.0,453.0,453.0,453.0,453.0,417.0,506.6,504.9555555555556,549.2444444444444,495.0,511.0,417.0,25.0,39.0,285.0,512.0,515.0,584.0
0,494.0,498.0,417.0,494.0,502.0,502.0,502.0,502.0,499.0,499.0,499.0,499.0,512.0,512.0,512.0,512.0,512.0,495.0,495.0,495.0,495.0,507.0,507.0,509.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,498.0,498.0,582.0,550.0,550.0,550.0,550.0,494.0,494.0,494.0,494.0,453.0,453.0,453.0,453.0,453.0,417.0,417.0,417.0,417.0,423.0,423.0,506.31111111111113,503.5777777777778,518.0444444444445,507.0,498.0,423.0,25.0,31.0,276.0,512.0,515.0,582.0
0,495.0,498.0,417.0,502.0,502.0,499.0,499.0,499.0,499.0,512.0,512.0,512.0,512.0,512.0,495.0,495.0,495.0,495.0,507.0,507.0,507.0,511.0,511.0,510.0,510.0,515.0,515.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,498.0,498.0,498.0,499.0,499.0,550.0,550.0,494.0,494.0,494.0,494.0,453.0,453.0,453.0,453.0,453.0,417.0,417.0,417.0,417.0,423.0,423.0,423.0,472.0,472.0,506.4222222222222,503.55555555555554,502.22222222222223,511.0,499.0,472.0,25.0,31.0,276.0,512.0,515.0,550.0
0,495.0,498.0,417.0,499.0,499.0,512.0,512.0,512.0,512.0,512.0,495.0,495.0,495.0,495.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,513.0,513.0,515.0,515.0,514.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,503.0,503.0,494.0,494.0,453.0,453.0,453.0,453.0,453.0,417.0,417.0,417.0,417.0,423.0,423.0,423.0,472.0,472.0,472.0,472.0,523.0,523.0,506.68888888888887,504.4,488.97777777777776,513.0,503.0,523.0,25.0,31.0,183.0,513.0,515.0,523.0
0,495.0,491.0,417.0,512.0,512.0,512.0,512.0,495.0,495.0,495.0,495.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,516.0,516.0,514.0,514.0,514.0,514.0,511.0,511.0,511.0,511.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,491.0,491.0,453.0,453.0,453.0,453.0,417.0,417.0,417.0,417.0,423.0,423.0,423.0,472.0,472.0,472.0,472.0,523.0,523.0,523.0,522.0,522.0,506.8222222222222,505.0888888888889,486.64444444444445,516.0,491.0,522.0,25.0,29.0,167.0,516.0,514.0,523.0
0,495.0,487.0,417.0,495.0,495.0,495.0,495.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,512.0,512.0,511.0,511.0,511.0,511.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,491.0,491.0,491.0,491.0,487.0,487.0,417.0,417.0,417.0,417.0,423.0,423.0,423.0,472.0,472.0,472.0,472.0,523.0,523.0,523.0,522.0,522.0,522.0,522.0,468.0,468.0,506.3777777777778,505.35555555555555,488.68888888888887,512.0,487.0,468.0,22.0,28.0,167.0,516.0,511.0,523.0
0,507.0,487.0,419.0,507.0,507.0,507.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,512.0,512.0,512.0,512.0,512.0,512.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,503.0,503.0,503.0,491.0,491.0,491.0,491.0,487.0,487.0,487.0,487.0,493.0,493.0,423.0,423.0,423.0,472.0,472.0,472.0,472.0,523.0,523.0,523.0,522.0,522.0,522.0,522.0,468.0,468.0,468.0,468.0,419.0,419.0,506.8222222222222,504.2,489.0888888888889,512.0,493.0,419.0,22.0,28.0,167.0,516.0,503.0,523.0
0,511.0,487.0,417.0,511.0,511.0,513.0,513.0,513.0,516.0,516.0,516.0,516.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,499.0,499.0,503.0,503.0,503.0,491.0,491.0,491.0,491.0,487.0,487.0,487.0,487.0,493.0,493.0,493.0,493.0,493.0,508.0,508.0,472.0,472.0,523.0,523.0,523.0,522.0,522.0,522.0,522.0,468.0,468.0,468.0,468.0,419.0,419.0,419.0,419.0,419.0,417.0,417.0,507.24444444444447,502.9555555555556,477.1111111111111,512.0,508.0,417.0,22.0,28.0,165.0,516.0,508.0,523.0
0,511.0,487.0,417.0,513.0,516.0,516.0,516.0,516.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,503.0,491.0,491.0,491.0,491.0,487.0,487.0,487.0,487.0,493.0,493.0,493.0,493.0,493.0,508.0,508.0,508.0,508.0,525.0,525.0,523.0,522.0,522.0,522.0,522.0,468.0,468.0,468.0,468.0,419.0,419.0,419.0,419.0,419.0,417.0,417.0,417.0,417.0,437.0,437.0,508.6222222222222,503.6,464.0444444444444,511.0,525.0,437.0,21.0,38.0,133.0,516.0,525.0,523.0
0,511.0,487.0,417.0,516.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,524.0,524.0,491.0,487.0,487.0,487.0,487.0,493.0,493.0,493.0,493.0,493.0,508.0,508.0,508.0,508.0,525.0,525.0,525.0,525.0,523.0,523.0,522.0,468.0,468.0,468.0,468.0,419.0,419.0,419.0,419.0,419.0,417.0,417.0,417.0,417.0,437.0,437.0,437.0,437.0,434.0,434.0,510.06666666666666,504.73333333333335,455.1111111111111,524.0,523.0,434.0,29.0,38.0,106.0,524.0,525.0,522.0
0,511.0,487.0,412.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,520.0,520.0,487.0,493.0,493.0,493.0,493.0,493.0,508.0,508.0,508.0,508.0,525.0,525.0,525.0,525.0,523.0,523.0,523.0,523.0,525.0,525.0,468.0,419.0,419.0,419.0,419.0,419.0,417.0,417.0,417.0,417.0,437.0,437.0,437.0,437.0,434.0,434.0,434.0,434.0,412.0,412.0,511.8222222222222,505.55555555555554,449.7111111111111,520.0,525.0,412.0,29.0,38.0,111.0,524.0,525.0,468.0
0,504.0,493.0,405.0,512.0,512.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,504.0,504.0,493.0,493.0,508.0,508.0,508.0,508.0,525.0,525.0,525.0,525.0,523.0,523.0,523.0,523.0,525.0,525.0,525.0,525.0,530.0,530.0,419.0,419.0,417.0,417.0,417.0,417.0,437.0,437.0,437.0,437.0,434.0,434.0,434.0,434.0,412.0,412.0,412.0,412.0,405.0,405.0,511.8222222222222,506.75555555555553,445.75555555555553,504.0,530.0,405.0,29.0,43.0,118.0,524.0,530.0,437.0
0,504.0,508.0,405.0,512.0,512.0,511.0,511.0,511.0,511.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,504.0,504.0,504.0,504.0,515.0,515.0,508.0,508.0,525.0,525.0,525.0,525.0,523.0,523.0,523.0,523.0,525.0,525.0,525.0,525.0,530.0,530.0,530.0,530.0,527.0,527.0,417.0,417.0,437.0,437.0,437.0,437.0,434.0,434.0,434.0,434.0,412.0,412.0,412.0,412.0,405.0,405.0,405.0,405.0,455.0,455.0,513.1111111111111,508.31111111111113,446.9111111111111,515.0,527.0,455.0,20.0,43.0,118.0,524.0,530.0,455.0
0,504.0,523.0,405.0,511.0,511.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,504.0,504.0,504.0,504.0,515.0,515.0,515.0,515.0,510.0,510.0,525.0,525.0,523.0,523.0,523.0,523.0,525.0,525.0,525.0,525.0,530.0,530.0,530.0,530.0,527.0,527.0,527.0,527.0,526.0,526.0,437.0,437.0,434.0,434.0,434.0,434.0,412.0,412.0,412.0,412.0,405.0,405.0,405.0,405.0,455.0,455.0,455.0,455.0,506.0,506.0,513.5111111111111,510.8222222222222,450.93333333333334,510.0,526.0,506.0,20.0,43.0,118.0,524.0,530.0,506.0
0,498.0,523.0,405.0,524.0,524.0,524.0,524.0,520.0,520.0,520.0,520.0,504.0,504.0,504.0,504.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,498.0,523.0,523.0,523.0,523.0,525.0,525.0,525.0,525.0,530.0,530.0,530.0,530.0,527.0,527.0,527.0,527.0,526.0,526.0,526.0,528.0,434.0,434.0,434.0,434.0,412.0,412.0,412.0,412.0,405.0,405.0,405.0,405.0,455.0,455.0,455.0,455.0,506.0,506.0,506.0,526.0,513.2,512.0666666666667,452.8888888888889,498.0,528.0,526.0,26.0,43.0,121.0,524.0,530.0,526.0
0,496.0,514.0,405.0,520.0,520.0,520.0,504.0,504.0,504.0,504.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,498.0,498.0,498.0,498.0,496.0,496.0,525.0,525.0,525.0,530.0,530.0,530.0,530.0,527.0,527.0,527.0,527.0,526.0,526.0,526.0,528.0,528.0,528.0,528.0,514.0,514.0,412.0,412.0,412.0,405.0,405.0,405.0,405.0,455.0,455.0,455.0,455.0,506.0,506.0,506.0,526.0,526.0,526.0,526.0,523.0,523.0,511.4222222222222,514.5777777777778,454.24444444444447,496.0,514.0,523.0,28.0,43.0,121.0,520.0,530.0,526.0
0,496.0,502.0,405.0,504.0,504.0,504.0,515.0,515.0,515.0,515.0,510.0,510.0,510.0,498.0,498.0,498.0,498.0,496.0,496.0,496.0,496.0,516.0,516.0,530.0,530.0,530.0,527.0,527.0,527.0,527.0,526.0,526.0,526.0,528.0,528.0,528.0,528.0,514.0,514.0,514.0,514.0,502.0,502.0,405.0,405.0,405.0,455.0,455.0,455.0,455.0,506.0,506.0,506.0,526.0,526.0,526.0,526.0,523.0,523.0,523.0,523.0,684.0,684.0,510.6222222222222,516.1777777777778,462.68888888888887,516.0,502.0,684.0,28.0,43.0,279.0,516.0,530.0,684.0
0,496.0,498.0,455.0,515.0,515.0,515.0,510.0,510.0,510.0,498.0,498.0,498.0,498.0,496.0,496.0,496.0,496.0,516.0,516.0,516.0,516.0,511.0,511.0,527.0,527.0,527.0,526.0,526.0,526.0,528.0,528.0,528.0,528.0,514.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,498.0,498.0,455.0,455.0,455.0,506.0,506.0,506.0,526.0,526.0,526.0,526.0,523.0,523.0,523.0,523.0,684.0,684.0,684.0,684.0,525.0,525.0,510.75555555555553,517.2,475.9111111111111,511.0,498.0,525.0,28.0,37.0,279.0,516.0,528.0,684.0
0,494.0,498.0,446.0,510.0,510.0,498.0,498.0,498.0,498.0,496.0,496.0,496.0,496.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,494.0,494.0,526.0,526.0,528.0,528.0,528.0,528.0,514.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,501.0,501.0,506.0,506.0,526.0,526.0,526.0,526.0,523.0,523.0,523.0,523.0,684.0,684.0,684.0,684.0,525.0,525.0,525.0,525.0,446.0,446.0,509.9111111111111,517.7777777777778,481.8222222222222,494.0,501.0,446.0,30.0,32.0,279.0,516.0,528.0,684.0
0,494.0,498.0,446.0,498.0,498.0,496.0,496.0,496.0,496.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,494.0,494.0,494.0,494.0,501.0,501.0,528.0,528.0,514.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,502.0,502.0,526.0,526.0,523.0,523.0,523.0,523.0,684.0,684.0,684.0,684.0,525.0,525.0,525.0,525.0,446.0,446.0,446.0,446.0,452.0,452.0,508.6222222222222,517.2,484.6666666666667,501.0,502.0,452.0,30.0,32.0,279.0,516.0,528.0,684.0
0,494.0,496.0,446.0,496.0,496.0,516.0,516.0,516.0,516.0,511.0,511.0,511.0,511.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,511.0,511.0,514.0,514.0,502.0,502.0,502.0,502.0,498.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,502.0,496.0,496.0,523.0,523.0,684.0,684.0,684.0,684.0,525.0,525.0,525.0,525.0,446.0,446.0,446.0,446.0,452.0,452.0,452.0,452.0,469.0,469.0,508.1777777777778,514.8888888888889,486.75555555555553,511.0,496.0,469.0,30.0,34.0,279.0,516.0,514.0,684.0
0,494.0,496.0,446.0,516.0,511.0,511.0,511.0,511.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,511.0,511.0,511.0,511.0,511.0,500.0,500.0,502.0,498.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,496.0,502.0,502.0,684.0,525.0,525.0,525.0,525.0,446.0,446.0,446.0,446.0,452.0,452.0,452.0,452.0,469.0,469.0,469.0,469.0,469.0,506.0,506.0,506.3333333333333,512.1111111111111,492.77777777777777,500.0,502.0,506.0,26.0,34.0,279.0,516.0,502.0,684.0
0,494.0,496.0,446.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,511.0,511.0,511.0,511.0,511.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,501.0,501.0,501.0,501.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,496.0,502.0,502.0,502.0,502.0,502.0,506.0,506.0,446.0,446.0,446.0,446.0,452.0,452.0,452.0,452.0,469.0,469.0,469.0,469.0,469.0,506.0,506.0,506.0,506.0,506.0,534.0,534.0,504.9555555555556,509.5111111111111,504.77777777777777,503.0,506.0,534.0,22.0,34.0,279.0,511.0,506.0,534.0
0,494.0,496.0,446.0,494.0,494.0,501.0,501.0,501.0,501.0,511.0,511.0,511.0,511.0,511.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,510.0,501.0,501.0,502.0,502.0,502.0,502.0,496.0,496.0,496.0,496.0,496.0,502.0,502.0,502.0,502.0,502.0,506.0,506.0,506.0,507.0,446.0,446.0,452.0,452.0,452.0,452.0,469.0,469.0,469.0,469.0,469.0,506.0,506.0,506.0,506.0,506.0,534.0,534.0,534.0,538.0,505.06666666666666,508.46666666666664,510.6,510.0,507.0,538.0,22.0,32.0,238.0,511.0,507.0,538.0
0,500.0,486.0,452.0,501.0,501.0,511.0,511.0,511.0,511.0,511.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,510.0,510.0,510.0,508.0,508.0,502.0,502.0,496.0,496.0,496.0,496.0,496.0,502.0,502.0,502.0,502.0,502.0,506.0,506.0,506.0,507.0,507.0,507.0,486.0,486.0,452.0,452.0,469.0,469.0,469.0,469.0,469.0,506.0,506.0,506.0,506.0,506.0,534.0,534.0,534.0,538.0,538.0,538.0,546.0,546.0,504.53333333333336,505.75555555555553,518.3333333333334,508.0,486.0,546.0,22.0,42.0,238.0,511.0,507.0,546.0
0,500.0,484.0,469.0,511.0,511.0,500.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,496.0,496.0,502.0,502.0,502.0,502.0,502.0,506.0,506.0,506.0,507.0,507.0,507.0,486.0,486.0,486.0,486.0,484.0,484.0,484.0,469.0,469.0,506.0,506.0,506.0,506.0,506.0,534.0,534.0,534.0,538.0,538.0,538.0,546.0,546.0,546.0,546.0,539.0,539.0,539.0,504.6222222222222,502.06666666666666,521.1333333333333,508.0,484.0,539.0,22.0,44.0,238.0,511.0,507.0,546.0
0,500.0,484.0,506.0,500.0,500.0,500.0,500.0,503.0,503.0,503.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,502.0,502.0,502.0,502.0,506.0,506.0,506.0,507.0,507.0,507.0,486.0,486.0,486.0,486.0,484.0,484.0,484.0,484.0,487.0,487.0,506.0,506.0,506.0,506.0,534.0,534.0,534.0,538.0,538.0,538.0,546.0,546.0,546.0,546.0,539.0,539.0,539.0,539.0,520.0,520.0,505.6,498.6,521.5111111111111,509.0,487.0,520.0,22.0,30.0,238.0,510.0,507.0,546.0
0,499.0,484.0,454.0,500.0,503.0,503.0,503.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,499.0,499.0,502.0,506.0,506.0,506.0,507.0,507.0,507.0,486.0,486.0,486.0,486.0,484.0,484.0,484.0,484.0,487.0,487.0,487.0,508.0,508.0,506.0,534.0,534.0,534.0,538.0,538.0,538.0,546.0,546.0,546.0,546.0,539.0,539.0,539.0,539.0,520.0,520.0,520.0,454.0,454.0,506.02222222222224,497.73333333333335,518.3777777777777,499.0,508.0,454.0,22.0,24.0,238.0,510.0,508.0,546.0
0,497.0,484.0,450.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,499.0,499.0,499.0,499.0,497.0,497.0,507.0,507.0,507.0,486.0,486.0,486.0,486.0,484.0,484.0,484.0,484.0,487.0,487.0,487.0,508.0,508.0,508.0,508.0,520.0,520.0,538.0,538.0,538.0,546.0,546.0,546.0,546.0,539.0,539.0,539.0,539.0,520.0,520.0,520.0,454.0,454.0,454.0,454.0,450.0,450.0,504.4222222222222,498.8,497.75555555555553,497.0,520.0,450.0,17.0,36.0,100.0,510.0,520.0,546.0
0,497.0,484.0,450.0,508.0,508.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,499.0,499.0,499.0,499.0,497.0,497.0,497.0,497.0,497.0,505.0,505.0,486.0,486.0,484.0,484.0,484.0,484.0,487.0,487.0,487.0,508.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,520.0,530.0,530.0,546.0,546.0,539.0,539.0,539.0,539.0,520.0,520.0,520.0,454.0,454.0,454.0,454.0,450.0,450.0,450.0,450.0,450.0,455.0,455.0,503.6,501.6222222222222,491.4,505.0,530.0,455.0,17.0,46.0,100.0,509.0,530.0,546.0
0,497.0,484.0,450.0,508.0,508.0,509.0,509.0,509.0,499.0,499.0,499.0,499.0,497.0,497.0,497.0,497.0,497.0,505.0,505.0,505.0,505.0,507.0,507.0,484.0,484.0,487.0,487.0,487.0,508.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,520.0,530.0,530.0,530.0,530.0,536.0,536.0,539.0,539.0,520.0,520.0,520.0,454.0,454.0,454.0,454.0,450.0,450.0,450.0,450.0,450.0,455.0,455.0,455.0,455.0,484.0,484.0,504.5111111111111,504.44444444444446,493.35555555555555,507.0,536.0,484.0,14.0,52.0,96.0,509.0,536.0,539.0
0,497.0,487.0,450.0,509.0,499.0,499.0,499.0,499.0,497.0,497.0,497.0,497.0,497.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,510.0,487.0,508.0,508.0,508.0,508.0,520.0,520.0,520.0,520.0,520.0,530.0,530.0,530.0,530.0,536.0,536.0,536.0,536.0,536.0,535.0,520.0,454.0,454.0,454.0,454.0,450.0,450.0,450.0,450.0,450.0,455.0,455.0,455.0,455.0,484.0,484.0,484.0,484.0,484.0,544.0,504.8888888888889,507.5777777777778,497.15555555555557,510.0,535.0,544.0,14.0,52.0,96.0,510.0,536.0,544.0
0,497.0,508.0,450.0,499.0,497.0,497.0,497.0,497.0,497.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,519.0,519.0,508.0,520.0,520.0,520.0,520.0,520.0,530.0,530.0,530.0,530.0,536.0,536.0,536.0,536.0,536.0,535.0,535.0,535.0,525.0,525.0,454.0,450.0,450.0,450.0,450.0,450.0,455.0,455.0,455.0,455.0,484.0,484.0,484.0,484.0,484.0,544.0,544.0,544.0,581.0,581.0,505.2,510.6,505.46666666666664,519.0,525.0,581.0,22.0,52.0,131.0,519.0,536.0,581.0
0,497.0,519.0,450.0,497.0,497.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,519.0,519.0,519.0,519.0,519.0,517.0,520.0,520.0,530.0,530.0,530.0,530.0,536.0,536.0,536.0,536.0,536.0,535.0,535.0,535.0,525.0,525.0,525.0,525.0,525.0,519.0,450.0,450.0,455.0,455.0,455.0,455.0,484.0,484.0,484.0,484.0,484.0,544.0,544.0,544.0,581.0,581.0,581.0,581.0,581.0,595.0,506.84444444444443,512.5111111111111,512.4444444444445,517.0,519.0,595.0,22.0,52.0,145.0,519.0,536.0,595.0
0,507.0,516.0,484.0,507.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,519.0,519.0,519.0,519.0,519.0,517.0,517.0,517.0,517.0,520.0,520.0,520.0,536.0,536.0,536.0,536.0,536.0,535.0,535.0,535.0,525.0,525.0,525.0,525.0,525.0,519.0,519.0,519.0,519.0,516.0,516.0,516.0,484.0,484.0,484.0,484.0,484.0,544.0,544.0,544.0,581.0,581.0,581.0,581.0,581.0,595.0,595.0,595.0,595.0,616.0,616.0,616.0,508.6666666666667,514.0888888888888,522.4222222222222,520.0,516.0,616.0,23.0,52.0,166.0,520.0,536.0,616.0
