,emg_0,emg_1,emg_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_max_0,emg_max_1,emg_max_2
0,542.0,522.0,526.0,50.0,30.0,44.0,492.0,492.0,505.0,498.0,498.0,518.0,518.0,518.0,518.0,518.0,492.0,492.0,492.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,542.0,542.0,492.0,492.0,500.0,500.0,500.0,500.0,500.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,522.0,522.0,505.0,505.0,510.0,510.0,510.0,510.0,510.0,519.0,519.0,519.0,521.0,521.0,521.0,521.0,523.0,523.0,523.0,523.0,526.0,526.0,506.9555555555556,501.4888888888889,519.7111111111111,542.0,522.0,526.0
0,510.0,525.0,524.0,50.0,33.0,44.0,492.0,500.0,510.0,518.0,518.0,518.0,518.0,492.0,492.0,492.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,542.0,542.0,542.0,542.0,510.0,500.0,500.0,500.0,500.0,511.0,511.0,511.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,522.0,522.0,522.0,522.0,525.0,510.0,510.0,510.0,510.0,519.0,519.0,519.0,521.0,521.0,521.0,521.0,523.0,523.0,523.0,523.0,526.0,526.0,526.0,526.0,524.0,509.24444444444447,502.8888888888889,518.3333333333334,542.0,525.0,526.0
0,501.0,530.0,528.0,50.0,38.0,29.0,492.0,511.0,519.0,492.0,506.0,506.0,506.0,506.0,512.0,512.0,512.0,512.0,542.0,542.0,542.0,542.0,510.0,510.0,510.0,510.0,510.0,501.0,501.0,511.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,522.0,522.0,522.0,522.0,525.0,525.0,525.0,525.0,525.0,530.0,530.0,519.0,521.0,521.0,521.0,521.0,523.0,523.0,523.0,523.0,526.0,526.0,526.0,526.0,524.0,524.0,524.0,524.0,524.0,528.0,528.0,509.5777777777778,506.84444444444443,516.5777777777778,542.0,530.0,528.0
0,514.0,519.0,527.0,50.0,38.0,26.0,501.0,512.0,521.0,506.0,512.0,512.0,512.0,512.0,542.0,542.0,542.0,542.0,510.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,514.0,514.0,515.0,512.0,512.0,512.0,512.0,522.0,522.0,522.0,522.0,525.0,525.0,525.0,525.0,525.0,530.0,530.0,530.0,530.0,519.0,519.0,521.0,523.0,523.0,523.0,523.0,526.0,526.0,526.0,526.0,524.0,524.0,524.0,524.0,524.0,528.0,528.0,528.0,528.0,527.0,527.0,509.4888888888889,509.55555555555554,517.1111111111111,542.0,530.0,528.0
0,502.0,518.0,519.0,50.0,38.0,26.0,501.0,512.0,519.0,512.0,542.0,542.0,542.0,542.0,510.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,514.0,514.0,514.0,514.0,502.0,502.0,512.0,522.0,522.0,522.0,522.0,525.0,525.0,525.0,525.0,525.0,530.0,530.0,530.0,530.0,519.0,519.0,519.0,519.0,518.0,518.0,523.0,526.0,526.0,526.0,526.0,524.0,524.0,524.0,524.0,524.0,528.0,528.0,528.0,528.0,527.0,527.0,527.0,527.0,519.0,519.0,509.8666666666667,511.5777777777778,518.1777777777778,542.0,530.0,528.0
0,500.0,513.0,511.0,50.0,38.0,26.0,500.0,513.0,511.0,542.0,510.0,510.0,510.0,510.0,510.0,501.0,501.0,501.0,501.0,514.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,502.0,500.0,522.0,525.0,525.0,525.0,525.0,525.0,530.0,530.0,530.0,530.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,518.0,513.0,526.0,524.0,524.0,524.0,524.0,524.0,528.0,528.0,528.0,528.0,527.0,527.0,527.0,527.0,519.0,519.0,519.0,519.0,519.0,511.0,510.0,513.5111111111111,518.9777777777778,542.0,530.0,528.0
0,508.0,513.0,507.0,50.0,38.0,23.0,500.0,513.0,507.0,510.0,510.0,501.0,501.0,501.0,501.0,514.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,502.0,500.0,500.0,500.0,508.0,508.0,525.0,525.0,530.0,530.0,530.0,530.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,518.0,513.0,513.0,513.0,513.0,513.0,524.0,524.0,528.0,528.0,528.0,528.0,527.0,527.0,527.0,527.0,519.0,519.0,519.0,519.0,519.0,511.0,511.0,511.0,507.0,507.0,509.73333333333335,515.3111111111111,519.5333333333333,514.0,530.0,528.0
0,507.0,510.0,497.0,50.0,30.0,31.0,500.0,510.0,497.0,501.0,501.0,514.0,514.0,514.0,514.0,502.0,502.0,502.0,502.0,502.0,500.0,500.0,500.0,508.0,508.0,508.0,508.0,507.0,507.0,530.0,530.0,519.0,519.0,519.0,519.0,518.0,518.0,518.0,518.0,518.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,528.0,528.0,527.0,527.0,527.0,527.0,519.0,519.0,519.0,519.0,519.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,497.0,497.0,509.68888888888887,516.6888888888889,519.0444444444445,514.0,530.0,528.0
0,509.0,510.0,476.0,50.0,20.0,52.0,500.0,510.0,476.0,514.0,514.0,502.0,502.0,502.0,502.0,502.0,500.0,500.0,500.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,509.0,509.0,519.0,519.0,518.0,518.0,518.0,518.0,518.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,527.0,527.0,519.0,519.0,519.0,519.0,519.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,476.0,476.0,509.3777777777778,517.3333333333334,516.7555555555556,514.0,519.0,527.0
0,497.0,506.0,463.0,45.0,24.0,65.0,497.0,506.0,463.0,502.0,502.0,502.0,500.0,500.0,500.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,497.0,497.0,518.0,518.0,518.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,519.0,519.0,519.0,511.0,511.0,511.0,507.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,476.0,476.0,476.0,476.0,463.0,463.0,509.73333333333335,516.8888888888889,512.2666666666667,509.0,518.0,519.0
0,501.0,504.0,465.0,45.0,26.0,65.0,497.0,504.0,463.0,500.0,500.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,501.0,501.0,513.0,513.0,513.0,513.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,504.0,504.0,511.0,511.0,507.0,507.0,507.0,507.0,497.0,497.0,497.0,497.0,476.0,476.0,476.0,476.0,463.0,463.0,463.0,463.0,465.0,465.0,508.84444444444443,516.1333333333333,507.1111111111111,509.0,513.0,511.0
0,497.0,500.0,471.0,45.0,30.0,65.0,497.0,500.0,463.0,508.0,508.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,497.0,497.0,513.0,513.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,500.0,500.0,507.0,507.0,497.0,497.0,497.0,497.0,476.0,476.0,476.0,476.0,463.0,463.0,463.0,463.0,465.0,465.0,465.0,465.0,471.0,471.0,506.35555555555555,514.8,502.0888888888889,509.0,513.0,507.0
0,500.0,499.0,471.0,17.0,31.0,65.0,497.0,499.0,463.0,507.0,507.0,509.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,497.0,500.0,500.0,510.0,510.0,510.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,500.0,500.0,500.0,500.0,499.0,499.0,497.0,497.0,476.0,476.0,476.0,476.0,463.0,463.0,463.0,463.0,465.0,465.0,465.0,465.0,471.0,471.0,471.0,471.0,471.0,471.0,503.9111111111111,512.6666666666666,497.2888888888889,509.0,510.0,497.0
0,501.0,501.0,470.0,17.0,31.0,65.0,497.0,499.0,463.0,509.0,509.0,509.0,497.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,497.0,500.0,500.0,500.0,501.0,501.0,510.0,510.0,510.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,501.0,501.0,476.0,476.0,476.0,463.0,463.0,463.0,463.0,465.0,465.0,465.0,465.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,470.0,470.0,503.2888888888889,511.02222222222224,493.7111111111111,509.0,510.0,476.0
0,508.0,498.0,480.0,17.0,32.0,65.0,497.0,498.0,463.0,497.0,497.0,497.0,497.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,497.0,500.0,500.0,500.0,501.0,501.0,501.0,508.0,508.0,506.0,506.0,506.0,506.0,504.0,504.0,504.0,504.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,501.0,501.0,501.0,498.0,498.0,463.0,463.0,463.0,463.0,465.0,465.0,465.0,465.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,470.0,470.0,470.0,480.0,480.0,503.6,508.9555555555556,490.2888888888889,508.0,506.0,480.0
0,538.0,496.0,485.0,41.0,23.0,64.0,497.0,496.0,465.0,501.0,501.0,501.0,501.0,497.0,497.0,497.0,497.0,500.0,500.0,500.0,501.0,501.0,501.0,508.0,508.0,508.0,508.0,538.0,538.0,504.0,504.0,504.0,504.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,496.0,496.0,465.0,465.0,465.0,465.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,470.0,470.0,470.0,480.0,480.0,480.0,480.0,485.0,485.0,504.68888888888887,506.75555555555553,486.31111111111113,538.0,504.0,485.0
0,510.0,493.0,480.0,41.0,25.0,56.0,497.0,493.0,470.0,497.0,497.0,497.0,497.0,500.0,500.0,500.0,501.0,501.0,501.0,508.0,508.0,508.0,508.0,538.0,538.0,538.0,538.0,510.0,510.0,500.0,500.0,500.0,500.0,499.0,499.0,499.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,496.0,496.0,496.0,496.0,493.0,493.0,471.0,471.0,471.0,471.0,471.0,471.0,471.0,470.0,470.0,470.0,480.0,480.0,480.0,480.0,485.0,485.0,485.0,485.0,480.0,480.0,506.3777777777778,504.64444444444445,482.8888888888889,538.0,501.0,485.0
0,515.0,494.0,479.0,41.0,20.0,48.0,497.0,493.0,470.0,497.0,500.0,500.0,500.0,501.0,501.0,501.0,508.0,508.0,508.0,508.0,538.0,538.0,538.0,538.0,510.0,510.0,510.0,510.0,515.0,500.0,499.0,499.0,499.0,501.0,501.0,501.0,498.0,498.0,498.0,498.0,496.0,496.0,496.0,496.0,493.0,493.0,493.0,493.0,494.0,471.0,471.0,471.0,471.0,470.0,470.0,470.0,480.0,480.0,480.0,480.0,485.0,485.0,485.0,485.0,480.0,480.0,480.0,480.0,479.0,507.06666666666666,503.1111111111111,480.44444444444446,538.0,501.0,485.0
0,516.0,501.0,489.0,41.0,17.0,34.0,501.0,493.0,470.0,501.0,508.0,508.0,508.0,508.0,538.0,538.0,538.0,538.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,516.0,516.0,516.0,501.0,498.0,498.0,498.0,498.0,496.0,496.0,496.0,496.0,493.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,470.0,480.0,480.0,480.0,480.0,485.0,485.0,485.0,485.0,480.0,480.0,480.0,480.0,479.0,479.0,479.0,479.0,489.0,489.0,489.0,508.4222222222222,501.0444444444444,477.2,538.0,501.0,489.0
0,515.0,508.0,512.0,41.0,17.0,49.0,508.0,493.0,479.0,508.0,538.0,538.0,538.0,538.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,516.0,516.0,516.0,516.0,516.0,515.0,515.0,498.0,496.0,496.0,496.0,496.0,493.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,501.0,508.0,508.0,480.0,485.0,485.0,485.0,485.0,480.0,480.0,480.0,480.0,479.0,479.0,479.0,479.0,489.0,489.0,489.0,489.0,489.0,512.0,512.0,509.1777777777778,500.55555555555554,477.5111111111111,538.0,508.0,512.0
0,512.0,510.0,511.0,41.0,17.0,49.0,510.0,493.0,479.0,538.0,510.0,510.0,510.0,510.0,515.0,515.0,515.0,515.0,516.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,512.0,512.0,496.0,493.0,493.0,493.0,493.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,501.0,508.0,508.0,508.0,508.0,510.0,510.0,485.0,480.0,480.0,480.0,480.0,479.0,479.0,479.0,479.0,489.0,489.0,489.0,489.0,489.0,512.0,512.0,512.0,512.0,511.0,511.0,509.5777777777778,500.46666666666664,480.6666666666667,538.0,510.0,512.0
0,509.0,518.0,523.0,41.0,25.0,58.0,509.0,493.0,479.0,510.0,515.0,515.0,515.0,515.0,516.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,509.0,509.0,493.0,494.0,494.0,494.0,494.0,501.0,501.0,501.0,501.0,501.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,518.0,518.0,480.0,479.0,479.0,479.0,479.0,489.0,489.0,489.0,489.0,489.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,523.0,523.0,510.77777777777777,501.1777777777778,485.46666666666664,516.0,518.0,523.0
0,516.0,522.0,539.0,41.0,29.0,69.0,509.0,494.0,479.0,515.0,516.0,516.0,516.0,516.0,516.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,516.0,516.0,494.0,501.0,501.0,501.0,501.0,501.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,518.0,518.0,518.0,518.0,522.0,522.0,479.0,489.0,489.0,489.0,489.0,489.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,523.0,523.0,523.0,523.0,539.0,539.0,511.8,502.6,491.3333333333333,516.0,522.0,539.0
0,505.0,526.0,548.0,38.0,33.0,78.0,505.0,501.0,489.0,516.0,516.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,505.0,505.0,501.0,501.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,518.0,518.0,518.0,518.0,522.0,522.0,522.0,522.0,526.0,526.0,489.0,489.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,523.0,523.0,523.0,523.0,539.0,539.0,539.0,539.0,548.0,548.0,513.0,504.73333333333335,497.77777777777777,516.0,526.0,548.0
0,504.0,527.0,545.0,38.0,34.0,78.0,504.0,508.0,511.0,515.0,515.0,515.0,515.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,505.0,505.0,505.0,504.0,508.0,508.0,508.0,508.0,510.0,510.0,510.0,510.0,518.0,518.0,518.0,518.0,522.0,522.0,522.0,522.0,526.0,526.0,526.0,527.0,512.0,512.0,512.0,512.0,511.0,511.0,511.0,511.0,523.0,523.0,523.0,523.0,539.0,539.0,539.0,539.0,548.0,548.0,548.0,545.0,513.2,505.9555555555556,501.1333333333333,516.0,527.0,548.0
0,513.0,524.0,533.0,34.0,34.0,69.0,504.0,510.0,511.0,512.0,512.0,512.0,512.0,509.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,505.0,505.0,505.0,504.0,504.0,504.0,513.0,513.0,510.0,510.0,510.0,510.0,518.0,518.0,518.0,518.0,522.0,522.0,522.0,522.0,526.0,526.0,526.0,527.0,527.0,527.0,524.0,524.0,511.0,511.0,511.0,511.0,523.0,523.0,523.0,523.0,539.0,539.0,539.0,539.0,548.0,548.0,548.0,545.0,545.0,545.0,533.0,533.0,513.8888888888889,508.1777777777778,507.24444444444447,516.0,527.0,548.0
0,533.0,519.0,535.0,34.0,34.0,69.0,504.0,518.0,523.0,509.0,509.0,509.0,516.0,516.0,516.0,516.0,505.0,505.0,505.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,513.0,533.0,533.0,518.0,518.0,518.0,522.0,522.0,522.0,522.0,526.0,526.0,526.0,527.0,527.0,527.0,524.0,524.0,524.0,524.0,524.0,519.0,519.0,523.0,523.0,523.0,539.0,539.0,539.0,539.0,548.0,548.0,548.0,545.0,545.0,545.0,533.0,533.0,533.0,533.0,533.0,535.0,535.0,514.6666666666666,510.8888888888889,513.1111111111111,533.0,527.0,548.0
0,508.0,511.0,534.0,29.0,34.0,69.0,504.0,511.0,533.0,516.0,516.0,516.0,516.0,505.0,505.0,505.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,513.0,533.0,533.0,533.0,533.0,508.0,522.0,522.0,522.0,522.0,526.0,526.0,526.0,527.0,527.0,527.0,524.0,524.0,524.0,524.0,524.0,519.0,519.0,519.0,519.0,511.0,539.0,539.0,539.0,539.0,548.0,548.0,548.0,545.0,545.0,545.0,533.0,533.0,533.0,533.0,533.0,535.0,535.0,535.0,535.0,534.0,513.7777777777778,512.2444444444444,516.4222222222222,533.0,527.0,548.0
0,509.0,509.0,524.0,29.0,33.0,69.0,504.0,509.0,524.0,505.0,505.0,504.0,504.0,504.0,513.0,513.0,513.0,513.0,513.0,533.0,533.0,533.0,533.0,508.0,508.0,508.0,508.0,509.0,509.0,526.0,526.0,527.0,527.0,527.0,524.0,524.0,524.0,524.0,524.0,519.0,519.0,519.0,519.0,511.0,511.0,511.0,511.0,509.0,509.0,548.0,548.0,545.0,545.0,545.0,533.0,533.0,533.0,533.0,533.0,535.0,535.0,535.0,535.0,534.0,534.0,534.0,534.0,524.0,524.0,513.4888888888889,514.1333333333333,522.0,533.0,527.0,548.0
0,513.0,504.0,527.0,29.0,26.0,59.0,504.0,504.0,524.0,504.0,513.0,513.0,513.0,513.0,513.0,533.0,533.0,533.0,533.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,513.0,513.0,527.0,524.0,524.0,524.0,524.0,524.0,519.0,519.0,519.0,519.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,504.0,504.0,545.0,533.0,533.0,533.0,533.0,533.0,535.0,535.0,535.0,535.0,534.0,534.0,534.0,534.0,524.0,524.0,524.0,524.0,527.0,527.0,513.1111111111111,515.0888888888888,525.9111111111112,533.0,527.0,545.0
0,504.0,507.0,528.0,29.0,23.0,37.0,504.0,504.0,524.0,513.0,513.0,533.0,533.0,533.0,533.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,504.0,504.0,524.0,524.0,519.0,519.0,519.0,519.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,504.0,504.0,504.0,504.0,507.0,507.0,533.0,533.0,535.0,535.0,535.0,535.0,534.0,534.0,534.0,534.0,524.0,524.0,524.0,524.0,527.0,527.0,527.0,527.0,528.0,528.0,512.4444444444445,515.4888888888889,529.3333333333334,533.0,524.0,535.0
0,511.0,510.0,529.0,29.0,23.0,37.0,504.0,504.0,524.0,533.0,533.0,508.0,508.0,508.0,508.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,504.0,504.0,504.0,504.0,511.0,511.0,519.0,519.0,511.0,511.0,511.0,511.0,509.0,509.0,509.0,509.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,510.0,510.0,535.0,535.0,534.0,534.0,534.0,534.0,524.0,524.0,524.0,524.0,527.0,527.0,527.0,527.0,528.0,528.0,528.0,528.0,529.0,529.0,511.77777777777777,515.5333333333333,530.8,533.0,519.0,535.0
0,503.0,505.0,513.0,30.0,23.0,35.0,503.0,504.0,513.0,508.0,508.0,509.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,504.0,504.0,504.0,504.0,511.0,511.0,511.0,511.0,503.0,503.0,511.0,511.0,509.0,509.0,509.0,509.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,505.0,505.0,534.0,534.0,524.0,524.0,524.0,524.0,527.0,527.0,527.0,527.0,528.0,528.0,528.0,528.0,529.0,529.0,529.0,529.0,513.0,513.0,511.3333333333333,515.3111111111111,531.6888888888889,513.0,511.0,534.0
0,512.0,498.0,509.0,30.0,29.0,39.0,503.0,498.0,509.0,509.0,509.0,513.0,513.0,513.0,513.0,504.0,504.0,504.0,504.0,511.0,511.0,511.0,511.0,503.0,503.0,503.0,503.0,512.0,512.0,509.0,509.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,498.0,498.0,524.0,524.0,527.0,527.0,527.0,527.0,528.0,528.0,528.0,528.0,529.0,529.0,529.0,529.0,513.0,513.0,513.0,513.0,509.0,509.0,511.2,513.8444444444444,530.6222222222223,513.0,510.0,529.0
0,504.0,499.0,505.0,30.0,29.0,43.0,503.0,498.0,505.0,513.0,513.0,504.0,504.0,504.0,504.0,511.0,511.0,511.0,511.0,503.0,503.0,503.0,503.0,512.0,512.0,512.0,512.0,504.0,504.0,504.0,504.0,507.0,507.0,507.0,507.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,499.0,499.0,527.0,527.0,528.0,528.0,528.0,528.0,529.0,529.0,529.0,529.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,509.0,505.0,505.0,510.4888888888889,511.75555555555553,527.7777777777778,513.0,510.0,529.0
0,504.0,501.0,498.0,30.0,29.0,47.0,503.0,498.0,498.0,504.0,504.0,511.0,511.0,511.0,511.0,503.0,503.0,503.0,503.0,512.0,512.0,512.0,512.0,504.0,504.0,504.0,504.0,504.0,504.0,507.0,507.0,510.0,510.0,510.0,510.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,501.0,501.0,528.0,528.0,529.0,529.0,529.0,529.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,498.0,498.0,510.4222222222222,509.4222222222222,523.7111111111111,512.0,510.0,529.0
0,503.0,495.0,498.0,30.0,29.0,37.0,503.0,495.0,498.0,511.0,511.0,503.0,503.0,503.0,503.0,512.0,512.0,512.0,512.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,510.0,510.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,501.0,501.0,501.0,501.0,495.0,495.0,529.0,529.0,513.0,513.0,513.0,513.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,498.0,498.0,509.97777777777776,506.97777777777776,520.0666666666667,512.0,510.0,529.0
0,491.0,497.0,501.0,42.0,24.0,37.0,491.0,495.0,498.0,503.0,503.0,512.0,512.0,512.0,512.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,491.0,491.0,505.0,505.0,498.0,498.0,498.0,498.0,499.0,499.0,499.0,499.0,501.0,501.0,501.0,501.0,495.0,495.0,495.0,495.0,497.0,497.0,513.0,513.0,509.0,509.0,509.0,509.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,501.0,501.0,508.1111111111111,504.6,517.0444444444445,512.0,505.0,513.0
0,499.0,494.0,505.0,22.0,17.0,36.0,491.0,494.0,498.0,512.0,512.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,491.0,491.0,491.0,491.0,499.0,499.0,498.0,498.0,499.0,499.0,499.0,499.0,501.0,501.0,501.0,501.0,495.0,495.0,495.0,495.0,497.0,497.0,497.0,497.0,494.0,494.0,509.0,509.0,505.0,505.0,505.0,505.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,505.0,505.0,505.2888888888889,502.68888888888887,514.2222222222222,512.0,501.0,509.0
0,523.0,499.0,507.0,32.0,16.0,31.0,491.0,494.0,498.0,504.0,504.0,504.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,491.0,491.0,491.0,491.0,499.0,499.0,499.0,499.0,523.0,523.0,499.0,499.0,501.0,501.0,501.0,501.0,495.0,495.0,495.0,495.0,497.0,497.0,497.0,497.0,494.0,494.0,494.0,494.0,499.0,499.0,505.0,505.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,505.0,505.0,505.0,505.0,507.0,507.0,505.53333333333336,501.44444444444446,511.9555555555556,523.0,501.0,507.0
0,504.0,501.0,502.0,32.0,16.0,31.0,491.0,494.0,498.0,504.0,504.0,504.0,503.0,503.0,503.0,503.0,491.0,491.0,491.0,491.0,499.0,499.0,499.0,499.0,523.0,523.0,523.0,504.0,504.0,501.0,501.0,501.0,495.0,495.0,495.0,495.0,497.0,497.0,497.0,497.0,494.0,494.0,494.0,494.0,499.0,499.0,499.0,501.0,501.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,502.0,502.0,505.6222222222222,500.8666666666667,510.6,523.0,501.0,507.0
0,505.0,508.0,510.0,32.0,16.0,31.0,491.0,494.0,498.0,503.0,503.0,503.0,491.0,491.0,491.0,491.0,499.0,499.0,499.0,499.0,523.0,523.0,523.0,504.0,504.0,504.0,504.0,504.0,505.0,495.0,495.0,495.0,497.0,497.0,497.0,497.0,494.0,494.0,494.0,494.0,499.0,499.0,499.0,501.0,501.0,501.0,501.0,501.0,508.0,498.0,498.0,498.0,501.0,501.0,501.0,501.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,502.0,502.0,502.0,502.0,502.0,510.0,504.84444444444443,500.75555555555553,508.55555555555554,523.0,508.0,510.0
